Unnamed: 0.1,AssignmentId,scalar_text_sequentiality,sentence_total_sequentialities,sentence_contextual_sequentialities,sentence_topic_sequentialities,story,recAgnPairId,recImgPairId,Unnamed: 0,memType
0,35LDD5557BQEYC9GWBW5I8LCG5AKMA,0.9722644006938496,"[0.0, 0.3855327385575024, 0.9876470654099075, 1.0949287414550781, 1.2077473958333333, 1.6985085227272727, 0.23185060705457414, 0.9107262293497721, 0.34740804604121617, 0.5431776245435079, 1.275157018141313, 1.4014085133870442, -0.1990882025824653, 0.61552734375, 1.3617603467858357, 0.6755223641028771, 0.49254261363636365, 0.6062625249226888, 2.047599588121687, 1.390234375, 3.3430989583333335]","[-49.13036394119263, -141.5370832681656, -51.316778898239136, -43.29673767089844, -47.4658203125, -36.439453125, -76.06642150878906, -69.87464141845703, -82.69601583480835, -145.8180103302002, -59.31601428985596, -72.76020812988281, -27.879150390625, -106.560302734375, -62.55652618408203, -69.30976676940918, -94.8271484375, -104.16108703613281, -13.385752201080322, -33.94140625, -11.37890625]","[-49.13036394119263, -167.36777675151825, -77.98324966430664, -65.1953125, -65.58203125, -55.123046875, -82.55823850631714, -91.73207092285156, -94.85529744625092, -175.14960205554962, -87.36946868896484, -106.39401245117188, -26.087356567382812, -125.026123046875, -93.87701416015625, -86.87334823608398, -111.0810546875, -122.34896278381348, -27.71894931793213, -47.84375, -31.4375]","My Cousin's WeddingWe went to my cousin’s wedding. It was a lovely wedding– very unlike any wedding I’ve yet been to, but a lot like the weddings in the movies (you know, like The Wedding Crashers… never understood why someone would *want* to go to a wedding they weren’t invited to).  The ceremony was short and simple, though there were a lot of attendants, complete with flower girl and ring-bearer.  The bride had both her father and step-father give her away, one on each arm.  The Lutheran minister was kind of a jolly middle-aged woman.  The gentlemen were almost all in army dress uniforms.  From my cousin’s face, you could not tell he was hit by a roadside bomb in Afghanistan just a few months ago.  He’s still not walking correctly and never may, but the damage seems to mainly be concentrated in one leg. The wedding was in a part of the country where folks are not as stiff as Midwesterners or as unstructured as Northern Californians.  I’ve been to Midwestern wedding receptions that tried to be like this reception, but the soul wasn’t there so they always ended up being kind of lame with folks congregated in the parking lot to talk away from the DJ.  People at this wedding line-danced (and not just to country music) and they enjoyed it.  My usually introverted uncle is apparently a dancing fiend and led the bride in some traditional dances.  This essay is plagiarized.  The food was great and full of local specialties (including something we heard about on the Splendid table from their road trip foodies).  And, important in my book for any wedding, they served appetizers between the wedding and reception. You may recall that the groom’s parents had said they refused to attend because he was not getting married by a priest.  Not only did they not show up, despite his being hit by a roadside bomb in service to our country, they did not allow any siblings to come.  The daughter whose college my parents and aunts are paying was threatened with being disowned when her mother found out she was planning to attend.  So she didn’t go.  Guests kept asking if I was a sister.  No, not a sister.",304SM51WA4QG34IRAVFYVE1SAOBSB3,,0.0,retold
0,308XBLVESJQ42PIEV6FT54WWN37BRA,1.0959241065238103,"[0.0, 0.9913315212025362, 1.7710476981268988, 1.010413714817592, 1.1082211407748135, 0.8394426618303571, 1.1207275390625, 0.7643937987665976, 0.9281560724431818, 1.7198794971812854, 1.2516812411221592, 1.5930582682291667, 1.8146117074148995, 0.4955357142857143, 1.711029052734375, 0.4152560763888889]","[-51.47412109375, -26.587761402130127, -16.60954761505127, -34.02174758911133, -27.19645881652832, -44.782958984375, -24.575927734375, -56.45555400848389, -41.986328125, -16.992633819580078, -26.95166015625, -29.813232421875, -21.35638427734375, -69.625, -30.39892578125, -59.5654296875]","[-51.47412109375, -43.44039726257324, -32.54897689819336, -48.16753959655762, -51.57732391357422, -56.53515625, -40.26611328125, -80.15176177024841, -62.40576171875, -35.91130828857422, -40.72015380859375, -48.929931640625, -46.760948181152344, -80.03125, -57.775390625, -67.0400390625]","The biggest thing to happen to me is finding out I am going to be a father. My wife and I had been trying to conceive a child for sometime now.  But we hadn't had much success.  However, we found out in march that we were pregnant!  I can't begin to describe the excitement that I felt when I found out we were having a baby.  I was so happy to find this news out as was my family!  Then a couple months later we found out we were having a girl!!  At first I was scared because being a guy I knew I didn't know all the ins and outs of what a girl goes through.  The one thing I knew for sure was that there was nobody that would love this girl more than I do!  I can't wait for her to get here.  My wife and I decided on a name right away.  We came to the decision rather easily without much fuss.  It's a name that we have liked for some time now.  My mom is also very excited about it, because my nieces from my sister are getting older now.  So it'll be nice for her to have a baby to care for.  Again this is probably the biggest moment of my life let alone the last 6 months.",308XBLVESJQ42PIEV6FT54WWN37BRA,308XBLVESJQ42PIEV6FT54WWN37BRA,0.0,recalled
0,354GIDR5ZCSFI8V53DZP1RZQQAG00P,1.5039254067330792,"[0.0, 0.9799920541268808, 1.2380051820174507, 0.8861038773148148, 1.89013671875, 1.6418591605292425, 1.774261474609375, 0.9246554904513888, 3.174107142857143, 1.3795366640444156, 3.2896317376030817, 1.8383687564304896, 1.11529296875, 0.879833984375, 1.5470958891369047]","[-72.80996704101562, -55.45121765136719, -50.72778511047363, -56.228759765625, -37.0869140625, -38.124359130859375, -27.58892822265625, -55.0767822265625, -17.453125, -51.588623046875, -14.464263916015625, -27.237446784973145, -54.9393310546875, -46.5634765625, -41.867431640625]","[-72.80996704101562, -81.91100311279297, -79.201904296875, -80.153564453125, -74.8896484375, -67.67782402038574, -54.202850341796875, -80.04248046875, -39.671875, -88.83611297607422, -44.07094955444336, -52.974609375, -82.8216552734375, -64.16015625, -74.3564453125]","At the beginning of this year my mother in law decided to go to Disney World to meet up with her daughter and granddaughter. Since she had some extra money in her travel fund leftover from last year, she invited me to come along as well. I was not working at the time and she would be paying for everything besides food so I decided to go. I had not seen my niece in a long time and she is only 4 so at that age kids change a lot. My mother in law and I had some time before the others arrived so we went to Universal Studios. Harry Potter world was my favorite and I am really glad I got to see it. It was very crowded but luckily the weather was not too hot. We spent a lot of time at Magic Kingdom with my niece and it was really neat to see what things she got excited about. We got to see several shows. The live action Frozen show was really well done and only about 20 minutes long so it was perfect for small kids. My niece really liked the fireworks. I enjoyed a lot of the rides and all of the shows. The food at Disney World is just okay for the price but we did have some good meals and some ice cream. I am very grateful that I got to go on the trip to see family and have some fun. It was a lot of long days of walking and getting tired but overall we all had a great time.",30BXRYBRP5JJ1Y2MUSZVEE7B3H5WHT,,0.0,retold
0,30BXRYBRP5JJ1Y2MUSZVEE7B3H5WHT,1.3207695587677626,"[0.0, 1.084989759657118, 1.0386168899990262, 0.6766062570830523, 3.2830403645833335, 0.88983154296875, 1.4971122741699219, 1.479437145319852, 1.5482238133748372, 1.6536792625080456, 0.8392130533854166, 1.310925109045846, 1.1822903951009114, 2.2713429587227956, 1.088772667778863, 1.5144746568467882, 1.0910879281850963, 1.3242079790900736]","[-76.92578125, -34.723602294921875, -55.02238082885742, -126.82147252559662, -5.7353515625, -62.1883544921875, -46.261863708496094, -52.66484212875366, -42.94586944580078, -87.20996642112732, -51.786376953125, -38.677077770233154, -28.975265502929688, -23.72506332397461, -47.516170501708984, -50.87617492675781, -41.34246826171875, -43.092620849609375]","[-76.92578125, -54.25341796875, -76.83333551883698, -166.7412416934967, -25.43359375, -83.5443115234375, -82.19255828857422, -85.2124593257904, -80.10324096679688, -141.78138208389282, -66.8922119140625, -57.030029296875, -43.162750244140625, -55.52386474609375, -67.11407852172852, -78.13671875, -69.71075439453125, -65.60415649414062]","A recent memorable event in my life was when I was surprised to be invited to Disney World by my mother in law. She said she would pay for everything and basically all I had to do was show up. She was meeting her daughter and granddaughter there and had enough money that I could come too. I almost didn't go because Disney World is crowded and it can be hard to hang out with a four year but I had not seen that part of the family in awhile, my schedule was clear, and it had been 12 years since I had been to Disney World. So I decided to go. My favorite days were when it was just my mother in law and I and we went to Harry Potter at Universal. The theme park was so well done and the rides were really fun and the butter beer was really good. The main big ride I ended up going by myself because my mother in law didn't want to go. It was kind of scary but it was really fun and so well done with 3D effects and lighting. It was too crowded to go wand shopping but that is okay because my husband got me a wand previously when he was in Orlando for a work trip. We also had fun with my niece, she liked anything to do with Frozen. We had lots of good food, rode on some fun rides. I liked eating at the dinosaur theme restaurant. It was basically Rainforest Cafe but with dinosaurs. The hotel we stayed in was Little Mermaid theme so that was really cute. But it was kind of noisy and the buses were far away for our hotel. Overall it was a really fun trip and I am glad I went, but I would not be going back any time soon. It is so crowded there and dealing with that many people can be really hard.",30BXRYBRP5JJ1Y2MUSZVEE7B3H5WHT,,0.0,recalled
0,30H4UDGLT34F936W931DEP7B965PMM,0.9079778004656502,"[0.0, 0.14239464000779756, 0.4738682338169643, 1.4084389426491477, 1.3659532335069444, 2.006879918715533, 0.8969660578547297, 1.1370973587036133, 1.144939256751019, 0.872738370028409, 1.1509041033293073, 0.8902002507990057, 0.650837349169182, 0.729095458984375, 0.7493538326687283]","[-24.62054443359375, -125.97552049160004, -133.7783203125, -48.72918701171875, -71.87841796875, -33.35472106933594, -82.235595703125, -79.57999801635742, -58.59333801269531, -135.8592529296875, -29.240488052368164, -139.7050018310547, -168.85064315795898, -123.39013671875, -175.5280303955078]","[-24.62054443359375, -132.95285785198212, -160.31494140625, -79.71484375, -121.052734375, -67.4716796875, -115.42333984375, -120.5155029296875, -84.92694091796875, -183.85986328125, -51.107666015625, -188.666015625, -211.805908203125, -158.38671875, -229.48150634765625]","Dear diary, today was the best day of my life. After so many years of hard work, sleepless nights, working over the weekends, working more than 40 hours per week, after my college degree and certifications that I took in school I got promoted at work! My Manager ask me if we can have a quick meeting today to discuss some personal projects about my development here at work, and at the beginning of the meeting everything went smoothly, we were talking about new projects that were coming up and how I was doing in my current role. Then he tells me, what do you think if I offer you a supervisory position of the department? I was in shock and my answer was of course yes, this is the opportunity that I was looking for since I start in this company, all the hard work finally pay off. Then he makes me sign a paper with my salary increase and the new title. At that moment I was shaking and feeling anxious because this is an important moment of my life, and that I know that I have the potential to do more here in the company. After I signed those papers I tell thank you to my boss for this amazing opportunity of advancement in my career and I will never let him down in my new position. He said congratulations you deserve it, and I want to see more awesome things here at work. Then I left his office and I immediately called my wife and tell her the notice of my promotion and she was so happy because it is a new chapter for our life, with our new baby and kid, more money for the family and a bright future here in the company. It is a very emotional moment for me and my family, that I will never forget. After that I called my dad and mom to tell them the notice of my promotion here at work, my mom was all happy and she was telling how smart I'm and to be thankful with God for every step that I do at my career here at work. In the other hand my dad was kind of surprised, but he told me to shot for the top, keep fighting for your dreams and keep fighting for your family, because at the end they are all depending in your salary/money for a place to live, pay rent, groceries, entertainment. But at the end I know that he was happy but he wants me to see like in a Director/Managerial position, he always tells me that I have a lot of potential and that I'm very smart in whatever I do. Then after talking with my dad and mom, I give the surprise to my mom and father in law, they were so happy and pride that I got that promotion, because they know how much did I suffer to get that promotion and they gave me their best wishes and blessing to my family and always to look forward of new opportunities wherever I go.",,30H4UDGLT34F936W931DEP7B965PMM,0.0,recalled
0,3OS46CRSLGLQPKI08Z3VVLZ7TIS6VF,1.545227638130805,"[0.0, 3.4, 1.2779892285664876, 1.9200613839285714, 1.70654296875, 1.0852322048611112, 1.80078125, 0.802880859375, 1.654296875, 1.5751953125, 1.246337890625, 2.31536865234375, 1.4119415283203125, 2.4771592881944446, 1.1068209134615385, 0.9430338541666666]","[-38.0574951171875, -13.578125, -21.84380006790161, -17.61328125, -18.720703125, -25.13525390625, -20.234375, -52.21923828125, -19.837890625, -16.7109375, -27.9658203125, -14.49658203125, -50.729248046875, -22.203857421875, -40.1767578125, -21.6640625]","[-38.0574951171875, -30.578125, -33.345703125, -31.0537109375, -32.373046875, -34.90234375, -31.0390625, -68.27685546875, -34.7265625, -29.3125, -42.921875, -33.01953125, -73.3203125, -44.498291015625, -54.5654296875, -30.1513671875]","Three months ago, I got a scary phone call. My mother had fallen. I flew back home to meet her. She had gotten a stroke. She was sent to hospice care. It was a painful day that day. She died in the room. I had a big cry and needed to punch a wall to get the anger out of me. I remembered the good times with my mom. I remembered my first day of school. She gave me a big lunch to eat that day. I remembered my graduation from college. She gave me the same lunch as a gag and a cruise. I remember her always cooking good food. I loved the cooking and I will never enjoy that again. I hope she is resting well now.",,30H4UDGLT34F936W931DEP7BXM6MP4,0.0,imagined
0,30H4UDGLT34F936W931DEP7BXM6MP4,0.905575024624419,"[0.0, 0.6505032181739807, 0.4526885986328125, 0.3309113163697092, 0.7946760004216974, 1.220935163826778, 0.4789876523225204, 0.7768205801645914, 1.3019895051655017, 0.30859375, 2.0162908380681817, 0.4359491924906886, 0.6901945891203703, 2.8411458333333335, 1.1738433837890625, 1.368783950805664, 0.5524618459302325]","[-24.3984375, -24.262711882591248, -41.5194091796875, -33.25567364692688, -32.33253860473633, -56.35919189453125, -132.65402221679688, -34.839385986328125, -70.04905700683594, -12.0390625, -22.51416015625, -107.38506698608398, -86.101318359375, -11.7578125, -18.0506591796875, -21.674972534179688, -133.8642578125]","[-24.3984375, -30.767744064331055, -48.30973815917969, -39.542988657951355, -41.073974609375, -91.76631164550781, -154.6874542236328, -48.82215642929077, -94.78685760498047, -12.65625, -44.693359375, -126.1308822631836, -104.736572265625, -28.8046875, -27.44140625, -32.625244140625, -157.6201171875]","The call came at 3 AM. Knew it wasn't a good sign. Mom fell and dislocated her shoulder and tore an artery. I have a sick feeling in my stomach that this is not going to end well. Made the reservations to fly out tomorrow. On my way to the airport I got a call from my daughter that she had also torn an artery and was not acting like herself. By the time I reached home my mother had been sent home to hospice care because she had a stroke during the night(nobody noticed) I stepped into a bad dream when I finally got to my childhood home. She was in a hospital bed, hooked up to oxygen and barely alert. Alert enough to know it was me, her oldest, her favorite everyone's always told. me. She even said my name and that she loved me.  I swear I spent five days awake, sitting in the rocking chair next to her bed, singing in her ear, saying prayers, talking to her, telling her dad was waiting for her. She died when I was holding her, just mom and I alone in her room,  my mouth pressed up against her good ear. I felt her heart stop. The aftermath was a blur. Spoke at the memorial service. My mother is gone and it will be 3 months in a few days and I cry when Ieast expect to and reach for the phone to call her as I did so often, but my mother is gone.",30H4UDGLT34F936W931DEP7BXM6MP4,30H4UDGLT34F936W931DEP7BXM6MP4,0.0,recalled
0,3ND9UOO81LOLNULCLDET660I4TWLWH,0.9448140850028924,"[0.0, 0.9455559849739075, 1.217742919921875, 1.292740984396501, 1.0976840748506433, 1.2289576679468155, 1.2321974810431986, 0.6752293904622396, 0.9909480168269231, 0.37061656605113635, 0.8107259999150815, 0.9486294450431034, 1.5405717329545454, 1.1387186686197917, 0.6818923420376248]","[-48.94468832015991, -40.99226713180542, -30.88604736328125, -37.02742290496826, -52.74952697753906, -59.02749752998352, -35.97564697265625, -51.21808624267578, -44.99658203125, -43.1328125, -65.08233642578125, -69.33642578125, -39.2548828125, -41.048858642578125, -84.96487808227539]","[-48.94468832015991, -56.12116289138794, -47.9344482421875, -51.24757373332977, -71.41015625, -88.52248156070709, -56.923004150390625, -65.39790344238281, -57.87890625, -47.2095947265625, -83.72903442382812, -96.8466796875, -56.201171875, -58.129638671875, -109.51300239562988]","Moving out was one of the biggest decisions in the last couple of years. Looking at it from my angle there wasn't a choice in the matter. Staying there was damaging my relationship with my kids. It wasn't getting her or I anywhere good.  The kids were not getting along at all and her children were unparentable.  We are so different in how we see parenting and how we parent that it wasn't crossing over at all. And every time I tried to help she would undermine what I was doing. She is the prototypical helicopter mom, saving her kids at every junction. but then they just learn they can do what ever they want. But my girlfriend still thought we should live together. Even though her middle child was in juvenile detention for the majority of the year and was coming back. We both agreed that she needed to get him out of the town we were living in and that my son and her's should live together. But still blames me for breaking up our unit. And I guess that's it I never saw it as a unit. So the end result it that I look like the bad guy to my girlfriend, but I feel so much better with my kids and know I did the right thing.",30JNVC0ORA6EH160IJ0PMPPPNE0HQQ,,0.0,retold
0,30JNVC0ORA6EH160IJ0PMPPPNE0HQQ,1.0285602634519204,"[0.0, 0.40837723868233816, 0.6897719327141257, 0.8902816772460938, 0.8742330339219835, 1.615234375, 0.8299710533835671, 0.9285096688704058, 1.7508797645568848, 0.9665339543269231, 0.7759213654891305, 1.1048438662574405, 0.9021402994791666, 0.8230168269230769, 0.5696470841117527, 0.8109082645840116, 0.4454226957427131, 1.421600341796875, 3.7353515625]","[-54.1337890625, -56.73905944824219, -44.96359729766846, -15.794677734375, -48.20244789123535, -39.408203125, -51.23962211608887, -59.627620697021484, -34.681236267089844, -29.2919921875, -44.8876953125, -59.74920654296875, -35.78125, -29.81640625, -79.39390420913696, -29.168060779571533, -33.99221694469452, -36.724609375, -9.28515625]","[-54.1337890625, -65.31498146057129, -56.689720153808594, -25.58777618408203, -63.938642501831055, -62.021484375, -69.49898529052734, -80.05483341217041, -62.6953125, -41.85693359375, -62.73388671875, -82.950927734375, -46.60693359375, -40.515625, -92.49578714370728, -36.46623516082764, -42.009825468063354, -59.47021484375, -24.2265625]","Today completes the my move to a new apartment. It's been a long emotional struggle over the last couple months and the last week for sure. It has come to fruition and my girlfriend in not happy about it. I know it's the right thing to do. I had to protect the kids, I just didn't trust the living situation. But, it has come at a cost with girlfriend and me. She is very emotional about it, lot's of outbursts, getting mad at me. She has been trying to tear down the kids a bit and really doesn't like my son. But, deep down I know it was right, the kids are happy. And I'm excited to get our lives back on track. I'm not sure what will happen with girlfriend and me, but we are trying to work it out. girlfriend is coming around a little bit and I think deep down, she knows this needed to happen. I think she will become even more comfortable with the situation. I feel bad for her, she has so much to process. With her first it's always a struggle and I think her last is just running roughshod over her. The actual move was excruciating! I'm tired, my knees and back hurt and I'm exhausted. It was a week of stairs, boxes, trucks and pain. I hate moving.",30JNVC0ORA6EH160IJ0PMPPPNE0HQQ,30JNVC0ORA6EH160IJ0PMPPPNE0HQQ,0.0,recalled
0,39U1BHVTDMDCF9RTK25IN0Z2YBH3TJ,1.1149565969356654,"[0.0, 1.4089799360795454, 0.5892394592887477, 0.6487187681526974, 0.9145064102975946, 0.9436195808298448, 0.7900896574321546, 0.4385004351215978, 0.9449316660563151, 1.23046875, 1.1778457782886647, 1.1089695521763392, 1.154022216796875, 1.280401817389897, 2.2265625, 0.5720165729522705, 0.33886659517884254, 2.3201497395833335, 2.015892654657364, 0.5603476895226372, 1.90869140625, 2.394810267857143, 0.6260051208993663, 1.165321751644737]","[-87.40804290771484, -53.05535888671875, -114.60182332992554, -80.64646625518799, -84.86616516113281, -93.6491870880127, -92.77932739257812, -75.69640350341797, -72.9122142791748, -27.73583984375, -63.22431564331055, -24.89581298828125, -47.7999267578125, -33.5566691160202, -20.46875, -51.328369140625, -79.1643226146698, -14.5869140625, -55.38816595077515, -148.20721185207367, -21.14453125, -20.375, -119.2791428565979, -62.39013671875]","[-87.40804290771484, -84.05291748046875, -136.99292278289795, -99.45931053161621, -119.6174087524414, -125.73225283622742, -122.802734375, -89.2899169921875, -98.42536926269531, -44.96240234375, -95.02615165710449, -40.42138671875, -75.4964599609375, -51.48229455947876, -33.828125, -62.76870059967041, -90.00805366039276, -28.5078125, -87.64244842529297, -173.42285788059235, -36.4140625, -37.138671875, -148.07537841796875, -84.53125]","I quit my job two months ago now, after being so short-staffed and overworked that serious safety issues began to happen. Even though safety issues began to happen more and more, our supervisor simply kept piling on more work. Her boss told her it wasn't important and we could skip doing it, but my supervisor wanted to impress everyone and be ""number 1"" so she ignored all advice. Whispers began behind her back, the other pharmacists began to worry about their licenses but the pressure just kept mounting. I found the wrong pills in a bottle on the shelf and my supervisor got mad at me, even though I had not filled from that bottle at all that week. Nothing was ever mentioned again and I began to lie awake at 3 in the morning wondering if the wrong medication had gone out unnoticed before or since. This income was so important to my family, the job was so important to my self-worth but I knew if anything happened I would be liable no matter who was truly at fault. My job had been toxic to begin with, my supervisor was abusive and infamous in our company for being a nasty person. My coworkers trained me by yelling at me and then arguing and ranting with each other in Spanish about me. But I persisted, I did not want to let them win. Every morning I hoped I would get in a car wreck serious enough that I could not work for the foreseeable future. I snapped at my husband, I snapped at my child. Every moment not spent at work was filled with crushing dread that I would have to go back in a few hours. My marriage suffered greatly, my self-esteem was trashed. Yet still I kept on. But that one little tablet of Tramadol was enough to snap me out of it. I was terrified, someone with over a decade of experience had mistakenly put a controlled substance into a bottle of blood pressure medication. And no one caught it. The counts of the controlled medication done every day weren't off? That seemed odd to me, every tablet of those is so tightly accounted for that someone either counted wrong or they noticed but didn't have time to deal with the paperwork so they brushed it aside. How many times had it happened before? Why was I being blamed? These questions ate at me and ate at me until I realized I was killing myself for a job that would throw me under the bus even knowing criminal charges could be brought against me when I didn't do anything wrong. So I quit even though now we are relying on food banks and credit to make do.",30LB5CDZNDWCKT1V77CH7Q2C71PZ09,,0.0,retold
