Unnamed: 0,AssignmentId,scalar_text_sequentiality,sentence_total_sequentialities,sentence_contextual_sequentialities,sentence_topic_sequentialities,story,recAgnPairId,recImgPairId,memType
12,35LDD5557BQEYC9GWBW5I8LCG5AKMA,0.778346935034361,"[0.09725062052408855, 0.1254156400572579, 0.78082275390625, 0.6590970357259115, 1.12396240234375, 0.9592013888888888, 0.3419443766276042, 0.9599609375, 0.42698612919560186, 0.512677001953125, 0.87908935546875, 0.5357989261024877, -0.45322265625, 0.6343439542330228, 1.3467824835526316, 0.34970490828804346, 0.66455078125, 0.5054117838541666, 2.5396484375, 0.6064453125, 2.7494140625]","[-24.952194213867188, -122.70841693878174, -46.94775390625, -29.662872314453125, -45.401123046875, -37.6875, -50.0093994140625, -64.6123046875, -74.05413818359375, -115.97509765625, -44.11956787109375, -66.72184371948242, -22.45947265625, -98.2121353149414, -48.90966796875, -60.85009765625, -79.752197265625, -77.5682373046875, -7.8017578125, -21.37890625, -6.8232421875]","[-26.11920166015625, -129.3554458618164, -65.6875, -41.52661895751953, -58.888671875, -46.3203125, -58.216064453125, -84.771484375, -85.582763671875, -139.04556274414062, -60.822265625, -76.90202331542969, -20.193359375, -114.705078125, -74.49853515625, -68.893310546875, -99.688720703125, -91.21435546875, -20.5, -26.23046875, -20.5703125]","My Cousin's WeddingWe went to my cousin’s wedding. It was a lovely wedding– very unlike any wedding I’ve yet been to, but a lot like the weddings in the movies (you know, like The Wedding Crashers… never understood why someone would *want* to go to a wedding they weren’t invited to).  The ceremony was short and simple, though there were a lot of attendants, complete with flower girl and ring-bearer.  The bride had both her father and step-father give her away, one on each arm.  The Lutheran minister was kind of a jolly middle-aged woman.  The gentlemen were almost all in army dress uniforms.  From my cousin’s face, you could not tell he was hit by a roadside bomb in Afghanistan just a few months ago.  He’s still not walking correctly and never may, but the damage seems to mainly be concentrated in one leg. The wedding was in a part of the country where folks are not as stiff as Midwesterners or as unstructured as Northern Californians.  I’ve been to Midwestern wedding receptions that tried to be like this reception, but the soul wasn’t there so they always ended up being kind of lame with folks congregated in the parking lot to talk away from the DJ.  People at this wedding line-danced (and not just to country music) and they enjoyed it.  My usually introverted uncle is apparently a dancing fiend and led the bride in some traditional dances.  This essay is plagiarized.  The food was great and full of local specialties (including something we heard about on the Splendid table from their road trip foodies).  And, important in my book for any wedding, they served appetizers between the wedding and reception. You may recall that the groom’s parents had said they refused to attend because he was not getting married by a priest.  Not only did they not show up, despite his being hit by a roadside bomb in service to our country, they did not allow any siblings to come.  The daughter whose college my parents and aunts are paying was threatened with being disowned when her mother found out she was planning to attend.  So she didn’t go.  Guests kept asking if I was a sister.  No, not a sister.",304SM51WA4QG34IRAVFYVE1SAOBSB3,,retold
27,308XBLVESJQ42PIEV6FT54WWN37BRA,0.7002709457528127,"[0.02904959285960478, -0.041224888392857144, 1.9517299107142858, 0.8171608664772727, 0.21623382568359376, 0.38692533052884615, 1.0584435096153846, 0.22890883225661057, 0.8986700148809523, 1.1229383680555556, 0.5437744140625, 0.988671875, 1.5026804606119792, 0.16978302001953124, 1.0894077845982142, 0.2411822150735294]","[-23.651092529296875, -20.1158447265625, -11.015625, -23.06787109375, -23.246490478515625, -34.625244140625, -18.11572265625, -47.595184326171875, -36.28173828125, -8.783203125, -14.800048828125, -28.21484375, -19.50836181640625, -56.914825439453125, -20.969482421875, -37.526123046875]","[-24.144935607910156, -19.5386962890625, -24.677734375, -32.056640625, -27.5711669921875, -39.6552734375, -31.87548828125, -53.54681396484375, -55.15380859375, -18.8896484375, -20.23779296875, -38.1015625, -37.54052734375, -60.31048583984375, -36.22119140625, -41.626220703125]","The biggest thing to happen to me is finding out I am going to be a father. My wife and I had been trying to conceive a child for sometime now.  But we hadn't had much success.  However, we found out in march that we were pregnant!  I can't begin to describe the excitement that I felt when I found out we were having a baby.  I was so happy to find this news out as was my family!  Then a couple months later we found out we were having a girl!!  At first I was scared because being a guy I knew I didn't know all the ins and outs of what a girl goes through.  The one thing I knew for sure was that there was nobody that would love this girl more than I do!  I can't wait for her to get here.  My wife and I decided on a name right away.  We came to the decision rather easily without much fuss.  It's a name that we have liked for some time now.  My mom is also very excited about it, because my nieces from my sister are getting older now.  So it'll be nice for her to have a baby to care for.  Again this is probably the biggest moment of my life let alone the last 6 months.",308XBLVESJQ42PIEV6FT54WWN37BRA,308XBLVESJQ42PIEV6FT54WWN37BRA,recalled
51,354GIDR5ZCSFI8V53DZP1RZQQAG00P,0.813105563396302,"[0.034322102864583336, 0.6914487092391305, 1.0836123511904763, 0.5438385009765625, 0.9482453998766447, 1.0046310424804688, 0.6822509765625, 0.490029296875, 0.9635416666666666, 0.9988695227581522, 2.32373046875, 0.4529825846354167, 0.7576793323863636, 0.48637952302631576, 0.73502197265625]","[-47.37451171875, -44.408203125, -39.478515625, -41.413330078125, -28.74261474609375, -22.5196533203125, -21.10107421875, -48.543212890625, -15.75, -44.3585205078125, -10.7138671875, -23.413330078125, -47.96875, -40.0126953125, -30.657958984375]","[-48.1982421875, -60.3115234375, -62.234375, -54.4654541015625, -46.75927734375, -38.59375, -29.2880859375, -60.7939453125, -21.53125, -67.33251953125, -24.65625, -28.84912109375, -64.6376953125, -49.25390625, -45.3583984375]","At the beginning of this year my mother in law decided to go to Disney World to meet up with her daughter and granddaughter. Since she had some extra money in her travel fund leftover from last year, she invited me to come along as well. I was not working at the time and she would be paying for everything besides food so I decided to go. I had not seen my niece in a long time and she is only 4 so at that age kids change a lot. My mother in law and I had some time before the others arrived so we went to Universal Studios. Harry Potter world was my favorite and I am really glad I got to see it. It was very crowded but luckily the weather was not too hot. We spent a lot of time at Magic Kingdom with my niece and it was really neat to see what things she got excited about. We got to see several shows. The live action Frozen show was really well done and only about 20 minutes long so it was perfect for small kids. My niece really liked the fireworks. I enjoyed a lot of the rides and all of the shows. The food at Disney World is just okay for the price but we did have some good meals and some ice cream. I am very grateful that I got to go on the trip to see family and have some fun. It was a lot of long days of walking and getting tired but overall we all had a great time.",30BXRYBRP5JJ1Y2MUSZVEE7B3H5WHT,,retold
52,30BXRYBRP5JJ1Y2MUSZVEE7B3H5WHT,0.9270457530379204,"[0.07682999320652174, 0.6549467198988971, 0.8532858455882353, 0.3155280219184028, 2.03046875, 0.8038524280894886, 1.19560546875, 0.9749603271484375, 1.0062096005394345, 0.8802363954741379, 1.2862345377604167, 0.4788106282552083, 1.2587890625, 2.5961100260416665, 0.6527084350585938, 0.7053578694661459, 0.33160400390625, 0.5852854410807292]","[-54.98193359375, -24.5350341796875, -40.646484375, -120.01763916015625, -2.736328125, -44.78497314453125, -35.48828125, -48.32318115234375, -44.352996826171875, -73.89501953125, -36.36895751953125, -30.255126953125, -23.765625, -15.394775390625, -32.55217742919922, -39.60737609863281, -33.76239013671875, -32.08430480957031]","[-56.7490234375, -35.66912841796875, -55.15234375, -137.05615234375, -12.888671875, -62.4697265625, -59.400390625, -67.8223876953125, -65.4833984375, -99.421875, -55.6624755859375, -36.0008544921875, -33.8359375, -38.759765625, -42.342803955078125, -50.187744140625, -41.72088623046875, -40.86358642578125]","A recent memorable event in my life was when I was surprised to be invited to Disney World by my mother in law. She said she would pay for everything and basically all I had to do was show up. She was meeting her daughter and granddaughter there and had enough money that I could come too. I almost didn't go because Disney World is crowded and it can be hard to hang out with a four year but I had not seen that part of the family in awhile, my schedule was clear, and it had been 12 years since I had been to Disney World. So I decided to go. My favorite days were when it was just my mother in law and I and we went to Harry Potter at Universal. The theme park was so well done and the rides were really fun and the butter beer was really good. The main big ride I ended up going by myself because my mother in law didn't want to go. It was kind of scary but it was really fun and so well done with 3D effects and lighting. It was too crowded to go wand shopping but that is okay because my husband got me a wand previously when he was in Orlando for a work trip. We also had fun with my niece, she liked anything to do with Frozen. We had lots of good food, rode on some fun rides. I liked eating at the dinosaur theme restaurant. It was basically Rainforest Cafe but with dinosaurs. The hotel we stayed in was Little Mermaid theme so that was really cute. But it was kind of noisy and the buses were far away for our hotel. Overall it was a really fun trip and I am glad I went, but I would not be going back any time soon. It is so crowded there and dealing with that many people can be really hard.",30BXRYBRP5JJ1Y2MUSZVEE7B3H5WHT,,recalled
61,30H4UDGLT34F936W931DEP7B965PMM,0.7027698034178387,"[-0.03566672585227273, 0.3426411946614583, 0.11739547164351852, 0.8537750244140625, 0.9140206473214286, 1.3182291666666666, 0.44690987723214287, 0.8646087646484375, 1.4829644097222223, 0.6386470088252315, 0.8096708409926471, 0.6538947610294118, 0.6563683871565194, 0.7639266304347826, 0.7141615923713235]","[-19.882568359375, -99.4945068359375, -128.28076171875, -44.90301513671875, -61.2734375, -30.0859375, -76.114013671875, -72.37109375, -42.5546875, -114.6781005859375, -21.27490234375, -116.75439453125, -148.26144409179688, -100.298828125, -154.78515625]","[-19.490234375, -113.88543701171875, -134.6201171875, -61.978515625, -93.26416015625, -49.859375, -91.755859375, -100.03857421875, -69.248046875, -149.1650390625, -35.039306640625, -150.10302734375, -186.330810546875, -135.439453125, -203.34814453125]","Dear diary, today was the best day of my life. After so many years of hard work, sleepless nights, working over the weekends, working more than 40 hours per week, after my college degree and certifications that I took in school I got promoted at work! My Manager ask me if we can have a quick meeting today to discuss some personal projects about my development here at work, and at the beginning of the meeting everything went smoothly, we were talking about new projects that were coming up and how I was doing in my current role. Then he tells me, what do you think if I offer you a supervisory position of the department? I was in shock and my answer was of course yes, this is the opportunity that I was looking for since I start in this company, all the hard work finally pay off. Then he makes me sign a paper with my salary increase and the new title. At that moment I was shaking and feeling anxious because this is an important moment of my life, and that I know that I have the potential to do more here in the company. After I signed those papers I tell thank you to my boss for this amazing opportunity of advancement in my career and I will never let him down in my new position. He said congratulations you deserve it, and I want to see more awesome things here at work. Then I left his office and I immediately called my wife and tell her the notice of my promotion and she was so happy because it is a new chapter for our life, with our new baby and kid, more money for the family and a bright future here in the company. It is a very emotional moment for me and my family, that I will never forget. After that I called my dad and mom to tell them the notice of my promotion here at work, my mom was all happy and she was telling how smart I'm and to be thankful with God for every step that I do at my career here at work. In the other hand my dad was kind of surprised, but he told me to shot for the top, keep fighting for your dreams and keep fighting for your family, because at the end they are all depending in your salary/money for a place to live, pay rent, groceries, entertainment. But at the end I know that he was happy but he wants me to see like in a Director/Managerial position, he always tells me that I have a lot of potential and that I'm very smart in whatever I do. Then after talking with my dad and mom, I give the surprise to my mom and father in law, they were so happy and pride that I got that promotion, because they know how much did I suffer to get that promotion and they gave me their best wishes and blessing to my family and always to look forward of new opportunities wherever I go.",,30H4UDGLT34F936W931DEP7B965PMM,recalled
64,3OS46CRSLGLQPKI08Z3VVLZ7TIS6VF,0.8509592273706653,"[0.0411376953125, 2.16845703125, 0.8825334821428571, 0.634375, 0.21976143973214285, 0.34793526785714285, 0.2765625, 0.1238064236111111, 0.6943359375, 1.0916573660714286, 1.3560302734375, 2.0865885416666665, 1.6443277994791667, 0.75, 0.8156960227272727, 0.48214285714285715]","[-21.833251953125, -7.62890625, -16.806640625, -16.734375, -17.69073486328125, -20.158203125, -13.5078125, -47.06640625, -16.734375, -10.8037109375, -20.201416015625, -11.09765625, -45.42041015625, -20.0078125, -36.53125, -17.328125]","[-22.24462890625, -16.302734375, -22.984375, -19.90625, -19.22906494140625, -22.59375, -14.890625, -49.294921875, -22.2890625, -18.4453125, -33.76171875, -23.6171875, -65.15234375, -25.2578125, -45.50390625, -20.703125]","Three months ago, I got a scary phone call. My mother had fallen. I flew back home to meet her. She had gotten a stroke. She was sent to hospice care. It was a painful day that day. She died in the room. I had a big cry and needed to punch a wall to get the anger out of me. I remembered the good times with my mom. I remembered my first day of school. She gave me a big lunch to eat that day. I remembered my graduation from college. She gave me the same lunch as a gag and a cruise. I remember her always cooking good food. I loved the cooking and I will never enjoy that again. I hope she is resting well now.",,30H4UDGLT34F936W931DEP7BXM6MP4,imagined
66,30H4UDGLT34F936W931DEP7BXM6MP4,1.084303843332871,"[0.3911830357142857, 1.0047607421875, 0.41542191938920453, 0.03270721435546875, 2.1512276785714284, 0.9377324030949519, 0.29628708249046687, 0.6047886439732143, 1.1791130514705883, 3.4921875, 1.1166748046875, 0.30699405154666387, 0.5223576472355769, 2.02265625, 2.0484375, 1.7633463541666667, 0.14728945777529762]","[-24.203125, -15.0537109375, -31.30389404296875, -27.6080322265625, -14.41796875, -53.05645751953125, -111.23031997680664, -25.5933837890625, -54.619140625, -1.3515625, -17.2335205078125, -93.28961181640625, -70.0269775390625, -8.89453125, -15.390625, -10.171875, -110.9637451171875]","[-26.94140625, -23.091796875, -35.87353515625, -28.13134765625, -29.4765625, -77.4375, -123.67437744140625, -34.0604248046875, -74.6640625, -4.84375, -28.4002685546875, -104.64839172363281, -83.6082763671875, -19.0078125, -25.6328125, -20.751953125, -117.14990234375]","The call came at 3 AM. Knew it wasn't a good sign. Mom fell and dislocated her shoulder and tore an artery. I have a sick feeling in my stomach that this is not going to end well. Made the reservations to fly out tomorrow. On my way to the airport I got a call from my daughter that she had also torn an artery and was not acting like herself. By the time I reached home my mother had been sent home to hospice care because she had a stroke during the night(nobody noticed) I stepped into a bad dream when I finally got to my childhood home. She was in a hospital bed, hooked up to oxygen and barely alert. Alert enough to know it was me, her oldest, her favorite everyone's always told. me. She even said my name and that she loved me.  I swear I spent five days awake, sitting in the rocking chair next to her bed, singing in her ear, saying prayers, talking to her, telling her dad was waiting for her. She died when I was holding her, just mom and I alone in her room,  my mouth pressed up against her good ear. I felt her heart stop. The aftermath was a blur. Spoke at the memorial service. My mother is gone and it will be 3 months in a few days and I cry when Ieast expect to and reach for the phone to call her as I did so often, but my mother is gone.",30H4UDGLT34F936W931DEP7BXM6MP4,30H4UDGLT34F936W931DEP7BXM6MP4,recalled
82,3ND9UOO81LOLNULCLDET660I4TWLWH,0.6968193129137242,"[0.14169747488839285, 0.29806082589285715, 1.15791015625, 0.5411105685763888, 0.6658528645833334, 0.9739772251674107, 0.9755510602678571, 0.7528076171875, 1.2095947265625, 0.3065321180555556, 1.04705810546875, 0.7441225405092593, 0.1638454861111111, 1.0865384615384615, 0.3876304626464844]","[-34.6558837890625, -31.28125, -22.4208984375, -28.9102783203125, -50.09130859375, -49.752044677734375, -26.31884765625, -44.969482421875, -27.33056640625, -25.001953125, -49.75091552734375, -55.4404296875, -39.150390625, -34.41015625, -69.4183349609375]","[-36.6396484375, -35.4541015625, -34.0, -33.7802734375, -60.0791015625, -70.20556640625, -39.9765625, -55.5087890625, -41.845703125, -27.7607421875, -69.64501953125, -75.53173828125, -40.625, -48.53515625, -81.822509765625]","Moving out was one of the biggest decisions in the last couple of years. Looking at it from my angle there wasn't a choice in the matter. Staying there was damaging my relationship with my kids. It wasn't getting her or I anywhere good.  The kids were not getting along at all and her children were unparentable.  We are so different in how we see parenting and how we parent that it wasn't crossing over at all. And every time I tried to help she would undermine what I was doing. She is the prototypical helicopter mom, saving her kids at every junction. but then they just learn they can do what ever they want. But my girlfriend still thought we should live together. Even though her middle child was in juvenile detention for the majority of the year and was coming back. We both agreed that she needed to get him out of the town we were living in and that my son and her's should live together. But still blames me for breaking up our unit. And I guess that's it I never saw it as a unit. So the end result it that I look like the bad guy to my girlfriend, but I feel so much better with my kids and know I did the right thing.",30JNVC0ORA6EH160IJ0PMPPPNE0HQQ,,retold
83,30JNVC0ORA6EH160IJ0PMPPPNE0HQQ,0.6371716462306773,"[0.07682291666666667, 0.255859375, 0.3719951923076923, 0.0915798611111111, 0.6032857259114583, 1.328857421875, 0.35567304823133683, 0.49577246771918404, 0.9103306361607143, 0.7966086647727273, 0.8142578125, 1.1502139442845394, 0.8121448863636364, 0.8411458333333334, 0.5653054373604911, 0.405144282749721, 0.8449519230769231, 0.6480305989583334, 0.73828125]","[-31.91015625, -44.416015625, -36.0234375, -13.381103515625, -44.765167236328125, -30.9521484375, -44.69493103027344, -51.51310729980469, -30.34228515625, -23.259765625, -26.701171875, -41.22137451171875, -27.328125, -25.0703125, -68.2509765625, -24.825389862060547, -25.703125, -36.2451171875, -6.78515625]","[-32.6015625, -49.021484375, -40.859375, -14.205322265625, -53.814453125, -46.8984375, -51.0970458984375, -60.43701171875, -43.0869140625, -32.0224609375, -42.986328125, -63.075439453125, -36.26171875, -35.1640625, -80.12239074707031, -27.661399841308594, -36.6875, -44.021484375, -9.0]","Today completes the my move to a new apartment. It's been a long emotional struggle over the last couple months and the last week for sure. It has come to fruition and my girlfriend in not happy about it. I know it's the right thing to do. I had to protect the kids, I just didn't trust the living situation. But, it has come at a cost with girlfriend and me. She is very emotional about it, lot's of outbursts, getting mad at me. She has been trying to tear down the kids a bit and really doesn't like my son. But, deep down I know it was right, the kids are happy. And I'm excited to get our lives back on track. I'm not sure what will happen with girlfriend and me, but we are trying to work it out. girlfriend is coming around a little bit and I think deep down, she knows this needed to happen. I think she will become even more comfortable with the situation. I feel bad for her, she has so much to process. With her first it's always a struggle and I think her last is just running roughshod over her. The actual move was excruciating! I'm tired, my knees and back hurt and I'm exhausted. It was a week of stairs, boxes, trucks and pain. I hate moving.",30JNVC0ORA6EH160IJ0PMPPPNE0HQQ,30JNVC0ORA6EH160IJ0PMPPPNE0HQQ,recalled
93,39U1BHVTDMDCF9RTK25IN0Z2YBH3TJ,0.9843978736000636,"[-0.0019581134502704325, 1.5044120788574218, 0.6371801039751839, 1.0975314845209536, 0.7571907043457031, 0.9708225644867996, 0.72507201300727, 0.6965205980383832, 0.8458364577520461, 1.0037027994791667, 0.8836579756303267, 0.7590886896306818, 1.1949129971590908, 1.2625621448863635, 1.769921875, 0.4782930261948529, 0.60198974609375, 2.2533203125, 1.87451171875, 1.0277236135382402, 0.8314732142857143, 0.8421875, 0.7097792852492559, 0.8998161764705882]","[-77.93806457519531, -46.54737854003906, -90.63568115234375, -66.15130710601807, -78.46728515625, -77.52876281738281, -82.82886505126953, -62.39421081542969, -60.213661193847656, -24.12939453125, -48.55757141113281, -24.0655517578125, -36.66796875, -25.89697265625, -10.744140625, -44.609375, -70.74853515625, -9.5224609375, -56.263671875, -115.40225219726562, -11.1484375, -14.2421875, -91.95245361328125, -57.8701171875]","[-77.88715362548828, -76.6356201171875, -112.2998046875, -91.39453125, -102.6973876953125, -105.6826171875, -108.93145751953125, -78.4141845703125, -77.97622680664062, -36.173828125, -67.998046875, -32.41552734375, -62.9560546875, -39.78515625, -19.59375, -52.7403564453125, -85.1962890625, -20.7890625, -78.7578125, -154.45574951171875, -16.96875, -18.453125, -121.76318359375, -73.1669921875]","I quit my job two months ago now, after being so short-staffed and overworked that serious safety issues began to happen. Even though safety issues began to happen more and more, our supervisor simply kept piling on more work. Her boss told her it wasn't important and we could skip doing it, but my supervisor wanted to impress everyone and be ""number 1"" so she ignored all advice. Whispers began behind her back, the other pharmacists began to worry about their licenses but the pressure just kept mounting. I found the wrong pills in a bottle on the shelf and my supervisor got mad at me, even though I had not filled from that bottle at all that week. Nothing was ever mentioned again and I began to lie awake at 3 in the morning wondering if the wrong medication had gone out unnoticed before or since. This income was so important to my family, the job was so important to my self-worth but I knew if anything happened I would be liable no matter who was truly at fault. My job had been toxic to begin with, my supervisor was abusive and infamous in our company for being a nasty person. My coworkers trained me by yelling at me and then arguing and ranting with each other in Spanish about me. But I persisted, I did not want to let them win. Every morning I hoped I would get in a car wreck serious enough that I could not work for the foreseeable future. I snapped at my husband, I snapped at my child. Every moment not spent at work was filled with crushing dread that I would have to go back in a few hours. My marriage suffered greatly, my self-esteem was trashed. Yet still I kept on. But that one little tablet of Tramadol was enough to snap me out of it. I was terrified, someone with over a decade of experience had mistakenly put a controlled substance into a bottle of blood pressure medication. And no one caught it. The counts of the controlled medication done every day weren't off? That seemed odd to me, every tablet of those is so tightly accounted for that someone either counted wrong or they noticed but didn't have time to deal with the paperwork so they brushed it aside. How many times had it happened before? Why was I being blamed? These questions ate at me and ate at me until I realized I was killing myself for a job that would throw me under the bus even knowing criminal charges could be brought against me when I didn't do anything wrong. So I quit even though now we are relying on food banks and credit to make do.",30LB5CDZNDWCKT1V77CH7Q2C71PZ09,,retold
