Unnamed: 0.1,AssignmentId,scalar_text_sequentiality,sentence_total_sequentialities,sentence_contextual_sequentialities,sentence_topic_sequentialities,story,recAgnPairId,recImgPairId,Unnamed: 0,memType
0,35LDD5557BQEYC9GWBW5I8LCG5AKMA,1.0479031823436484,"[0.0, 0.3855327385575024, 0.9876470654099075, 1.0949287414550781, 1.2077473958333333, 1.7237215909090908, 0.3715045963014875, 1.0283685525258381, 0.5775227785110474, 0.6503273491506223, 1.4312800060619006, 1.5435473124186199, -0.12497795952690972, 0.6455281575520834, 1.5618666773257048, 0.7729585354144757, 0.4960345643939394, 0.7276329676310221, 2.112035342625209, 1.343359375, 3.4694010416666665]","[-49.13036394119263, -141.5370832681656, -51.316778898239136, -43.29673767089844, -47.4658203125, -36.162109375, -72.15610980987549, -67.05122566223145, -74.64200019836426, -140.03192520141602, -55.88130855560303, -69.348876953125, -27.212158203125, -105.6602783203125, -57.95408058166504, -66.77642631530762, -94.7119140625, -100.51997375488281, -12.934701919555664, -34.41015625, -10.62109375]","[-49.13036394119263, -167.36777675151825, -77.98324966430664, -65.1953125, -65.58203125, -55.123046875, -82.55823850631714, -91.73207092285156, -94.85529744625092, -175.14960205554962, -87.36946868896484, -106.39401245117188, -26.087356567382812, -125.026123046875, -93.87701416015625, -86.87334823608398, -111.0810546875, -122.34896278381348, -27.71894931793213, -47.84375, -31.4375]","My Cousin's WeddingWe went to my cousin’s wedding. It was a lovely wedding– very unlike any wedding I’ve yet been to, but a lot like the weddings in the movies (you know, like The Wedding Crashers… never understood why someone would *want* to go to a wedding they weren’t invited to).  The ceremony was short and simple, though there were a lot of attendants, complete with flower girl and ring-bearer.  The bride had both her father and step-father give her away, one on each arm.  The Lutheran minister was kind of a jolly middle-aged woman.  The gentlemen were almost all in army dress uniforms.  From my cousin’s face, you could not tell he was hit by a roadside bomb in Afghanistan just a few months ago.  He’s still not walking correctly and never may, but the damage seems to mainly be concentrated in one leg. The wedding was in a part of the country where folks are not as stiff as Midwesterners or as unstructured as Northern Californians.  I’ve been to Midwestern wedding receptions that tried to be like this reception, but the soul wasn’t there so they always ended up being kind of lame with folks congregated in the parking lot to talk away from the DJ.  People at this wedding line-danced (and not just to country music) and they enjoyed it.  My usually introverted uncle is apparently a dancing fiend and led the bride in some traditional dances.  This essay is plagiarized.  The food was great and full of local specialties (including something we heard about on the Splendid table from their road trip foodies).  And, important in my book for any wedding, they served appetizers between the wedding and reception. You may recall that the groom’s parents had said they refused to attend because he was not getting married by a priest.  Not only did they not show up, despite his being hit by a roadside bomb in service to our country, they did not allow any siblings to come.  The daughter whose college my parents and aunts are paying was threatened with being disowned when her mother found out she was planning to attend.  So she didn’t go.  Guests kept asking if I was a sister.  No, not a sister.",304SM51WA4QG34IRAVFYVE1SAOBSB3,,0.0,retold
0,308XBLVESJQ42PIEV6FT54WWN37BRA,1.1945154201992287,"[0.0, 0.9913315212025362, 1.7710476981268988, 1.010413714817592, 1.1082211407748135, 1.0032610212053572, 1.1292724609375, 0.7622637517990605, 0.9920099431818182, 1.887923847545277, 1.9808627041903408, 1.6384989420572917, 1.9274962288992745, 0.5158110119047619, 1.74932861328125, 0.6445041232638888]","[-51.47412109375, -26.587761402130127, -16.60954761505127, -34.02174758911133, -27.19645881652832, -42.489501953125, -24.456298828125, -56.52158546447754, -40.58154296875, -15.144145965576172, -18.9306640625, -29.2679443359375, -19.7760009765625, -69.19921875, -29.7861328125, -55.43896484375]","[-51.47412109375, -43.44039726257324, -32.54897689819336, -48.16753959655762, -51.57732391357422, -56.53515625, -40.26611328125, -80.15176177024841, -62.40576171875, -35.91130828857422, -40.72015380859375, -48.929931640625, -46.760948181152344, -80.03125, -57.775390625, -67.0400390625]","The biggest thing to happen to me is finding out I am going to be a father. My wife and I had been trying to conceive a child for sometime now.  But we hadn't had much success.  However, we found out in march that we were pregnant!  I can't begin to describe the excitement that I felt when I found out we were having a baby.  I was so happy to find this news out as was my family!  Then a couple months later we found out we were having a girl!!  At first I was scared because being a guy I knew I didn't know all the ins and outs of what a girl goes through.  The one thing I knew for sure was that there was nobody that would love this girl more than I do!  I can't wait for her to get here.  My wife and I decided on a name right away.  We came to the decision rather easily without much fuss.  It's a name that we have liked for some time now.  My mom is also very excited about it, because my nieces from my sister are getting older now.  So it'll be nice for her to have a baby to care for.  Again this is probably the biggest moment of my life let alone the last 6 months.",308XBLVESJQ42PIEV6FT54WWN37BRA,308XBLVESJQ42PIEV6FT54WWN37BRA,0.0,recalled
0,354GIDR5ZCSFI8V53DZP1RZQQAG00P,1.5265197002399773,"[0.0, 0.9799920541268808, 1.2380051820174507, 0.8861038773148148, 1.89013671875, 1.660434193081326, 1.8008280436197917, 1.0275652850115742, 2.935267857142857, 1.429184807671441, 3.3001331753200955, 1.987854037966047, 1.1551904296875, 1.0218017578125, 1.585298084077381]","[-72.80996704101562, -55.45121765136719, -50.72778511047363, -56.228759765625, -37.0869140625, -37.790008544921875, -27.1904296875, -52.2982177734375, -19.125, -50.24812316894531, -14.3697509765625, -25.144652843475342, -53.94189453125, -43.72412109375, -41.065185546875]","[-72.80996704101562, -81.91100311279297, -79.201904296875, -80.153564453125, -74.8896484375, -67.67782402038574, -54.202850341796875, -80.04248046875, -39.671875, -88.83611297607422, -44.07094955444336, -52.974609375, -82.8216552734375, -64.16015625, -74.3564453125]","At the beginning of this year my mother in law decided to go to Disney World to meet up with her daughter and granddaughter. Since she had some extra money in her travel fund leftover from last year, she invited me to come along as well. I was not working at the time and she would be paying for everything besides food so I decided to go. I had not seen my niece in a long time and she is only 4 so at that age kids change a lot. My mother in law and I had some time before the others arrived so we went to Universal Studios. Harry Potter world was my favorite and I am really glad I got to see it. It was very crowded but luckily the weather was not too hot. We spent a lot of time at Magic Kingdom with my niece and it was really neat to see what things she got excited about. We got to see several shows. The live action Frozen show was really well done and only about 20 minutes long so it was perfect for small kids. My niece really liked the fireworks. I enjoyed a lot of the rides and all of the shows. The food at Disney World is just okay for the price but we did have some good meals and some ice cream. I am very grateful that I got to go on the trip to see family and have some fun. It was a lot of long days of walking and getting tired but overall we all had a great time.",30BXRYBRP5JJ1Y2MUSZVEE7B3H5WHT,,0.0,retold
0,30BXRYBRP5JJ1Y2MUSZVEE7B3H5WHT,1.3869773454206773,"[0.0, 1.084989759657118, 1.0386168899990262, 0.6766062570830523, 3.2830403645833335, 1.2695541381835938, 1.5647648175557454, 1.4716480320150203, 1.535003662109375, 1.5813468441818699, 0.9707099066840278, 1.4320876598358154, 1.123046875, 2.3954069955008372, 1.3991350067986383, 1.6153793334960938, 1.2298795259915865, 1.2943761488970589]","[-76.92578125, -34.723602294921875, -55.02238082885742, -126.82147252559662, -5.7353515625, -53.07501220703125, -44.63820266723633, -52.83620262145996, -43.263153076171875, -89.59693622589111, -49.41943359375, -36.980802059173584, -29.686187744140625, -21.98816680908203, -41.92964839935303, -49.05989074707031, -37.73388671875, -43.599761962890625]","[-76.92578125, -54.25341796875, -76.83333551883698, -166.7412416934967, -25.43359375, -83.5443115234375, -82.19255828857422, -85.2124593257904, -80.10324096679688, -141.78138208389282, -66.8922119140625, -57.030029296875, -43.162750244140625, -55.52386474609375, -67.11407852172852, -78.13671875, -69.71075439453125, -65.60415649414062]","A recent memorable event in my life was when I was surprised to be invited to Disney World by my mother in law. She said she would pay for everything and basically all I had to do was show up. She was meeting her daughter and granddaughter there and had enough money that I could come too. I almost didn't go because Disney World is crowded and it can be hard to hang out with a four year but I had not seen that part of the family in awhile, my schedule was clear, and it had been 12 years since I had been to Disney World. So I decided to go. My favorite days were when it was just my mother in law and I and we went to Harry Potter at Universal. The theme park was so well done and the rides were really fun and the butter beer was really good. The main big ride I ended up going by myself because my mother in law didn't want to go. It was kind of scary but it was really fun and so well done with 3D effects and lighting. It was too crowded to go wand shopping but that is okay because my husband got me a wand previously when he was in Orlando for a work trip. We also had fun with my niece, she liked anything to do with Frozen. We had lots of good food, rode on some fun rides. I liked eating at the dinosaur theme restaurant. It was basically Rainforest Cafe but with dinosaurs. The hotel we stayed in was Little Mermaid theme so that was really cute. But it was kind of noisy and the buses were far away for our hotel. Overall it was a really fun trip and I am glad I went, but I would not be going back any time soon. It is so crowded there and dealing with that many people can be really hard.",30BXRYBRP5JJ1Y2MUSZVEE7B3H5WHT,,0.0,recalled
0,30H4UDGLT34F936W931DEP7B965PMM,0.948155724650466,"[0.0, 0.14239464000779756, 0.4738682338169643, 1.4084389426491477, 1.3659532335069444, 1.9715253044577206, 1.000118771114865, 1.3293061786227756, 1.299372963283373, 0.9550992098721591, 1.0836781953510486, 1.0411462957208806, 0.6654893123742306, 0.7761789957682291, 0.7097655932108561]","[-24.62054443359375, -125.97552049160004, -133.7783203125, -48.72918701171875, -71.87841796875, -33.95574951171875, -78.4189453125, -72.66048049926758, -55.04136276245117, -131.32940673828125, -30.517780303955078, -131.40296936035156, -167.88361358642578, -121.130126953125, -178.3783836364746]","[-24.62054443359375, -132.95285785198212, -160.31494140625, -79.71484375, -121.052734375, -67.4716796875, -115.42333984375, -120.5155029296875, -84.92694091796875, -183.85986328125, -51.107666015625, -188.666015625, -211.805908203125, -158.38671875, -229.48150634765625]","Dear diary, today was the best day of my life. After so many years of hard work, sleepless nights, working over the weekends, working more than 40 hours per week, after my college degree and certifications that I took in school I got promoted at work! My Manager ask me if we can have a quick meeting today to discuss some personal projects about my development here at work, and at the beginning of the meeting everything went smoothly, we were talking about new projects that were coming up and how I was doing in my current role. Then he tells me, what do you think if I offer you a supervisory position of the department? I was in shock and my answer was of course yes, this is the opportunity that I was looking for since I start in this company, all the hard work finally pay off. Then he makes me sign a paper with my salary increase and the new title. At that moment I was shaking and feeling anxious because this is an important moment of my life, and that I know that I have the potential to do more here in the company. After I signed those papers I tell thank you to my boss for this amazing opportunity of advancement in my career and I will never let him down in my new position. He said congratulations you deserve it, and I want to see more awesome things here at work. Then I left his office and I immediately called my wife and tell her the notice of my promotion and she was so happy because it is a new chapter for our life, with our new baby and kid, more money for the family and a bright future here in the company. It is a very emotional moment for me and my family, that I will never forget. After that I called my dad and mom to tell them the notice of my promotion here at work, my mom was all happy and she was telling how smart I'm and to be thankful with God for every step that I do at my career here at work. In the other hand my dad was kind of surprised, but he told me to shot for the top, keep fighting for your dreams and keep fighting for your family, because at the end they are all depending in your salary/money for a place to live, pay rent, groceries, entertainment. But at the end I know that he was happy but he wants me to see like in a Director/Managerial position, he always tells me that I have a lot of potential and that I'm very smart in whatever I do. Then after talking with my dad and mom, I give the surprise to my mom and father in law, they were so happy and pride that I got that promotion, because they know how much did I suffer to get that promotion and they gave me their best wishes and blessing to my family and always to look forward of new opportunities wherever I go.",,30H4UDGLT34F936W931DEP7B965PMM,0.0,recalled
0,3OS46CRSLGLQPKI08Z3VVLZ7TIS6VF,1.5973305967774,"[0.0, 3.4, 1.2779892285664876, 1.9200613839285714, 1.70654296875, 1.0276150173611112, 1.4700520833333333, 0.7948486328125, 1.7018229166666667, 1.41357421875, 1.47906494140625, 2.67401123046875, 1.4090499877929688, 2.7718370225694446, 1.1957632211538463, 1.3150566948784723]","[-38.0574951171875, -13.578125, -21.84380006790161, -17.61328125, -18.720703125, -25.65380859375, -22.21875, -52.3798828125, -19.41015625, -18.00390625, -25.173095703125, -11.62744140625, -50.7755126953125, -19.5517578125, -39.0205078125, -18.31585693359375]","[-38.0574951171875, -30.578125, -33.345703125, -31.0537109375, -32.373046875, -34.90234375, -31.0390625, -68.27685546875, -34.7265625, -29.3125, -42.921875, -33.01953125, -73.3203125, -44.498291015625, -54.5654296875, -30.1513671875]","Three months ago, I got a scary phone call. My mother had fallen. I flew back home to meet her. She had gotten a stroke. She was sent to hospice care. It was a painful day that day. She died in the room. I had a big cry and needed to punch a wall to get the anger out of me. I remembered the good times with my mom. I remembered my first day of school. She gave me a big lunch to eat that day. I remembered my graduation from college. She gave me the same lunch as a gag and a cruise. I remember her always cooking good food. I loved the cooking and I will never enjoy that again. I hope she is resting well now.",,30H4UDGLT34F936W931DEP7BXM6MP4,0.0,imagined
0,30H4UDGLT34F936W931DEP7BXM6MP4,0.9170091179295818,"[0.0, 0.6505032181739807, 0.4526885986328125, 0.3309113163697092, 0.7946760004216974, 1.2162067807953933, 0.4692903601604959, 0.9716159767574735, 1.3560305143657483, 0.34765625, 1.9798251065340908, 0.5104234384935956, 0.6431387442129629, 2.8802083333333335, 1.1224136352539062, 1.3864364624023438, 0.4771302688953488]","[-24.3984375, -24.262711882591248, -41.5194091796875, -33.25567364692688, -32.33253860473633, -56.496315002441406, -133.10009765625, -31.33306884765625, -69.02227783203125, -11.9609375, -22.915283203125, -104.18267440795898, -87.371826171875, -11.5234375, -18.46209716796875, -21.53375244140625, -137.103515625]","[-24.3984375, -30.767744064331055, -48.30973815917969, -39.542988657951355, -41.073974609375, -91.76631164550781, -154.6874542236328, -48.82215642929077, -94.78685760498047, -12.65625, -44.693359375, -126.1308822631836, -104.736572265625, -28.8046875, -27.44140625, -32.625244140625, -157.6201171875]","The call came at 3 AM. Knew it wasn't a good sign. Mom fell and dislocated her shoulder and tore an artery. I have a sick feeling in my stomach that this is not going to end well. Made the reservations to fly out tomorrow. On my way to the airport I got a call from my daughter that she had also torn an artery and was not acting like herself. By the time I reached home my mother had been sent home to hospice care because she had a stroke during the night(nobody noticed) I stepped into a bad dream when I finally got to my childhood home. She was in a hospital bed, hooked up to oxygen and barely alert. Alert enough to know it was me, her oldest, her favorite everyone's always told. me. She even said my name and that she loved me.  I swear I spent five days awake, sitting in the rocking chair next to her bed, singing in her ear, saying prayers, talking to her, telling her dad was waiting for her. She died when I was holding her, just mom and I alone in her room,  my mouth pressed up against her good ear. I felt her heart stop. The aftermath was a blur. Spoke at the memorial service. My mother is gone and it will be 3 months in a few days and I cry when Ieast expect to and reach for the phone to call her as I did so often, but my mother is gone.",30H4UDGLT34F936W931DEP7BXM6MP4,30H4UDGLT34F936W931DEP7BXM6MP4,0.0,recalled
0,3ND9UOO81LOLNULCLDET660I4TWLWH,1.0537067720818625,"[0.0, 0.9455559849739075, 1.217742919921875, 1.292740984396501, 1.0976840748506433, 1.3220859219630559, 1.2259288114659928, 0.6554401034400577, 1.10986328125, 1.1918168501420454, 0.9794537088145381, 0.9735991379310345, 1.6697443181818181, 1.2270624796549479, 0.8968830042415195]","[-48.94468832015991, -40.99226713180542, -30.88604736328125, -37.02742290496826, -52.74952697753906, -56.79241943359375, -36.08221435546875, -51.6336612701416, -43.45068359375, -34.099609375, -61.20159912109375, -68.6123046875, -37.833984375, -39.72370147705078, -77.22521424293518]","[-48.94468832015991, -56.12116289138794, -47.9344482421875, -51.24757373332977, -71.41015625, -88.52248156070709, -56.923004150390625, -65.39790344238281, -57.87890625, -47.2095947265625, -83.72903442382812, -96.8466796875, -56.201171875, -58.129638671875, -109.51300239562988]","Moving out was one of the biggest decisions in the last couple of years. Looking at it from my angle there wasn't a choice in the matter. Staying there was damaging my relationship with my kids. It wasn't getting her or I anywhere good.  The kids were not getting along at all and her children were unparentable.  We are so different in how we see parenting and how we parent that it wasn't crossing over at all. And every time I tried to help she would undermine what I was doing. She is the prototypical helicopter mom, saving her kids at every junction. but then they just learn they can do what ever they want. But my girlfriend still thought we should live together. Even though her middle child was in juvenile detention for the majority of the year and was coming back. We both agreed that she needed to get him out of the town we were living in and that my son and her's should live together. But still blames me for breaking up our unit. And I guess that's it I never saw it as a unit. So the end result it that I look like the bad guy to my girlfriend, but I feel so much better with my kids and know I did the right thing.",30JNVC0ORA6EH160IJ0PMPPPNE0HQQ,,0.0,retold
0,30JNVC0ORA6EH160IJ0PMPPPNE0HQQ,1.1559527239986125,"[0.0, 0.40837723868233816, 0.6897719327141257, 0.8902816772460938, 0.8742330339219835, 1.7931954520089286, 0.9172623374245383, 1.1416613405401057, 1.8436057567596436, 1.1768329326923077, 1.298979386039402, 1.17254638671875, 0.9480387369791666, 1.0198317307692308, 0.7893491205961808, 1.0024383332994249, 0.7168806857532926, 1.552276611328125, 3.7275390625]","[-54.1337890625, -56.73905944824219, -44.96359729766846, -15.794677734375, -48.20244789123535, -36.916748046875, -49.3192138671875, -54.938283920288086, -33.1976203918457, -26.55810546875, -32.85736083984375, -58.32745361328125, -35.23046875, -27.2578125, -74.34075736999512, -27.444290161132812, -29.10597312450409, -34.6337890625, -9.31640625]","[-54.1337890625, -65.31498146057129, -56.689720153808594, -25.58777618408203, -63.938642501831055, -62.021484375, -69.49898529052734, -80.05483341217041, -62.6953125, -41.85693359375, -62.73388671875, -82.950927734375, -46.60693359375, -40.515625, -92.49578714370728, -36.46623516082764, -42.009825468063354, -59.47021484375, -24.2265625]","Today completes the my move to a new apartment. It's been a long emotional struggle over the last couple months and the last week for sure. It has come to fruition and my girlfriend in not happy about it. I know it's the right thing to do. I had to protect the kids, I just didn't trust the living situation. But, it has come at a cost with girlfriend and me. She is very emotional about it, lot's of outbursts, getting mad at me. She has been trying to tear down the kids a bit and really doesn't like my son. But, deep down I know it was right, the kids are happy. And I'm excited to get our lives back on track. I'm not sure what will happen with girlfriend and me, but we are trying to work it out. girlfriend is coming around a little bit and I think deep down, she knows this needed to happen. I think she will become even more comfortable with the situation. I feel bad for her, she has so much to process. With her first it's always a struggle and I think her last is just running roughshod over her. The actual move was excruciating! I'm tired, my knees and back hurt and I'm exhausted. It was a week of stairs, boxes, trucks and pain. I hate moving.",30JNVC0ORA6EH160IJ0PMPPPNE0HQQ,30JNVC0ORA6EH160IJ0PMPPPNE0HQQ,0.0,recalled
0,30LB5CDZNDWCKT1V77CH7Q2C71PZ09,1.2874787459237438,"[0.0, 0.2844544324007901, 0.7624941225405093, 0.8577875168092789, 2.43984375, 1.4376319885253905, 0.8738322398241829, 1.2206041812896729, 0.9172140627491231, 0.8809764862060547, 1.0494265953699748, 1.1813693576388888, 2.8658447265625, 0.798151969909668, 0.9846530490451388, 1.7865071614583334, 0.8133889504198758, 1.333003540833791, 1.2774489907657398, 1.1844166608957143, 1.9278317148035222, 2.3403862847222223, 2.056396484375, 1.6258256350244795]","[-32.16796875, -64.58534526824951, -68.97833251953125, -87.50773024559021, -10.203125, -45.46025085449219, -79.04613590240479, -40.06653881072998, -161.30284881591797, -45.66436004638672, -74.09159088134766, -56.73193359375, -15.4130859375, -70.60465812683105, -38.9287109375, -35.37158203125, -145.67392826080322, -54.604350566864014, -40.146968841552734, -41.38985776901245, -16.70061695575714, -30.98046875, -7.7197265625, -41.99242651462555]","[-32.16796875, -70.8433427810669, -89.565673828125, -114.09914326667786, -22.40234375, -74.212890625, -108.756432056427, -64.47862243652344, -206.246337890625, -58.87900733947754, -105.5743887424469, -77.99658203125, -44.071533203125, -88.96215343475342, -56.6524658203125, -62.169189453125, -188.78354263305664, -86.596435546875, -61.86360168457031, -72.18469095230103, -37.906765818595886, -52.0439453125, -15.9453125, -64.75398540496826]","I almost killed someone last month. I was on the phone, helping a patient, and also filling prescriptions as fast as I could. The pharmacist in charge (PIC) was picking her nose while telling me to go faster, faster, faster. I felt so angry that she wouldn't even pick up the phone and put someone on hold while us techs were working at such dangerous paces. And then it happened. A customer asked me to count their pills again so they knew they were receiving the right amount. I understood why, we were visibly overworked and understaffed, but was also very irritated at having yet another task added to my plate. I grabbed the vial, dumped it out, and then my blood ran cold. The PIC stopped digging in her nose and looked down at the same time I did--she lead by micromanaging us right down to how many times a day we urinated, and she started whisper yelling at me. There was a very dangerous drug mixed in with the blood pressure pills. How it happened, who initially put the wrong drug in the wrong bottle, who verified it at the final check, it didn't matter. This was not a failure of the multi-step process or the team in her eyes. No, the fault was mine and mine alone. My bladder was strained, my feet hurt, and I could not safely multitask another day. I went home and thought about it, obsessed over it, dreamed about it. I showed up for work the next day and worried over every patient. I worried that the other techs were not able to work safely either, that the other pharmacists were so worried about whether patients were coming in for vaccinations to meet a goal that I was actually going to kill someone next time. I worried that someone was sitting down to take the wrong medicine right that moment and there was nothing I could do.  The next day was my day off and I felt dread, crippling dread. And then I woke up at 3 in the morning and realized I didn't have to go in the next day. I didn't have to go back ever again. So without warning, without thought I quit. Just like that. My family is broke but I didn't kill someone that day.",30LB5CDZNDWCKT1V77CH7Q2C71PZ09,30LB5CDZNDWCKT1V77CH7Q2C71PZ09,0.0,recalled
