,AssignmentId,scalar_text_sequentiality,sentence_total_sequentialities,sentence_contextual_sequentialities,sentence_topic_sequentialities,story,recAgnPairId,recImgPairId,Unnamed: 0
0,3CCZ6YKWR85W995J0FOUBXWA7JL95M,1.1879825625222449,"[0.06563313802083333, 0.8970016479492188, 1.0143805308775469, 1.5367088317871094, 2.404258410135905, 2.0240304129464284, 0.8113401465945773, 0.23555808231748385, 1.6682906746864319, 2.4420308896473477, 0.010883678089488636, 1.823875297199596, 0.737164835135142, 1.0470815805288463, 0.7968942742598685, 1.8306361607142858, 0.961290160814921, 1.0766273736953735]","[-33.000244140625, -29.480873107910156, -40.64867424964905, -20.622657775878906, -10.95836067199707, -19.95361328125, -5.289735555648804, -65.38953590393066, -19.707085609436035, -13.72657310962677, -44.18804931640625, -10.12094259262085, -53.2837233543396, -21.267822265625, -42.651763916015625, -17.810546875, -33.720611572265625, -23.463053703308105]","[-33.787841796875, -42.93589782714844, -62.96504592895508, -48.283416748046875, -25.3839111328125, -48.2900390625, -12.591796875, -72.2207202911377, -39.72657370567322, -30.820789337158203, -44.427490234375, -30.183570861816406, -70.97567939758301, -34.8798828125, -57.792755126953125, -30.625, -45.25609350204468, -32.076072692871094]","In May, my brother and I got into a car accident. He had just arrived in town from overseas to visit for the summer. The day after he arrived, we were driving to one of our favorite taco shops to have lunch. On the way there, we were driving through an intersection when another driver ran a red light. We were t-boned. The other driver hit us on the passenger side, where I was sitting.  Fortunately, no one was seriously injured. My brother's car, which he loves dearly and only gets a chance to drive when he comes to visit, had some body damage. The other driver's car took the worst of the damage. Its front end was badly damaged. I had hit my head on the door frame, so I went to the hospital to make sure I was okay. It turned out that I had a minor concussion. There were no complications, aside from a bad headache, some diziness, and a lot of soreness. All things considered, we are lucky that it was not worse. Unfortunately, I have a lot of anxiety about driving and riding in cars from past experiences. This event brought all of that back. I have been especially anxious while traveling in vehicles lately. I hope that sensation improves soon.",,3CCZ6YKWR85W995J0FOUBXWA7JL95M,0.0
0,3FQ5JJ512MAKGUUG8CB5VNADY7UKNN,1.1822282578105066,"[0.15280983664772727, 0.5801191658809267, 0.765478515625, 1.483935546875, 1.0826806640625, 2.261517116001674, 0.689208984375, 1.3805948893229167, 0.8157346898859198, 1.2764689127604167, 1.5458632249098558, 2.2288411458333335, 0.7785036187422903, 0.8516407079166837, 2.3482131958007812, 0.6715087890625, 1.184761379076087]","[-40.912109375, -54.730194091796875, -21.378662109375, -30.758056640625, -34.18914794921875, -16.99652862548828, -38.01953125, -19.891845703125, -76.26025772094727, -10.0355224609375, -19.272430419921875, -9.736328125, -39.71932601928711, -44.00740909576416, -14.66741943359375, -78.99609375, -71.75146484375]","[-42.593017578125, -71.55364990234375, -32.86083984375, -53.01708984375, -61.25616455078125, -32.8271484375, -49.046875, -36.458984375, -94.2064208984375, -17.6943359375, -39.36865234375, -23.109375, -54.510894775390625, -59.336941838264465, -33.453125, -95.1123046875, -99.0009765625]",After waiting for so long I am finally an aunt!! Two months ago my brother and his lovely wife gave birth to a beautiful baby girl and they name her Claudia after our great grandmother. I was so surprised when they told me they were going to have a baby. They tried for a long time and really had thought they would never be parents. So many times they had to go to the fertility clinic and they would get their hopes up just to be disappointed.  But finally our little miracle arrived. I was so proud of my brother and how he handles the birth of his child. I was lucky enough to be invited into the delivery room. It was really amazing to watch the birth of little Claudia and Jill my brothers wife was so brave. She really did a great job. Claudia is now two months old and she is just amazing. She is so beautiful and sweet. It kind of makes me feel bad I never had any children of my own and probably never will. I chose to have a career and didn't really give much time to my personal relationships. But I absolutely love being an aunt. I have kept her on a few occasions so my brother and Jill can go out and get some much needed couple time. I do have to admit I like that I can have baby time then they pick her up and I have me time.,,3YMTUJH0DT2XX5AXKGA1X5R83I2T4O,0.0
0,3U84XHCDIDZTJHJWQ8ZJJTSPXE7Z42,1.1011400372461693,"[-0.04098917643229167, 0.5265072413853237, 1.3786295572916667, 0.9118923611111112, 1.2042210896809895, 2.0043131510416665, 0.9658203125, 1.4391424005681819, 0.9775017224825345, 1.9826388888888888, 0.6609799581415513, 0.727166748046875, 0.8531581333705357, 0.8385034561157226, 0.8506747159090909, 1.2913240131578947, 1.0789888822115385, 1.6981026785714286, 1.0231571197509766, 1.4085582386363635, 1.5437825520833333, 0.9010067749023437]","[-26.030609130859375, -14.813247680664062, -27.993408203125, -25.1484375, -13.261764526367188, -13.76318359375, -18.671875, -24.2967529296875, -12.183797836303711, -22.748046875, -26.491713762283325, -24.5830078125, -30.9710693359375, -31.078787803649902, -18.890625, -40.86376953125, -23.07958984375, -13.115234375, -31.062946319580078, -29.630859375, -27.583984375, -54.24332809448242]","[-25.415771484375, -18.498798370361328, -48.6728515625, -33.35546875, -20.487091064453125, -25.7890625, -30.26171875, -40.1273193359375, -24.89132022857666, -40.591796875, -37.7283730506897, -35.490509033203125, -42.915283203125, -43.65633964538574, -28.248046875, -65.39892578125, -37.1064453125, -25.001953125, -45.38714599609375, -45.125, -46.109375, -76.76849746704102]","Five months ago, I went through one of the worst periods in my life. I suffer from clinical depression. It is difficult to put into words how deep and dark that place can be. Everything that I typically enjoy doing faded away. Food tasted less delicious. My interest in sports faded. It seemed as though the light had gone out of my world. The people I am closest to became less important to me. I didn't want to get out of bed in the morning. I would either sleep too little or too much. I couldn't find any semblance of peace or enjoyment in my life. I talked to my doctor and he increased the dosage of my medication. It took almost 3 months to pull out of that deep depression. To people that have not experienced depression, it is absolutely crippling. Mental health is a topic that is not well understood. People think you are ""just down"" or ""blue"" but it goes much deeper than that. By the beginning of August, I started to feel like myself again. Light had entered my life once again. The experience made me so thankful to be out of that dark place. I have experienced 4 other similar episodes in my life. The most recent depression was the worst of the 5. I am just thankful to have it behind me and I pray it is a long time until I am afflicted again.",,3U84XHCDIDZTJHJWQ8ZJJTSPXE7Z42,0.0
0,308Q0PEVB9Z8LX0Y7Z7O060G2O4I9C,0.8157527779712166,"[0.023026315789473683, 0.4781720479329427, 1.18657120068868, -0.24107724144345238, 0.6663719177246094, 1.5962727864583333, 0.8937557444852942, 0.4943855808627221, 0.85814208984375, 0.7862467447916667, 0.8329153621897978, 1.0681423611111112, 1.3887199055064807, 1.6474075317382812, 0.8915264423076923, 0.4814656575520833]","[-43.33984375, -60.563161849975586, -23.841832637786865, -74.3555908203125, -29.347000122070312, -16.19140625, -34.71142578125, -49.869515895843506, -45.28851318359375, -42.077392578125, -40.45164489746094, -30.9921875, -56.89360046386719, -44.7127685546875, -32.984375, -77.17626953125]","[-43.77734375, -74.90832328796387, -38.080687046051025, -69.29296875, -42.6744384765625, -35.3466796875, -49.9052734375, -65.19546890258789, -62.45135498046875, -53.87109375, -54.6112060546875, -40.60546875, -87.44543838500977, -71.0712890625, -44.57421875, -88.7314453125]","I have been feeling a little depressed about the way my life has been going this past year.  My job has been a total disappointment, I feel like I'm getting no where and my boss really treats me disrespectfully.  I am just working to get by and pay the bills. I've tried to figure out something I can do to help the community and also satisfy my budget needs.  After talking to a career counselor, I've decided to get my TEFL certification. I feel like this will make a big difference in my life.  I enrolled last month and am going to be starting my first class in a week. I am a little nervous to be making such a big change in my life, but I am optimistic that this will be a better change for me. The course will be taken at the Daytona State College which is not too far from my house.  I also think I may sign up for a couple of extra curricular activities.  Some of the groups include helping immigrants settle in their new lives in America. I will be helping to navigate around the city. Showing how to use the bus system and make local appointments and shop in the main stores in the area. I also get to help plan parties and celebration in honor of our new friends.  I am already feeling so much more positive and happy about my life. I hope I can really keep moving forward in life and fulfilling my needs to help and actually help people in return.",,3N1FSUEFL6MQGGE0YQAMS19M9PKD4Q,0.0
0,3DR23U6WE60FP77Q9MME6R30453TEN,1.299269217908839,"[0.061197916666666664, 0.39930313428243003, 1.446540117263794, 0.6508828943425958, 1.3223281701405842, 1.2984773929302509, 1.6026535034179688, 2.203125, 0.97266845703125, 1.9259314903846154, 1.02578125, 0.5555352105034722, 2.5531441824776784, 1.464525858561198, 1.2624348958333333, 2.0780181884765625, 1.585915958180147, 0.7454249572753906, 1.5322265625]","[-32.81640625, -55.43027639389038, -18.24114227294922, -53.561920166015625, -53.00857162475586, -40.50384521484375, -5.549261808395386, -9.75, -26.2750244140625, -53.197265625, -29.4375, -44.25714111328125, -30.7877197265625, -20.819076538085938, -31.580078125, -17.472747802734375, -53.3323974609375, -42.81544494628906, -41.81640625]","[-33.3671875, -67.40937042236328, -41.38578414916992, -67.88134384155273, -84.74444770812988, -74.26425743103027, -13.56252932548523, -18.5625, -36.001708984375, -78.234375, -39.6953125, -54.25677490234375, -66.53173828125, -38.39338684082031, -50.5166015625, -29.94085693359375, -80.29296875, -61.45106887817383, -63.267578125]","I have always been healthy and feeling well. When I became pregnant with my first child I determined to do everything possible to maintain my health as well as the the health of my developing child. This included regular visits to my OB/GYN for checkups. After one visit for routine tests, I got a text to contact the doctor's office as soon as possible. I called immediately, and shocked to be told the test result indicate that my baby may have Downs Syndrome. While still trying to process that news, the doctors told me the best thing I could do is to terminate the pregnancy. I was stunned. How could this be? I have been taking meticulous care of health. I had no statistical markers for risk of have a Downs child. I cried for day, not knowing what to do. Finally, I asked the doctor's office to send the test results indicating this diagnosis. It turns out, the test I took was not even for Downs. There was no way for the doctor to make that determination. The stress of this situation caused me to go into labor 3 months early. And Alex was born healthy. After a 2 weeks in MICU, he came home with and doing great. Now that I have the time and energy, I have hired a law firm that specializes in medical malpractice. The stress and hardship this doctor caused me should never happen to anyone.",,3JW0YLFXRU21YOXBPRLVFHHY00KWW3,0.0
0,3QEMNNSB2YLNZ3WJ0O8TVDTXEHO7DE,0.8185012196151755,"[-0.10433466326106679, 0.6003605769230769, 0.4113639625343117, 0.48558530807495115, 0.9585049099392361, 0.4612325032552083, 0.7961337648589035, 0.8549834357367622, 0.36852915743564035, 0.6616946510646654, 0.9184809572556439, 0.6673472031303074, 2.826681137084961, 1.1838571146914834, 0.5007830168071546, 0.3181216500022195, 0.788611468146829, 1.1716871995192308, 1.469161828358968, 0.8553393886935327, 0.9944010416666667]","[-47.10535168647766, -47.8125, -63.07463836669922, -115.06119155883789, -98.92654418945312, -26.80224609375, -60.91007995605469, -58.26749801635742, -89.39573407173157, -51.113168716430664, -28.428813934326172, -54.09522819519043, -25.074050903320312, -38.51216125488281, -46.103057861328125, -133.36962890625, -61.88081359863281, -71.5439453125, -42.33475685119629, -62.583237648010254, -31.720703125]","[-44.80998909473419, -55.6171875, -78.29510498046875, -134.48460388183594, -142.05926513671875, -32.3370361328125, -83.99795913696289, -81.35205078125, -106.71660447120667, -66.33214569091797, -44.04299020767212, -69.4442138671875, -47.6875, -61.005446434020996, -55.61793518066406, -150.86631965637207, -88.693603515625, -102.0078125, -77.59464073181152, -89.09875869750977, -46.63671875]","Dear Diary,I know I haven't been around much lately but today is a good day. Today I got my 60 day chip for being sober. I feel pretty good about the fact that I was able to get back on the wagon, but I'm also pretty disappointed in the fact that I fell off to begin with. I'd say that's 8 years wasted, down the drain, but my support group says that I need to consider that addiction is an illness that never actually subsides. It will always be there with you, so it's important to be weary of triggers for relapse, but I was still an addict for those 8 years so it's not that I've failed. As you know, a year ago, my mother passed away. After she passed, her house was seized by the bank and that's where I had been living while I try to get my life in order. Karen came to the funeral and when I told her about my issues, she said she had just the thing to pick me up. I shouldn't have been hanging out with her to begin with, but with the passing of my mom, it seemed like she just wanted to reminisce about the good old days and I was really feeling the nostalgia. So, I went to the party with her and in my desperation, started drinking while we were there. It was a wild night, and I really wasn't in a good head space. I ended up passing out on the uber ride home and she had to practically carry me to my bathroom. We tipped the uber pretty well. I woke up on the bathroom floor and immediately regretted my night, but thought.. 'to hell with it' and went to the liquor store right away and stocked up. I drank for about 3 days straight thinking I'd be able to get back on the wagon myself, but those few days of acceptance led to months of acceptance and I found myself at work trying to hide my vodka in a water bottle. When my brother came to visit, he noticed all of the empty bottle in the trash and convinced me to take a week off and go to a rehab facility. I agreed and my time there was nice, they really helped me understand my triggers and forgive myself while taking responsibility for my actions. Since my release, I've been going to AA meetings and tonight I got my 60 day chip. I'm confident in my progress but I am still a little ashamed of the fact that I fell so far off the wagon after 8 years. I'm hoping things will get better with my new job and apartment.",,3O7L7BFSHFBPGTRFFANASK1Q5PHEIX,0.0
0,3EFE17QCRDRQUHLDANPUHP4QY34HST,0.9738566705629778,"[-0.1690340909090909, 0.6924493963068182, 1.26004638671875, 2.0392528333162008, 0.5787905817446501, 0.76314697265625, 0.8576216264204546, 1.5598787006578947, 1.0597174072265625, 0.8435791015625, 1.131056022644043, 1.578179931640625, 0.990704345703125, 0.7334417455336627, 0.6890190972222222]","[-38.603515625, -42.28662109375, -34.033447265625, -18.075485229492188, -84.6637954711914, -44.299560546875, -51.703125, -37.1025390625, -46.18922424316406, -41.873046875, -26.22703742980957, -36.15142822265625, -49.8929443359375, -36.69546127319336, -16.763671875]","[-36.744140625, -57.5205078125, -59.234375, -56.8212890625, -111.28816223144531, -59.5625, -70.57080078125, -66.740234375, -72.68215942382812, -58.74462890625, -37.53759765625, -51.9332275390625, -69.70703125, -49.163970947265625, -22.96484375]","Five months ago I had to go to a deposition. It was in the next town and I do not own a car so I had to take a very early bus. There was a bad ice storm that day and it took a lot longer than I expected to get there.  Since I was running late I did not have time to get anything to eat before the deposition. During the deposition I was asked a lot of questions about my memory of the events (which I do not want to get into too much detail) and they continually made me feel like a liar and incompetant. They kept on implying that I was a bad person and it was a big pain in the ass. Afterwords I had to catch another bus back and only had time to get a hot dog from a street vendor. It must have been a bad one because on the ride back I was throwing up the whole way.  Luckily a kind person in the next seat helped me and gave me water and some baby wipes to clean up with.  It was a horrible experience overall but could have been even worse without the kindness of that man. I have developed a hatred for busses.  I no longer feel so great about hot dogs either. MY advice to others would be to not trust street food, especially if you are already stressed out. The stomach can do nasty things to you if it is not treated well. Hopefully I will never go through that again.",,3TXMY6UCAFAN0TVKWRMOBYS93IHQCX,0.0
0,3Q5ZZ9ZEVP1WV4M9VNIGB11ZM8X58C,0.8498335341849045,"[0.009162454044117647, -0.1043391227722168, 1.354296875, 1.850846426827567, 0.8485153198242188, 0.7112157485064339, 0.6241897583007813, 0.24707970252403846, 1.3562355041503906, 1.4414232694185698, 1.017764524980025, 1.038330078125, 0.7322990754071403, 0.8062855113636364, 0.8141978870738636]","[-39.24304962158203, -44.22621154785156, -18.79296875, -24.636978149414062, -68.85928344726562, -21.979705810546875, -49.1365966796875, -30.823974609375, -20.140274047851562, -32.672645568847656, -27.811845779418945, -17.099609375, -31.237191200256348, -24.619140625, -31.8074951171875]","[-39.39881134033203, -42.556785583496094, -32.3359375, -50.548828125, -85.82958984375, -34.07037353515625, -61.620391845703125, -34.0360107421875, -37.77133560180664, -51.41114807128906, -39.00725555419922, -25.40625, -43.686275482177734, -33.48828125, -40.763671875]","A memorable event in my life was back in May of 2019.  I have finally graduated from college and received a Bachelors degree in Accounting.  It took me five long years to complete that degree. Two years in community college and another three years in the CSU system. I had to fight hard for all the classes as registration filled out very quickly on enrollment dates.  For the first time I was able to see the light at the end of the tunnel. All my hard work paid off and I can finally say I have a accomplished one of my biggest goal. It was my graduation year and I felt very happy about it. My family and friends showed up to celebrate my big accomplishment. My significant other also came along to celebrate such a big event. They brought me thoughtful gifts and colorful flowers. We went to dinner with the whole family. They showered me with love and appreciation, which is what mattered the most.  From that day, I was ready for the real world. I was happy I concluded an important chapter in my life.",,3Q5ZZ9ZEVP1WV4M9VNIGB11ZM8X58C,0.0
0,3WAKVUDHUX29G575MJYI5DXKANU7UJ,1.1512084777909095,"[-0.23876953125, 0.7141335227272727, 1.2442411942915483, 1.0892159598214286, 1.4794921875, 1.6118861607142858, 1.4174360795454546, 1.4038783482142858, 1.2189127604166667, 0.70703125, 1.4490017361111112, 2.00693359375, 0.60888671875, 0.5401611328125, 1.26845703125, 1.8984375]","[-35.140625, -27.671875, -23.06780242919922, -33.3154296875, -24.92529296875, -10.486328125, -24.345703125, -23.4228515625, -13.1865234375, -16.28125, -25.896484375, -14.15283203125, -26.59375, -19.55078125, -20.5107421875, -25.125]","[-33.23046875, -35.52734375, -36.75445556640625, -48.564453125, -41.19970703125, -21.76953125, -39.9375, -33.25, -20.5, -19.109375, -38.9375, -24.1875, -31.46484375, -22.791748046875, -33.1953125, -38.4140625]","My little girl came at the right time. It was about six months ago, when I had her. It was a big blessing and I was so happy. I did not know if I could have the baby in a natural way. However, my husband was next to me all the while. This made the process so much easier. I was in pain, but his presence made it easy. He has always been a supporting rock. He held my hand through it. I pushed and pushed. The baby came out and she was so pretty. We named her Juju. This was a name of our good friend. She was happy and honored. We went home happy with our new bundle of joy. We love getting her in our arms.",,3KJYX6QCMAX2DFX7SIXK4P4CFHWVJG,0.0
0,3H7Z272LX8TV3LOB9R0YECSMYPVLPX,0.9710755216361928,"[-0.18020160381610578, 0.5580590692433444, 0.916827392578125, 0.9660964965820312, 0.7748042797220165, 0.5147473471505302, 0.7767787732576069, 1.06086574901234, 1.112476806640625, 0.6596121258205838, 1.2255161830357142, 1.1382879181341692, 1.491620007683249, 1.2315118963068181, 0.7509486774603525, 1.343301212086397, 1.34130859375, 0.720603519015842, 1.2734781901041667, 1.540507936477661, 1.1754353841145833]","[-44.760467529296875, -58.4867228269577, -31.67156982421875, -48.16620635986328, -82.58470726013184, -63.14416694641113, -42.868309020996094, -41.77055740356445, -47.928497314453125, -47.358450055122375, -33.3017578125, -37.08243751525879, -25.19864273071289, -43.56201171875, -40.39267444610596, -27.23114013671875, -46.998046875, -33.120994567871094, -52.54833984375, -27.200701236724854, -13.0745849609375]","[-42.4178466796875, -70.76402235031128, -40.83984375, -67.4881362915039, -105.05403137207031, -73.95386123657227, -57.627105712890625, -65.10960388183594, -75.74041748046875, -65.16797745227814, -50.458984375, -62.12477171421051, -50.556182861328125, -70.6552734375, -58.41544270515442, -50.0672607421875, -68.458984375, -46.09185791015625, -83.11181640625, -50.30832028388977, -27.1798095703125]","I spoke with Derek again today and he's doing better. His cast comes off in another couple of days and he's excited to get to walk without crutches. The damn cast was a menace to society! There have been tons of times when he's swung that thing around and nearly tripped me. It's also riddled with dirty drawings scribbled in marker and jokes poking fun at him falling off a cliff. I still can't believe he took that tumble, but Derek likes to act fearless. I also think he might have been a little drunk, but I could never really be sure. The strangest part is that it was a cliff that we've climbed a hundred times before. I have no idea how he slipped in a way that propelled him off the cliff face and onto the ground below. That's why I think he may have been drinking beforehand, it wouldn't be out of the realm of possibilities. When he hit the ground, we did chuckle a little bit. It didn't look like that bad of a fall and he landed on a soft part of the ground. Once he started moaning and whimpering, we knew it was pretty bad. We quickly ran down to check on him and his leg was bent up behind him in a very unnatural way. We had to call for an ambulance and they came into the park and took him out on a stretcher. That was almost two months ago and he's finally getting back to some normalcy. He hated having the cast at first but eventually it started to get him attention. Each time he told the story of how he fell, it got wilder and wilder. At one point I think he included something about a fight with a bear, but no one believed that version of the story. I'm happy that the fall didn't permanently injure him. I hope he learns to be more careful in the future.",,3ZY8KE4ISKPJZ21KN8HT1QGYU5NQVO,0.0
