Unnamed: 0,AssignmentId,scalar_text_sequentiality,sentence_total_sequentialities,sentence_contextual_sequentialities,sentence_topic_sequentialities,story,recAgnPairId,recImgPairId,memType
164,31EUONYN2WPGEQO48VPPCLLY7GNOVC,0.715636937451044,"[0.026902553013392855, 0.366180419921875, 0.6043836805555556, 0.46269989013671875, 1.02392578125, 0.7873757102272727, 0.051927649456521736, 0.6957456527217742, 0.482275390625, 0.27267020089285715, 1.064453125, 1.7548828125, 0.8850486061789773, 1.549609375, 0.7064732142857143]","[-87.34619140625, -58.28369140625, -33.4482421875, -83.032958984375, -11.18505859375, -100.5869140625, -83.96875, -84.972412109375, -44.22705078125, -56.3466796875, -31.5859375, -23.96875, -23.3050537109375, -12.4921875, -21.3125]","[-88.28778076171875, -64.142578125, -38.8876953125, -97.83935546875, -16.3046875, -126.5703125, -85.1630859375, -106.54052734375, -51.461181640625, -60.1640625, -40.1015625, -38.0078125, -33.04058837890625, -27.98828125, -26.2578125]","My wedding day was at the beggining of the year and though it wasnt all that i ecpected it was still a nice day and one that i will always remember. We got married in the court house that my husband worked on while he was roofing. My grandparents where the only ones able to come. They waited in the lobby with our youngest son who was just 2 months at the time while we took our 5 year old upstairs with us for the ceremony. It was short and simple. I wish that more family could have come to share the day with us but it was special and will be something t beat when we get our vows renewed in the future. When I was younger I did imagine me to at least have a nice white dress and a bridesmaid in a church. The fact that it wasnt in a church did bother me a little, and i wore a regular but nice red dress i got on sale for $40. I would have loved to have flowers because my husband always brings me red roses. Being that it was in between our birthdays will be nice for a anniversary. I am thankful that my kids where there. I am thankful that my grandparents where present. I am thankful to be able to legally marry my husband. And I am thankful that it was a nice day. In the future I will be thankful.",,31EUONYN2WPGEQO48VPPCLLY7GNOVC,recalled
286,3HSYG7LRBKKJ8O9DBZJP3VT8P83KK7,0.5146609321118714,"[-0.0087890625, 0.4761962890625, 0.29810833108836204, 0.858447265625, 0.4387237548828125, 0.15633451021634615, 0.10797119140625, 0.2837136008522727, 1.0929129464285714, 0.18896484375, 0.15224416632401316, 1.5793282645089286, 0.46785400390625, 0.91650390625, 0.911962890625, 0.31409801136363635]","[-12.14111328125, -29.46142578125, -77.6876220703125, -12.45263671875, -23.01513671875, -65.1923828125, -26.2138671875, -18.603515625, -17.662109375, -26.216796875, -42.80877685546875, -10.0604248046875, -62.27557373046875, -19.12109375, -14.30810546875, -22.7724609375]","[-12.07958984375, -35.17578125, -86.332763671875, -21.037109375, -31.78961181640625, -69.257080078125, -27.07763671875, -21.724365234375, -25.3125, -27.728515625, -45.701416015625, -21.11572265625, -73.971923828125, -26.453125, -23.427734375, -26.2275390625]","I lost my job several months ago. I was in the position for several years and was very comfortable. I thought I was good at my job and that I was welled liked and in position to stay with the company for as long as I liked. So, I was shocked when they let me go. I knew that the company was going through some financial difficulties but I never thought I would be let go. So, when I was called into my manger's office I never imagined she was about to tell me they were laying me off.  I thought they were more loyal than that.  It feels like I'm starting my life all over again. I'm confused and a bit overwhelmed.  I'm still looking for full time work.  I have a part time job and I make enough to get by but not enough for anything extra. I'm basically living paycheck to paycheck. I'm thinking about going back to school but money is so tight right now that's it's going to be a difficult path. I'm feeling stuck and a little hopeless. I hope I can find a full time job soon. So, that I can get my life back in order.",324G5B4FB4UT0JVPOCKYG69DUP770F,,retold
287,324G5B4FB4UT0JVPOCKYG69DUP770F,0.6188762095577891,"[0.008447265625, 1.0421006944444444, 0.2134585910373264, 0.5160757211538461, 1.2562934027777777, 0.3087337718290441, 0.7583295036764706, 0.909088134765625, 0.3650465745192308, 1.0589192708333333, 0.4864890358664773, 0.36578805106026785, 0.08330078125, 0.988714599609375, 0.4894358317057292, 0.32194386357846466, 1.34873046875]","[-19.53515625, -27.05078125, -35.763214111328125, -53.388671875, -26.404296875, -27.68121337890625, -31.12890625, -18.3154296875, -67.160888671875, -11.333984375, -45.9368896484375, -17.46563720703125, -31.89697265625, -37.720062255859375, -28.44610595703125, -92.3614501953125, -18.0703125]","[-19.61962890625, -36.4296875, -39.60546875, -60.09765625, -37.7109375, -32.9296875, -44.0205078125, -32.86083984375, -76.652099609375, -17.6875, -56.6396484375, -22.586669921875, -33.146484375, -52.55078125, -34.3193359375, -107.17086791992188, -31.5576171875]","I was let go from my job several months ago. I believe it's been exactly 5 months. I always thought I was really good at the job and I really enjoyed what I was doing. I was marketing analyst and enjoyed playing with number and looking for trends. I really liked helping my clients grow their companies. So, it came as a surprised when my boss told me I was being let go. The agency I worked for was doing well financially and they had to cut back on expenses. I knew they were having a tough time but I never thought it would affect me. I assumed if they had to lay anyone off it would newer hires and not people like me who had been with the company for years. I was really disappointed and surprised.  Now I'm left trying to find a new job but it's possible I might look into a new career path. Finding a new job hasn't been as easy as I thought it would. I have a part time job now and I'm struggling to pay the bills. I have some still have some savings left but it's starting to dry up. Things are starting to look pretty grim and I'm really afraid. There's a part of me who thinks I should go back to school and try a new career but I can't afford to go back to school So for right now I'm stuck and I'm trying to figure what to do next. Whatever it is I have to figure out something soon.",324G5B4FB4UT0JVPOCKYG69DUP770F,324G5B4FB4UT0JVPOCKYG69DUP770F,recalled
345,32UTUBMZ7HIWVWZV4QK361L0X1DBV7,0.9649697156038676,"[-0.018798828125, 0.42864990234375, 1.4091593424479167, 0.37881387246621623, 0.918698237492488, 2.2752821180555554, 0.760458984375, 1.2095424107142858, 0.5556255139802632, 0.5559895833333334, 1.553125, 0.5301339285714286, 0.868408203125, 3.0392578125, 0.010199652777777778]","[-35.345703125, -40.205810546875, -19.227783203125, -76.4619140625, -69.64802551269531, -20.8505859375, -47.953369140625, -21.431640625, -51.337646484375, -49.580078125, -13.546875, -18.7890625, -17.407958984375, -7.3662109375, -132.134765625]","[-35.08251953125, -47.9215087890625, -36.1376953125, -90.47802734375, -93.5341796875, -41.328125, -66.96484375, -29.8984375, -61.89453125, -59.587890625, -21.3125, -22.5, -26.092041015625, -22.5625, -132.501953125]","Last week my wife's water broke while we were at home eating dinner. She went into labor and I was running around like a crazy man trying to find her bag.  I finally got her into the car and headed to the hospital.  The hospital is only like ten minutes from my house, but on the way there, we got stopped in a line of cars that was waiting to let a family of ducks cross the road. My wife was trying to do her breathing, but kind of freaking out because she kept saying the baby was going to come any minute.  We finally got moving after like 10 minutes. I rushed her into the hospital where they immediately checked her and took her to the delivery room because there was no time to wait. The baby came so fast after that. My wife lost more blood than the doctor was comfortable with so we spent two days in the hospital. They felt it was okay to let me take my wife and baby boy home again after that. The nurses were really friendly. The doctor made sure to check everything. The baby was bigger than we thought he would be. He was 9 pounds. Even though having to wait for a group of ducks was awful at the time, it is such a great story to remember the whole thing knowing that my wife and son are just fine.",,32EYX73OY1VJYORKVXWOAUOKE9PRUQ,imagined
347,3YMTUJH0DT2XX5AXKGA1X5R9Q2GT4V,0.7869561772405248,"[-0.015159970238095238, 1.7046595982142858, 0.5153364701704546, 0.17532552083333333, 0.6103140024038461, 0.6291015625, 0.2940100467566288, 0.77701416015625, -0.026425968516956676, 1.2260044642857142, 1.2295619419642858, 2.297154017857143, 1.4572405133928572, 0.891143798828125, 0.0390625]","[-42.951171875, -16.8642578125, -58.13525390625, -35.0439453125, -73.1962890625, -24.0859375, -112.71612548828125, -51.627685546875, -57.39976119995117, -24.375, -14.64697265625, -16.890625, -15.90869140625, -56.365966796875, -1.75]","[-42.6328125, -28.796875, -69.47265625, -37.673828125, -89.064453125, -30.376953125, -122.41845703125, -67.16796875, -56.818389892578125, -32.95703125, -23.25390625, -32.970703125, -26.109375, -77.75341796875, -1.7890625]","For the past 2 months I have been looking for a different job that pays more than my current position. Ideally it would have a shorter commute.  It would be ideal if I did not need to travel in to the city anymore for the new job as well.  I applied to over 10 jobs, and interviewed at 3 of those.  One of the jobs seemed like an ideal fit, no more commute to the large city, great benefits and I really enjoyed the interview.  I had been referred to this one by a friend. I decided to be extra pursuant of that position and requested a follow up interview via phone myself, and I was thrilled when they told me they had planned to call me.  At the second interview I met many more of the staff and they seemed very impressed with my skill set. Today I let my manager and coworkers know that I was resigning, and leaving the company in 2 weeks.  Some of my coworkers where beside themselves.  I found it hard to say goodbye.  A couple of them were very emotional.  Cleaning out my office will be difficult. However, we have scheduled a going away get together at the local pub on my last day and I look forward to that. Cheers!",,32KTQ2V7RE1UHGQPSE5GSZ7W4VN9MX,imagined
427,3B837J3LDPI3JBZG6S1OVT6WR96RS4,0.5924852295347107,"[0.013020833333333334, 0.42279296875, 0.46703197337962965, 0.49359130859375, 0.34380164513221156, 0.5555801391601562, 0.5025146484375, 0.4204661051432292, 0.7845703125, 1.0449381510416667, 0.4851655037172379, 0.5070134943181818, 0.40784630408653844, 0.6014321067116477, 0.51470947265625, 1.114459228515625, 0.7669583834134616, 1.218841552734375]","[-23.69921875, -51.3681640625, -70.82958984375, -22.21142578125, -72.6727294921875, -56.778076171875, -66.9468994140625, -50.300537109375, -9.5908203125, -27.126708984375, -63.126251220703125, -26.2333984375, -36.036376953125, -22.665496826171875, -60.2066650390625, -48.685546875, -68.1064453125, -20.7547607421875]","[-23.89453125, -61.93798828125, -83.439453125, -26.16015625, -81.611572265625, -74.556640625, -79.509765625, -60.3917236328125, -13.513671875, -42.80078125, -78.1663818359375, -31.810546875, -41.33837890625, -29.28125, -71.5302734375, -70.9747314453125, -88.04736328125, -35.380859375]","Five months ago, I was given a promotion and a raise at my job. This came as a surprise as I have only been at this job for eight months and there are people who have been there longer. I do feel as though I've been putting in more work than the others that I work with, but I was expecting it any more. This is a really significant milestone for me. I felt nervous coming into this job because it was out of my wheelhouse in terms of things that I've done in the past. Because of this, I've found myself coming in earlier and staying later to make sure that I have a grasp on all the things that I need to do here. It seems like this persistence impressed my supervisors and they went to the boss to ask that I be given a promotion and a raise. This is really a culmination of the effort I've put in to be a better employee and I'm happy with the result. Of course, I am. It's a promotion and a raise after only a short time at the job. This also means that if I decide to move on from this job that I will look better in the eyes of potential employers who may be interested in my services. I took this job on a whim, to be honest. I was unhappy at my last job and wanted to find a chance. After a few months, this is where I ended up. Now, I'm excelling at this new job and finding that my supervisors are aware of what I am doing. I think that I can make a longer career out of my time here if I continue on this road. I know that this promotion and raise will only drive me to do more work and hopefully find myself getting another promotion and raise next year. If not, I'm happy with what I have for now.",32UTUBMZ7HIWVWZV4QK361LZ2PJBVS,,retold
555,3PDJHANYK62L7JNG3AMRGK8YYDP6HU,0.4081050790410296,"[0.11529071514423077, -0.2431640625, 0.8251014122596154, 0.21707879929315477, 0.22162927900041854, 0.5249211237980769, 0.4714786305147059, 0.5075905539772727, 0.7737693786621094, 0.799954833984375, -0.0055344899495442705, 0.47898646763392855, 0.5301908605238971, 0.4289096930088141, 0.5045733451843262, 0.37890472412109377]","[-28.818603515625, -35.09375, -19.174072265625, -44.09759521484375, -54.50067901611328, -21.840087890625, -33.41064453125, -54.0400390625, -49.22344970703125, -61.056549072265625, -66.32716369628906, -33.148193359375, -39.82769775390625, -105.44586181640625, -57.38697814941406, -48.301300048828125]","[-30.3173828125, -32.17578125, -29.900390625, -48.65625, -60.706298828125, -28.6640625, -41.42578125, -65.20703125, -61.603759765625, -81.055419921875, -66.1943359375, -43.2069091796875, -48.8409423828125, -122.17333984375, -73.5333251953125, -55.87939453125]","I had my baby 10 days before my 23rd birthday. I was scared, nervous, excited, ready, not ready... I didn't know what to feel, it was all so overwhelming. It had been a difficult pregnancy, I was sick for most of it and felt like it dragged on forever. I was excited the whole time, though, because I knew I was making someone that would be important to me for the rest of my life. I could not wait to meet the little person that I was creating. Once she was here, I was so tired and in pain but I was so happy. She was perfect and cute and healthy, I had been so worried she would be born with a defect or disability. But she was so perfect, fat and sleepy and a full head of dark curls. I didn't want the nurses to take her out of the room or out of my sight, I wanted her beside me forever. I didn't expect to feel anything like this, I never really had an interest in children and getting pregnant was a mistake. But as soon as I saw her, I loved her and only wanted to protect her and make her happy. I never expected to feel the amount of love and care and concern that I did feel. Pregnancy was a miserable, sick time for me, and birth was painful and exhausting and overwhelming, but it was all so worth it to make someone so cute and perfect that brings me so much happiness. I know I'm a better person now than I was before I had her, she's taught me so much patience and care and how to be unselfish. It's hard to believe sometimes that I made her and she is mine for the rest of our lives.",33CID57105FOWWJOBT3R19PLU2RL3S,,retold
651,3NLZY2D53QBG3XPQ94FNEHIW2L3LQ9,1.8293928467134617,"[-0.0038488051470588237, 1.2412109375, 1.3348214285714286, 1.8236607142857142, 0.7193603515625, 1.008203125, 3.774014155069987, 2.2213541666666665, 3.0580078125, 2.62445068359375, 4.29840087890625, 1.7677640914916992, 2.2197036743164062, 1.8450404575892858, -0.333984375, 2.01904296875, 1.4824761284722223]","[-42.0224609375, -18.755859375, -21.5703125, -16.109375, -17.0478515625, -38.89453125, -9.074665069580078, -16.953125, -10.9130859375, -15.87548828125, -8.775146484375, -12.19454574584961, -12.82440185546875, -13.776123046875, -32.26953125, -10.236328125, -11.5380859375]","[-41.95703125, -26.203125, -30.9140625, -28.875, -22.802734375, -48.9765625, -31.71875, -30.28125, -26.203125, -36.87109375, -25.96875, -33.40771484375, -30.58203125, -26.69140625, -28.595703125, -18.3125, -24.88037109375]","Two months ago, I was named the head of a new project at the work place. The position came with higher pay. This made me pay off my debt. I was so happy because of this. I celebrated by going to a fancy restaurant. I got some queso to start off the meal. The queso was very yummy. I got some beers to drink. They were nice to drink. I got a steak as the main meal. The steak was medium. It was one of the best steaks I have ever eaten. I got a nice chocolate cake for dessert. I gave the waiter a big tip. I can't wait to begin working on the new project. It should be fun. I have a lot of ideas for the project.",,33M4IA01QHNBFSLF027BU1NO58FRXM,imagined
671,3IGI0VL648636LFV643Y24RMI1GNO0,0.5874571937853666,"[-0.16899028577302633, 0.6734822591145834, 0.5179764597039473, 0.8220537971047794, 0.014592633928571429, 0.888275146484375, 0.3331217447916667, 0.07514590308779762, 0.6829969618055556, 0.38218470982142855, 0.7118919372558594, 1.0067545572916667, 0.60126953125, 0.70306396484375, 1.158935546875, 0.9965602329799107]","[-54.02294921875, -20.8721923828125, -28.647125244140625, -46.53094482421875, -112.92822265625, -34.787353515625, -32.462158203125, -52.56036376953125, -19.40185546875, -50.92138671875, -54.76802062988281, -14.38671875, -22.673828125, -33.6549072265625, -14.73388671875, -35.73175048828125]","[-50.8121337890625, -32.994873046875, -38.488677978515625, -60.505859375, -113.43896484375, -41.8935546875, -37.458984375, -54.138427734375, -25.548828125, -58.947265625, -69.005859375, -26.4677734375, -28.6865234375, -40.685546875, -24.00537109375, -49.68359375]","so basically i was sitting in the living room watching the game like i usually do on a sunday. My daughter comes up to me and says she has something really important to talk to me about. I noticed that she looked really nervous and fidgety, her eyes darting around the room. I leaned in and assured her that she could tell me anything, i'm her father! i smiled real big and took her hand, i knew she was bisexual already, i mean i could tell the way she was looking at the cheerleaders when we watched football together. i knew because it reminded me of me! Like i said shes my daughter and i just wanted her to be happy. i said i think it would be a good idea if we met this young lady and got to know her. She started crying and threw herself into my arms. Said she wasn't sure what to think because of the way everyone behaves towards people like her in the news. i told her to ignore those people they were just ignorant and that her life doesn't hurt anyone else. Shes such a good girl and i love her so much. i never want to see her worried like that again. But of course i don't, im her father. i know how cruel the world can be. i will always do everything i can to shield her from it...always.",,33OOO72IVI70S9NCDVGJG33WVU8CT7,imagined
672,3QAVNHZ3ENQOGHI9K8I1OH3RARXLA6,0.6897291096227877,"[0.061848958333333336, 0.5657737038352273, 0.2857142857142857, 1.2078200120192308, 0.429931640625, 1.60693359375, 0.5031048167835582, 1.3989013671875, 1.0013970269097223, 0.49742934283088236, 1.4038628472222223, 0.3237522670200893, 0.11762152777777778, 0.9900987413194444, 0.039008246527777776, 0.6537882486979166, 0.6384082370334201]","[-12.1796875, -22.7855224609375, -23.7421875, -31.31787109375, -26.6748046875, -21.84130859375, -53.228515625, -13.590087890625, -17.4327392578125, -50.34423828125, -31.521484375, -66.6109619140625, -28.09765625, -27.563232421875, -67.5595703125, -28.64794921875, -32.10020446777344]","[-12.55078125, -29.009033203125, -25.7421875, -47.01953125, -31.833984375, -33.08984375, -75.36512756347656, -27.5791015625, -26.4453125, -58.800537109375, -44.15625, -75.676025390625, -29.15625, -36.47412109375, -68.26171875, -36.493408203125, -43.591552734375]","It was a beautiful day outside. My daughter and I were taking care of her pet rabbits. She shyly handed me a note. I read it, and in it she disclosed that she was bisexual. I looked at her, and she had already started to cry. All I could do what hug her. All she could say was ""I didn't know how to tell you."" and ""Please don't be mad."" I assured her that of course I wasn't mad, and that I would always love her no matter what. I also told her how proud I was of her. I just wanted her to be healthy and happy. I did remind her about making good choices in her relationships regardless of who they are with. We just jugged and cried for a while. It did feel kind of like a punch in the gut, just because I thought I knew my daughter and I honestly didn't see it coming. Also, we are a conservative, christian family. Generally, we value and present traditional gender roles. She was scared to tell her dad, but together we brought the note in to him too. We had a good conversation and reaffirmed that we support her. I am glad that we have been able to be more open with each other since this happened.",33OOO72IVI70S9NCDVGJG33WVU8CT7,,retold
