,AssignmentId,scalar_text_sequentiality,sentence_total_sequentialities,sentence_contextual_sequentialities,sentence_topic_sequentialities,story,recAgnPairId,recImgPairId,Unnamed: 0
0,3IOEN3P9S85A38221LJ6OXSRGJK166,1.337058379312214,"[-0.8452555338541666, 0.7745317731584821, 1.1448495284370754, 0.9646809895833334, 1.6922433035714286, 3.10078125, 0.88448486328125, 1.07705078125, 1.0820124699519231, 1.699981689453125, 0.9530123197115384, 1.496813322368421, 1.824652630349864, 1.3786773681640625, 2.4984375, 1.6560516357421875, 0.8804931640625, 1.3355379971590908, 1.1239013671875, 2.0182291666666665]","[-62.28564453125, -43.10345458984375, -63.681697845458984, -48.31201171875, -12.115234375, -13.09765625, -26.437652587890625, -46.91552734375, -49.367431640625, -42.65380859375, -29.63232421875, -35.978515625, -66.26443481445312, -37.622314453125, -11.0234375, -48.662353515625, -28.405517578125, -30.85595703125, -40.487548828125, -15.890625]","[-52.142578125, -53.9468994140625, -90.01323699951172, -68.5703125, -23.9609375, -28.6015625, -35.282501220703125, -68.45654296875, -63.43359375, -69.853515625, -42.021484375, -64.41796875, -108.2314453125, -59.68115234375, -23.515625, -75.1591796875, -40.732421875, -45.546875, -60.7177734375, -28.0]",so6 month ago i moved from north florida to south florida .it was a pretty scary experience as i have a home full of stuff. it was scary moving all my valuables treasures and all the other stuff me and my girlfriend have worked hard to obtain. frist we had to find a place to stay so we looked it was stressful until we found a place. finally we were ready for the move. my girlfriends parents helped us. her parents and myself dont always see eye to eye. i have loaded up moving trucks and moved before so i had an idea of how i wanted it done.  we started by moving the heavier of ll the items into the trailer. they wanted to stack everything their way and i didnt feel as if it was safe. we talked about it and they got on my nerves quite a bit. we finally got it all loaded up i wasnt very satisfied with how it was all loaded up. we got about 10 mins down the road and the fridge her parents loaded up shifted and fell on a bookcase. i was very mad because i knew they had no intention of replacing the bookcase. i was very very mad. the 4 hour drive we had ahead of ourselves was very tense and very enjoyable. when we got to the house and saw all the damage i was devastated. I learned my lesson about trusting them with such a job. my bookcase is still busted i havent replaced it becuse i dont have the money. the whole ordeal was very messy.,,,0.0
0,3I33IC7ZWGOIFVW1A20W9L4IVE3A24,0.980938121276766,"[0.031782670454545456, 0.6599609375, 0.25362548828125, 1.214013671875, 2.7231987847222223, 0.6986019736842105, 1.2190104166666667, 1.2575857979910714, 1.1959635416666667, 0.5910734953703703, 0.2682674632352941, 1.89189453125, 0.9758023348721591, 0.6564670138888888, 1.4538302951388888, 1.1080729166666667, 0.5028483072916666, 0.9548865424262153]","[-29.896484375, -28.74609375, -63.9561767578125, -50.0498046875, -12.9501953125, -41.4970703125, -35.4921875, -33.921142578125, -15.87109375, -68.4697265625, -51.3369140625, -29.046875, -52.2960205078125, -29.3623046875, -39.8076171875, -34.76953125, -35.1796875, -43.971099853515625]","[-30.24609375, -35.345703125, -69.0286865234375, -74.330078125, -37.458984375, -54.7705078125, -53.77734375, -51.52734375, -23.046875, -84.4287109375, -55.8974609375, -57.42529296875, -73.763671875, -35.2705078125, -65.9765625, -48.06640625, -44.23095703125, -61.1590576171875]","Two months my husband and I decided to go on vacation. We had a difficult time choosing a country in Europe. We deliberated for months before this, before we finally decided that we should make the vacation more exciting. To this this, we decided to rule out Europe and choose a South American country or an Asian country. At the end, we decided to chose Japan. This is a complete surprise because I never had any intention of going to a country outside of Europe. After making our choice, we did some research, prepared and traveled to Japan. Arriving Japan felt like arriving at a different world or an alternate world. Everything just felt different and strange. I have been to two other countries outside the US, but they were countries that had quiet a similar culture to US so it was easy. Japan was a lovely country, the country felt so organised, maybe a bit too organised. I am someone who loves structure but I was overwhelmed by how structured everything was.  The Japanese people were very polite and friendly, we had bonus points for trying to learn how to speak their language. The Japanese people were neat almost to a fault. All the streets and public places were so clean that it felt like they all had germophobia. They were also incredibly disciplined, they always kept to their words. After three interesting weeks in Japan, my husband and I decided to come back to the US. We felt good coming back, but we couldn't stop ourselves from making a lot of comparisons.",,,0.0
0,3GM6G9ZBKOJD1VZ3QKAXJZ88P85MTS,1.210157249857439,"[-0.16971842447916666, 0.7052904211956522, 0.4160224066840278, 0.6772689819335938, 1.2284613715277777, 2.1657002766927085, 2.28076171875, 1.3788791232638888, 1.9487600780668712, 1.0037543326616287, 1.85357666015625, 1.3968955592105263, 0.6093065666429924, 1.2834910074869792, 1.0505086263020833, 1.6366141183035714, 1.1071004231770833]","[-41.1712646484375, -65.8271484375, -47.4822998046875, -109.44938659667969, -47.8037109375, -10.7596435546875, -22.3017578125, -48.950927734375, -57.6229133605957, -80.8391661643982, -39.8330078125, -37.015625, -95.46755981445312, -73.15347290039062, -85.8236083984375, -29.84521484375, -39.76849365234375]","[-39.643798828125, -82.048828125, -54.970703125, -133.83106994628906, -69.916015625, -36.748046875, -45.109375, -86.1806640625, -98.546875, -112.95930480957031, -69.490234375, -63.556640625, -115.57467651367188, -111.658203125, -117.3388671875, -52.7578125, -56.375]","I finished landscaping my courtyard about two months ago. I bought my condo last year and the courtyard was one thing I had always wanted and had based my purchase on it. I've taken horticulture in college so I'm pretty knowledgeable about how to do it. About 4 years before I purchased the condo, previous owners had hired a landscape company to decorate it with a flowering tree, plants, pond and black river rock stone as mulch. They sold the condo to a retired woman a year later and she never even pulled one weed. So when I bought it, it was an overgrown jungle. My first step was pulling out weeds and dead bushes. My next step, which took about 3 months, was pulling out all the river rock from about 1 foot down in the dirt. From rain and other weather, the rocks had sunken down through the landscape fabric and underneath all the weeds. Every day, I spent 15-30 minutes overturning the dirt, one shovel scoop at a time, then pulling each rock out (from 1 in. to 4 inches wide) and tossing them into huge plastic bins in the garage. I then drew out a new landscape plan, bought the plants, dug the holes and planted them. To my surprise, I called a pond company and I was able to afford their services of rebuilding my broken down pond and adding a filter, pump and some underwater plants. After that was all done, I called a landscape company to drag the bins out of the garage, lay down new landscape fabric and all those black rocks. I also brought out my garden decor, added fish to the pond, added some smaller plants to decorative pots and finally stood back to look at my work. I can't believe how beautiful it is and my neighbors also love it. It's a soothing place to come out to several times a day for relaxation.",,,0.0
0,3DUZQ9U6SNAVCIGXFC6YWQVZCT8VSI,1.3598485163508094,"[-0.0490234375, 0.6719970703125, 1.0638950892857142, 1.0122866821289063, 1.4576822916666667, 1.2497013636997767, -1.40625, 3.364990234375, 0.8083902994791666, 3.1632080078125, 4.800618489583333, 0.5401278409090909, 0.5813337053571429, 0.6380422491776315, 2.3192952473958335, 1.5412811279296874]","[-33.36328125, -51.45068359375, -28.4130859375, -49.65550994873047, -17.72265625, -19.650665283203125, -14.53125, -4.5712890625, -12.139892578125, -0.236083984375, -3.66064453125, -18.75390625, -50.091796875, -41.717529296875, -32.7744140625, -14.551849365234375]","[-32.873046875, -67.57861328125, -43.3076171875, -74.96267700195312, -26.46875, -37.146484375, -11.71875, -18.03125, -16.990234375, -6.5625, -18.0625, -24.6953125, -62.2998046875, -53.84033203125, -60.60595703125, -29.96466064453125]","Earlier this month, I was reviewing my recent finances. My job had to cut back my hours, so income has been tight and I have been running a little behind on bills. I have good credit and have never needed to take out a loan before. I figured now may be a good time to try, so I can pay down my outstanding debt before it gets out of hand. I was very nervous to apply. It took me a few days to get up the strength to do so. But then... my application was denied. At first, I felt guilty. Worthless. Like a failure. After a while, I started to feel frustrated and helpless. I don't even know why I was denied since my credit history is great and credit score is 750. I've never defaulted on a loan---in fact, I have never even taken one out before. So my only guess is my lower income resulted in the denial. How is someone supposed to get ahead in this world?",,,0.0
0,3HFNH7HEMI00H5BPYDI71PDO9F2GQ8,1.0691302791605068,"[-0.042759486607142856, 0.9618937174479166, 0.8397258411754261, 1.2534505208333333, 1.9465670585632324, 1.148969297055845, 0.5356282552083333, 1.78497314453125, 1.7597893608940973, 1.1135824697989005, 0.926318359375, 1.2629150390625, 0.28158601637809505, 1.518829345703125, 0.7454852479876894]","[-29.29736328125, -34.03802490234375, -34.12446594238281, -36.0107421875, -28.992340087890625, -44.721099853515625, -26.841064453125, -16.8289794921875, -30.11090087890625, -59.03849792480469, -32.5888671875, -25.4249267578125, -59.50396108627319, -32.352783203125, -75.51239013671875]","[-28.69873046875, -54.23779296875, -43.3614501953125, -54.8125, -60.137413024902344, -75.74327087402344, -34.87548828125, -34.6787109375, -61.787109375, -89.105224609375, -41.85205078125, -44.36865234375, -68.23312759399414, -56.654052734375, -100.1134033203125]","My 6 year old son was diagnosed with epilepsy about a year ago. About 3 months ago, he had to stay in the hospital for 48 hours to be continually monitored. This had to be done due to concerns from his teachers. They were saying he seemed to be drifting off at random times and not responding. Because of them reporting this issue, we made an appointment with his neurologist. She stated that the only way to see if he was still having seizure activity was to monitor him for 2 days in the PICU. So we set a date and time and waited patiently for it to come around. The day of the test, we arrived very early. They showed us to his room and within an hour the tech was there to begin the process. As they attached the multiple amounts of electrodes to my young child's head, I began to get very emotional and I'm not sure why. It's hard to see your child has an issue. You feel like you may have done something wrong at some point to cause it. All of my family came to visit my son while he was in the hospital and it was very heartwarming that everyone came together to be there for him. The best part about the whole situation was that the test showed no new seizure activity. This means that hopefully he will grow out of his condition over the next few years and can completely wean off of seizure medication and enjoy a normal teenage and adult life.",,,0.0
0,3X65QVEQI19C9WF74MESUCTFAB0LCO,1.4257067444407583,"[-0.06427556818181818, 2.462890625, 0.359368896484375, 1.1547173394097223, 1.1009114583333333, 1.5701904296875, 1.4985002790178572, 2.0283203125, 0.618853759765625, 1.5794336655560661, 1.8526978926225142, 2.546875, 1.5531663161057692, 0.7723138597276475, 0.5793107350667318, 1.1499837239583333, 0.9951472926784206, 3.9895833333333335, 1.2771484375, 1.6171875, 1.5221761067708333, 1.1728546142578125, 2.247295673076923, 1.303173828125, 1.1491970486111112, 1.0313527960526316]","[-31.6171875, -6.85546875, -105.87890625, -53.4256591796875, -18.388671875, -17.2587890625, -37.19482421875, -26.703125, -58.37274169921875, -46.135833740234375, -56.78898620605469, -0.984375, -43.467529296875, -87.11686706542969, -81.2092056274414, -65.2109375, -119.67478942871094, -6.171875, -21.142578125, -7.640625, -21.945068359375, -48.56976318359375, -25.40234375, -7.519287109375, -27.30859375, -68.671875]","[-30.91015625, -11.78125, -120.253662109375, -84.60302734375, -28.296875, -29.8203125, -58.173828125, -51.04296875, -76.9383544921875, -72.9862060546875, -97.54833984375, -3.53125, -83.849853515625, -114.920166015625, -102.06439208984375, -96.260498046875, -156.4952392578125, -18.140625, -33.9140625, -10.875, -31.078125, -72.02685546875, -54.6171875, -14.03515625, -37.6513671875, -88.267578125]","This morning we went to the hospital to get checked out. The Dr. told her that she was dilated to a 5 and that she should probably stay there in the hospital, but she was far to stubborn for that, after that this was our 4th kid. After we left the hospital she said that if she was gonna have a baby today that wasn't going to do it on an empty stomach. So we went in town to get some food. She ate everything on the menu it seemed. I think she got 4-5 different dishes, it was funny. After eating we went ahead and drove the 45 mins home. We sat around and watch TV and did some other things the rest of the day, then we put the other kids to bed and went to bed ourselves. Ate 3am she wakes me up and say Shes having hard contractions. I wake up and ask her how hard to realize that she cant even move and that they are back to back... awesome. I call her mom and tell her to come over and sit at our house while our kids slept so we could go to the hospital. I get dressed and try to get her outside to my truck, she cant get off the ground to get in while having contractions so i literally picked her up and threw her in. Her mom still wasn't there, I called her and for the first time in my life told her to do something ""you need to get here, we gotta go"" I said. We went ahead and left our kids at home since she was only a minute away and I drove as fast as my truck has ever driven. There I was driving 100+ in an 8200lb truck down the interstate nervous as she kept having contractions in my truck turned around bent over holding the back of the seat. it was nuts. Then I looked down and noticed I was on E. Oh shit. This thing better make it in. We finally made it, I had driven a 45 min drive in 20 mins, new record. We get inside, 10 mins later we have a new baby. What a day that was. It was so close to disaster the whole time. I was spent, and we both went slept great that night, even the new baby slept awesome.",,,0.0
0,33CKWXB73K6FWM15VF7PT11AYC811A,1.216348164491425,"[-0.014369419642857142, 0.38871042351973684, 1.94744873046875, 1.1770833333333333, 0.969482421875, 1.2730058942522322, 1.2870534261067708, 0.9008941650390625, 1.197542463030134, 1.0890950520833333, 1.6910061306423612, 1.551274299621582, 2.6997612847222223, 0.38860144981971156, 1.6986328125]","[-52.73828125, -55.07598876953125, -21.68017578125, -23.44921875, -25.197265625, -27.28485107421875, -16.63934326171875, -40.190185546875, -26.740234375, -37.9140625, -49.1728515625, -26.051132202148438, -11.1279296875, -61.0516357421875, -19.271484375]","[-52.537109375, -62.46148681640625, -37.259765625, -37.57421875, -32.953125, -45.10693359375, -32.083984375, -54.6044921875, -43.505828857421875, -54.25048828125, -79.6109619140625, -50.87152099609375, -35.42578125, -71.1552734375, -36.2578125]","In the past there was little time for exploration and travel with my wife. We both had obligations to fill, and our schedules were packed to the gills with various work. This led to us both feeling rather stressed. So when we did have some time, we went all out. My wife had never seen Disney world before. Originally hailing from China, she would hear stories about this magical place. She never would have thought she'd have the chance to visit. So we took the first jet from NYC to Orlando and went to the magic kingdom. All of the parks - Magic Kingdom, Epcot, Animal Kingdom. She enjoyed every minute of the rides and the masterful design of the parks. I would say her favorite park was animal kingdom, particularly for the amount of birds we saw. We spent about a week in Orlando, visiting other sites, such as Universal Studios. However, the main attraction for her was Disney. We came home and resolved to spend more time together, and now we try to do something fun and unique at least once a month. As a result, we feel much happier and fulfilled.",,,0.0
0,3HWRJOOET6OEA7UBKMHOWM7DNIUSED,1.2174826614415166,"[-0.4674479166666667, 0.7065142463235294, 1.0066650390625, 1.6777725219726562, 2.6001674107142856, 1.0499658203125, 0.7339684271043346, 1.4632504111842106, 1.0675633748372395, 1.60111083984375, 1.4117986505681819, 1.200225830078125, 0.6393470764160156, 1.8712332589285714, 0.9391867897727273, 1.9784008026123048]","[-20.9140625, -52.765625, -20.208984375, -13.649490356445312, -13.369140625, -45.21337890625, -73.05361938476562, -55.6240234375, -30.16839599609375, -8.7760009765625, -24.67724609375, -21.202880859375, -27.24554443359375, -10.0263671875, -23.3056640625, -24.018604278564453]","[-18.109375, -64.7763671875, -35.3089599609375, -37.1383056640625, -31.5703125, -71.4625244140625, -95.806640625, -83.42578125, -55.7899169921875, -24.787109375, -40.20703125, -30.8046875, -37.47509765625, -23.125, -33.63671875, -43.8026123046875]",This last weekend was my birthday. My oldest daughter is out of town going to school and tried to get the day off. I don't get to see her often so I was looking forward to it. She called to tell me that they wouldn't give her the day off. I was really sad but I understood. At the last minute she called and said that someone worked a double shift so she would be able to come over for my birthday. They have been short staffed and the girl doing the schedule didn't ask my daughter if it was okay to put her on for the day she asked off. So her boyfriend worked and took another shift from someone that would come in and work for my daughter. I was really happy to find out she would be able to come because I only get to see her every couple of months. She came over and spent the whole day with me. She brought me breakfast and a new charm for my bracelet. We spent a relaxing day just hanging out. We went to Hobby Lobby and looked around but I couldn't find anything I liked. So we came home and had dinner. After dinner we had cake and it started to get dark. She headed home and text me when she made it.,,,0.0
0,3UJ1CZ6IZIBEEO1I9LOLSS101V2S5M,1.147854160300739,"[-0.19447544642857142, 1.27734375, 1.0558004940257353, 1.92529296875, 0.5750885009765625, 0.98095703125, 0.3083593195134943, 1.4618058638139204, 1.3768575191497803, 0.49477192071767956, 1.5358500761144303, 2.4819859095982144, 1.865101982565487, 0.7693368234942036, 1.1348440987723214, 0.662849270567602, 1.2116466522216798, 1.3827533721923828, 1.5030589384191178]","[-23.7763671875, -18.578125, -29.3797607421875, -12.0390625, -82.31024169921875, -62.9892578125, -51.945159912109375, -15.967071533203125, -32.978702545166016, -54.01981258392334, -42.64372253417969, -42.443603515625, -34.08708953857422, -79.47917175292969, -58.54559326171875, -133.6400146484375, -118.27534484863281, -48.66877746582031, -33.2275390625]","[-22.4150390625, -23.6875, -47.328369140625, -23.5908203125, -103.013427734375, -84.5703125, -58.72906494140625, -32.04693603515625, -55.0084228515625, -66.88388252258301, -68.753173828125, -77.19140625, -65.7938232421875, -103.32861328125, -82.3773193359375, -166.11962890625, -166.7412109375, -81.8548583984375, -58.779541015625]","July 1 was an emotional day. My Uncle Eric died. Just a week prior he had been diagnosed with cancer and we were unsure of the prognosis. He wasn't even 50. He lived about 3 hours away from us and my parents were going back and forth to be with him and planned on bringing him to live with them had his prognosis turned out better. The worse part is that my moms sisters filed paperwork with the court to try to control what happens to his body. Eric was autistic and needed a guardian because he couldn't completely take care of himself and needed help with decision-making. All Eric wanted was to be buried next to his parents. He wanted nothing to do with these sisters and actively avoided having them in his life. His parents were cremated and he was aware that he already had a plot next to theirs and that he would be cremated too. The sisters took us to court trying to get control of his trust and his life insurance. I was so upset knowing this wasn't about Eric and his best interest. It was about them trying to get their hands on his money, which my mother controls. My mother didn't ask for this, she was designated by her own parents, yet her sisters have it out for her as if she had done something wrong. They have always been low-life's, hell bent on hurting others so none of this was shocking to us. We barely had any time to prepare but showed up to court with a huge binder of evidence of things they had both done, text messages from Eric, messages from granny from when she was alive, proof of crimes one of them had committed, etc. The one sister who showed up brought one sheet of paper they deemed inadmissible and then lied right to the judge's face as he asked her questions about things he was reading among our mountain of evidence. I was ecstatic that the judge ruled in our favor and that Eric will be where he belongs and where he wanted to be. It was a rough couple of weeks but I'm glad we could get justice for Eric.",,,0.0
0,3VBEN272MLLCULQ2QH7CWPSPP5DGSP,0.8650396381714569,"[-0.08544921875, 0.5741355895996094, 0.2481689453125, 0.6987808890964674, 0.7389322916666666, 0.5390090942382812, 1.7078125, 1.0904916616586537, 0.6741943359375, 1.8744049072265625, 1.1364593505859375, 1.1732769012451172, 0.6817626953125, 0.9653349376860119, 1.0300130208333333, 0.493060302734375, 1.16528564453125]","[-36.47314453125, -39.28752136230469, -43.5498046875, -40.884033203125, -55.802490234375, -21.432769775390625, -12.046875, -26.845947265625, -46.5712890625, -13.18701171875, -38.129150390625, -46.78282165527344, -17.2001953125, -42.652587890625, -44.33984375, -68.2720947265625, -67.51263427734375]","[-35.61865234375, -50.770233154296875, -47.5205078125, -56.95599365234375, -71.320068359375, -27.90087890625, -20.5859375, -41.0223388671875, -57.3583984375, -28.1822509765625, -56.3125, -74.94146728515625, -22.654296875, -62.92462158203125, -59.7900390625, -78.13330078125, -96.644775390625]","I greatly enjoyed that day at the beginning of summer. It is a time I look back on fondly, and many good memories were formed during that time. I went to the beach and I walked around, relaxed, and enjoyed the sites. The weather was not too hot and not too cold, there was also a nice breeze and the water was just right. I think the fact that I had enjoyed myself so much on that day signaled a sign of a good summer. There were a lot of fun things that happened on the beach. I played with my dog. We both went swimming and I laughed at the way he swam. I had also remembered to bring my fishing pole, as there is a dock there. I was not lucky enough to catch anything. However, I still appreciated the meditative atmosphere of the act of fishing in itself. Even though I was not able to catch anything, I still had plenty of various snacks and meals for my dog and I. The sunset at the beach was very beautiful. I enjoyed the wide array of colors, and the sounds of the birds as they wound down for the night. I left after dusk, and I did not encounter anyone there the whole day. I slept beautifully that night as I was plenty tired after a full days outing that I had just taken. I still think back on the day often and I plan to make it a yearly trip to enjoy and signal the beginning of summer.",,,0.0
