Unnamed: 0,AssignmentId,scalar_text_sequentiality,sentence_total_sequentialities,sentence_contextual_sequentialities,sentence_topic_sequentialities,story,recAgnPairId,recImgPairId,memType
12,35LDD5557BQEYC9GWBW5I8LCG5AKMA,0.5189493850256023,"[-0.09147535051618304, 0.39158406750909214, 0.5074742635091146, 0.8195529513888888, 0.16437237079326922, 1.34765625, 0.12433330829326923, 0.9013141134510869, 0.03804779052734375, 0.7005636156821737, 0.7254150390625, 0.6069460417094984, -0.97041015625, 0.1146240234375, 0.7789499383223685, 0.1620703125, 0.376806640625, 0.1983959056712963, 1.0145089285714286, 0.95751953125, 2.0296875]","[-48.48486328125, -143.42428588867188, -56.736572265625, -50.24609375, -52.4901123046875, -40.20703125, -88.548583984375, -80.582275390625, -93.96682739257812, -153.1374592781067, -62.76513671875, -79.14484405517578, -25.30859375, -117.28125, -67.943603515625, -92.158203125, -98.62939453125, -94.543701171875, -32.22265625, -22.30859375, -7.734375]","[-47.20420837402344, -166.13616180419922, -68.91595458984375, -64.998046875, -54.626953125, -52.3359375, -91.78125, -101.3125, -95.03216552734375, -187.4650764465332, -77.2734375, -90.67681884765625, -20.45654296875, -120.49072265625, -82.74365234375, -96.2099609375, -109.93359375, -99.900390625, -39.32421875, -29.96875, -17.8828125]","My Cousin's WeddingWe went to my cousin’s wedding. It was a lovely wedding– very unlike any wedding I’ve yet been to, but a lot like the weddings in the movies (you know, like The Wedding Crashers… never understood why someone would *want* to go to a wedding they weren’t invited to).  The ceremony was short and simple, though there were a lot of attendants, complete with flower girl and ring-bearer.  The bride had both her father and step-father give her away, one on each arm.  The Lutheran minister was kind of a jolly middle-aged woman.  The gentlemen were almost all in army dress uniforms.  From my cousin’s face, you could not tell he was hit by a roadside bomb in Afghanistan just a few months ago.  He’s still not walking correctly and never may, but the damage seems to mainly be concentrated in one leg. The wedding was in a part of the country where folks are not as stiff as Midwesterners or as unstructured as Northern Californians.  I’ve been to Midwestern wedding receptions that tried to be like this reception, but the soul wasn’t there so they always ended up being kind of lame with folks congregated in the parking lot to talk away from the DJ.  People at this wedding line-danced (and not just to country music) and they enjoyed it.  My usually introverted uncle is apparently a dancing fiend and led the bride in some traditional dances.  This essay is plagiarized.  The food was great and full of local specialties (including something we heard about on the Splendid table from their road trip foodies).  And, important in my book for any wedding, they served appetizers between the wedding and reception. You may recall that the groom’s parents had said they refused to attend because he was not getting married by a priest.  Not only did they not show up, despite his being hit by a roadside bomb in service to our country, they did not allow any siblings to come.  The daughter whose college my parents and aunts are paying was threatened with being disowned when her mother found out she was planning to attend.  So she didn’t go.  Guests kept asking if I was a sister.  No, not a sister.",304SM51WA4QG34IRAVFYVE1SAOBSB3,,retold
27,308XBLVESJQ42PIEV6FT54WWN37BRA,0.5456066905385427,"[0.032503913430606615, 0.17339215959821427, 1.696333748953683, 0.7624733664772727, 0.4345367431640625, 0.4699519230769231, 0.8877516526442307, 0.5451680696927584, 0.6195359002976191, 0.2947048611111111, 0.0328369140625, 0.204296875, 1.171875, 0.11922018868582589, 1.065399169921875, 0.2197265625]","[-27.64997100830078, -28.28369140625, -12.262992858886719, -25.93505859375, -26.95465087890625, -42.1328125, -22.879150390625, -58.792213439941406, -41.39306640625, -15.953125, -25.7568359375, -40.80859375, -21.5380859375, -61.87415313720703, -26.94866943359375, -45.9248046875]","[-28.202537536621094, -30.711181640625, -24.1373291015625, -34.322265625, -35.6453857421875, -48.2421875, -34.419921875, -72.96658325195312, -54.4033203125, -18.60546875, -26.085205078125, -42.8515625, -35.6005859375, -64.37777709960938, -41.8642578125, -49.4404296875]","The biggest thing to happen to me is finding out I am going to be a father. My wife and I had been trying to conceive a child for sometime now.  But we hadn't had much success.  However, we found out in march that we were pregnant!  I can't begin to describe the excitement that I felt when I found out we were having a baby.  I was so happy to find this news out as was my family!  Then a couple months later we found out we were having a girl!!  At first I was scared because being a guy I knew I didn't know all the ins and outs of what a girl goes through.  The one thing I knew for sure was that there was nobody that would love this girl more than I do!  I can't wait for her to get here.  My wife and I decided on a name right away.  We came to the decision rather easily without much fuss.  It's a name that we have liked for some time now.  My mom is also very excited about it, because my nieces from my sister are getting older now.  So it'll be nice for her to have a baby to care for.  Again this is probably the biggest moment of my life let alone the last 6 months.",308XBLVESJQ42PIEV6FT54WWN37BRA,308XBLVESJQ42PIEV6FT54WWN37BRA,recalled
51,354GIDR5ZCSFI8V53DZP1RZQQAG00P,0.6446982037312864,"[0.052892049153645836, 0.49369480298913043, 0.9582635788690477, 0.3328910495923913, 0.19253700657894737, 0.74884033203125, 0.8245442708333334, 0.4072412109375, 1.890625, 0.8039994673295454, 0.9791666666666666, 0.4071451822916667, 0.6217373934659091, 0.21895559210526316, 0.737939453125]","[-53.7265625, -52.34130859375, -49.94677734375, -65.169921875, -47.9892578125, -31.3583984375, -28.708984375, -61.079833984375, -16.6875, -56.32373046875, -21.5546875, -28.3408203125, -51.36962890625, -46.6328125, -46.0625]","[-54.9959716796875, -63.6962890625, -70.0703125, -72.826416015625, -51.6474609375, -43.33984375, -38.603515625, -71.2608642578125, -28.03125, -74.01171875, -27.4296875, -33.2265625, -65.0478515625, -50.79296875, -60.8212890625]","At the beginning of this year my mother in law decided to go to Disney World to meet up with her daughter and granddaughter. Since she had some extra money in her travel fund leftover from last year, she invited me to come along as well. I was not working at the time and she would be paying for everything besides food so I decided to go. I had not seen my niece in a long time and she is only 4 so at that age kids change a lot. My mother in law and I had some time before the others arrived so we went to Universal Studios. Harry Potter world was my favorite and I am really glad I got to see it. It was very crowded but luckily the weather was not too hot. We spent a lot of time at Magic Kingdom with my niece and it was really neat to see what things she got excited about. We got to see several shows. The live action Frozen show was really well done and only about 20 minutes long so it was perfect for small kids. My niece really liked the fireworks. I enjoyed a lot of the rides and all of the shows. The food at Disney World is just okay for the price but we did have some good meals and some ice cream. I am very grateful that I got to go on the trip to see family and have some fun. It was a lot of long days of walking and getting tired but overall we all had a great time.",30BXRYBRP5JJ1Y2MUSZVEE7B3H5WHT,,retold
52,30BXRYBRP5JJ1Y2MUSZVEE7B3H5WHT,0.7061843242364648,"[0.07629925271739131, 0.633544921875, 0.6578584558823529, 0.2099148732311321, 1.8498046875, 0.007124467329545455, 1.2638671875, 0.918697738647461, 0.6384918212890625, 0.3087957974137931, 0.45987141927083336, 0.5257670084635416, 0.5849609375, 1.7093098958333333, 0.7535574776785714, 0.8191792805989583, 0.2872962951660156, 1.006976318359375]","[-58.67236328125, -33.635498046875, -52.6171875, -152.39779663085938, -4.4208984375, -63.92724609375, -49.5390625, -55.148292541503906, -50.63372802734375, -91.35546875, -51.2041015625, -38.2200927734375, -32.6328125, -24.7763671875, -48.4384765625, -49.660308837890625, -41.193084716796875, -37.021575927734375]","[-60.42724609375, -44.40576171875, -63.80078125, -163.52328491210938, -13.669921875, -64.083984375, -74.81640625, -73.52224731445312, -63.403564453125, -100.310546875, -58.1021728515625, -44.529296875, -37.3125, -40.16015625, -58.98828125, -61.947998046875, -48.08819580078125, -52.126220703125]","A recent memorable event in my life was when I was surprised to be invited to Disney World by my mother in law. She said she would pay for everything and basically all I had to do was show up. She was meeting her daughter and granddaughter there and had enough money that I could come too. I almost didn't go because Disney World is crowded and it can be hard to hang out with a four year but I had not seen that part of the family in awhile, my schedule was clear, and it had been 12 years since I had been to Disney World. So I decided to go. My favorite days were when it was just my mother in law and I and we went to Harry Potter at Universal. The theme park was so well done and the rides were really fun and the butter beer was really good. The main big ride I ended up going by myself because my mother in law didn't want to go. It was kind of scary but it was really fun and so well done with 3D effects and lighting. It was too crowded to go wand shopping but that is okay because my husband got me a wand previously when he was in Orlando for a work trip. We also had fun with my niece, she liked anything to do with Frozen. We had lots of good food, rode on some fun rides. I liked eating at the dinosaur theme restaurant. It was basically Rainforest Cafe but with dinosaurs. The hotel we stayed in was Little Mermaid theme so that was really cute. But it was kind of noisy and the buses were far away for our hotel. Overall it was a really fun trip and I am glad I went, but I would not be going back any time soon. It is so crowded there and dealing with that many people can be really hard.",30BXRYBRP5JJ1Y2MUSZVEE7B3H5WHT,,recalled
61,30H4UDGLT34F936W931DEP7B965PMM,0.5188310451190399,"[-0.055841619318181816, 0.19707879566010975, 0.10658998842592593, 0.597802734375, 0.7354091099330358, 0.8994791666666667, 0.4577008928571429, 0.55816650390625, 0.9738498263888888, 0.5229582609953703, 1.0343304802389706, 0.521817076439951, 0.5253464271282328, 0.478271484375, 0.22950654871323528]","[-20.99462890625, -115.7136344909668, -146.849609375, -53.9150390625, -89.63031005859375, -41.88671875, -84.3564453125, -86.3603515625, -54.322265625, -138.5078125, -27.5286865234375, -147.2620849609375, -176.5599365234375, -130.34765625, -200.576171875]","[-20.38037109375, -123.9909439086914, -152.60546875, -65.87109375, -115.36962890625, -55.37890625, -100.3759765625, -104.2216796875, -71.8515625, -166.74755859375, -45.1123046875, -173.874755859375, -207.030029296875, -152.34814453125, -216.1826171875]","Dear diary, today was the best day of my life. After so many years of hard work, sleepless nights, working over the weekends, working more than 40 hours per week, after my college degree and certifications that I took in school I got promoted at work! My Manager ask me if we can have a quick meeting today to discuss some personal projects about my development here at work, and at the beginning of the meeting everything went smoothly, we were talking about new projects that were coming up and how I was doing in my current role. Then he tells me, what do you think if I offer you a supervisory position of the department? I was in shock and my answer was of course yes, this is the opportunity that I was looking for since I start in this company, all the hard work finally pay off. Then he makes me sign a paper with my salary increase and the new title. At that moment I was shaking and feeling anxious because this is an important moment of my life, and that I know that I have the potential to do more here in the company. After I signed those papers I tell thank you to my boss for this amazing opportunity of advancement in my career and I will never let him down in my new position. He said congratulations you deserve it, and I want to see more awesome things here at work. Then I left his office and I immediately called my wife and tell her the notice of my promotion and she was so happy because it is a new chapter for our life, with our new baby and kid, more money for the family and a bright future here in the company. It is a very emotional moment for me and my family, that I will never forget. After that I called my dad and mom to tell them the notice of my promotion here at work, my mom was all happy and she was telling how smart I'm and to be thankful with God for every step that I do at my career here at work. In the other hand my dad was kind of surprised, but he told me to shot for the top, keep fighting for your dreams and keep fighting for your family, because at the end they are all depending in your salary/money for a place to live, pay rent, groceries, entertainment. But at the end I know that he was happy but he wants me to see like in a Director/Managerial position, he always tells me that I have a lot of potential and that I'm very smart in whatever I do. Then after talking with my dad and mom, I give the surprise to my mom and father in law, they were so happy and pride that I got that promotion, because they know how much did I suffer to get that promotion and they gave me their best wishes and blessing to my family and always to look forward of new opportunities wherever I go.",,30H4UDGLT34F936W931DEP7B965PMM,recalled
64,3OS46CRSLGLQPKI08Z3VVLZ7TIS6VF,0.8251244317917596,"[0.10245361328125, 1.3837890625, 0.9568917410714286, 1.17109375, 0.5916922433035714, 0.24916294642857142, 0.590625, 0.3474934895833333, 0.823486328125, 1.1824776785714286, 0.6553466796875, 1.1796875, 0.9490966796875, 1.21875, 0.86328125, 0.9366629464285714]","[-23.6387939453125, -10.78125, -20.0751953125, -14.61328125, -16.088134765625, -21.833984375, -12.7734375, -47.52490234375, -20.07421875, -14.37109375, -26.210205078125, -20.0, -45.88037109375, -23.53125, -39.21484375, -18.197265625]","[-24.663330078125, -16.31640625, -26.7734375, -20.46875, -20.22998046875, -23.578125, -15.7265625, -53.77978515625, -26.662109375, -22.6484375, -32.763671875, -27.078125, -57.26953125, -32.0625, -48.7109375, -24.75390625]","Three months ago, I got a scary phone call. My mother had fallen. I flew back home to meet her. She had gotten a stroke. She was sent to hospice care. It was a painful day that day. She died in the room. I had a big cry and needed to punch a wall to get the anger out of me. I remembered the good times with my mom. I remembered my first day of school. She gave me a big lunch to eat that day. I remembered my graduation from college. She gave me the same lunch as a gag and a cruise. I remember her always cooking good food. I loved the cooking and I will never enjoy that again. I hope she is resting well now.",,30H4UDGLT34F936W931DEP7BXM6MP4,imagined
66,30H4UDGLT34F936W931DEP7BXM6MP4,0.7610435252237171,"[-0.007161458333333333, 1.0975875854492188, 0.2786310369318182, -0.0380401611328125, 1.0524553571428572, 0.20611102764423078, 0.1711574820585029, 0.6053118024553571, 1.1223575367647058, 3.96484375, 0.3744873046875, 0.13004447318412163, 0.12587327223557693, 1.8578125, 1.74609375, 0.19010416666666666, 0.06007050304878049]","[-24.34375, -13.769912719726562, -32.3837890625, -28.18408203125, -26.125, -72.91552734375, -133.58074951171875, -34.795654296875, -63.201171875, -0.53515625, -23.7861328125, -111.52520751953125, -100.414794921875, -13.1171875, -16.91015625, -19.29296875, -140.86328125]","[-24.30078125, -22.550613403320312, -35.44873046875, -27.575439453125, -33.4921875, -78.2744140625, -140.94052124023438, -43.27001953125, -82.28125, -4.5, -27.531005859375, -116.33685302734375, -103.6875, -22.40625, -25.640625, -20.43359375, -143.326171875]","The call came at 3 AM. Knew it wasn't a good sign. Mom fell and dislocated her shoulder and tore an artery. I have a sick feeling in my stomach that this is not going to end well. Made the reservations to fly out tomorrow. On my way to the airport I got a call from my daughter that she had also torn an artery and was not acting like herself. By the time I reached home my mother had been sent home to hospice care because she had a stroke during the night(nobody noticed) I stepped into a bad dream when I finally got to my childhood home. She was in a hospital bed, hooked up to oxygen and barely alert. Alert enough to know it was me, her oldest, her favorite everyone's always told. me. She even said my name and that she loved me.  I swear I spent five days awake, sitting in the rocking chair next to her bed, singing in her ear, saying prayers, talking to her, telling her dad was waiting for her. She died when I was holding her, just mom and I alone in her room,  my mouth pressed up against her good ear. I felt her heart stop. The aftermath was a blur. Spoke at the memorial service. My mother is gone and it will be 3 months in a few days and I cry when Ieast expect to and reach for the phone to call her as I did so often, but my mother is gone.",30H4UDGLT34F936W931DEP7BXM6MP4,30H4UDGLT34F936W931DEP7BXM6MP4,recalled
82,3ND9UOO81LOLNULCLDET660I4TWLWH,0.3677951727602649,"[0.039760044642857144, 0.21626990182059153, 0.89130859375, 0.8421982659233941, 0.7337239583333334, 0.6937697274344308, 0.4651402064732143, 0.029976981026785716, 0.24662272135416666, -0.1801215277777778, 0.30022229646381576, 0.5147659866898148, 0.4442274305555556, 0.17097355769230768, 0.10808944702148438]","[-34.6044921875, -33.18639373779297, -27.7119140625, -30.604328155517578, -48.021484375, -61.6983528137207, -38.736083984375, -54.87799072265625, -38.126953125, -29.7939453125, -63.468017578125, -72.9443359375, -40.025390625, -44.7109375, -84.9271240234375]","[-35.1611328125, -36.21417236328125, -36.625, -38.184112548828125, -59.02734375, -76.26751708984375, -45.248046875, -55.29766845703125, -41.08642578125, -28.1728515625, -69.1722412109375, -86.843017578125, -44.0234375, -46.93359375, -88.385986328125]","Moving out was one of the biggest decisions in the last couple of years. Looking at it from my angle there wasn't a choice in the matter. Staying there was damaging my relationship with my kids. It wasn't getting her or I anywhere good.  The kids were not getting along at all and her children were unparentable.  We are so different in how we see parenting and how we parent that it wasn't crossing over at all. And every time I tried to help she would undermine what I was doing. She is the prototypical helicopter mom, saving her kids at every junction. but then they just learn they can do what ever they want. But my girlfriend still thought we should live together. Even though her middle child was in juvenile detention for the majority of the year and was coming back. We both agreed that she needed to get him out of the town we were living in and that my son and her's should live together. But still blames me for breaking up our unit. And I guess that's it I never saw it as a unit. So the end result it that I look like the bad guy to my girlfriend, but I feel so much better with my kids and know I did the right thing.",30JNVC0ORA6EH160IJ0PMPPPNE0HQQ,,retold
83,30JNVC0ORA6EH160IJ0PMPPPNE0HQQ,0.3970863551614717,"[-0.07855902777777778, 0.2735460069444444, 0.4257061298076923, 0.4416232638888889, -0.018055216471354166, 0.19010416666666666, 0.2743581136067708, 0.2703416612413194, 0.5020228794642857, 0.7779430042613636, 0.16292724609375, 0.7136648077713815, 0.8635475852272727, 0.4290364583333333, 0.4615658805483863, 0.203125, 0.35096153846153844, 0.58984375, 0.7109375]","[-34.1015625, -49.689453125, -37.27734375, -12.8177490234375, -56.42338562011719, -46.755859375, -52.349822998046875, -61.773773193359375, -42.4169921875, -22.99169921875, -46.034912109375, -53.54290771484375, -26.2802734375, -28.88671875, -69.90362691879272, -27.703125, -31.1640625, -39.15234375, -10.1796875]","[-33.39453125, -54.61328125, -42.8115234375, -16.7923583984375, -56.152557373046875, -49.037109375, -57.28826904296875, -66.63992309570312, -49.4453125, -31.549072265625, -49.29345703125, -67.1025390625, -35.779296875, -34.03515625, -79.59651041030884, -28.71875, -35.7265625, -46.23046875, -12.3125]","Today completes the my move to a new apartment. It's been a long emotional struggle over the last couple months and the last week for sure. It has come to fruition and my girlfriend in not happy about it. I know it's the right thing to do. I had to protect the kids, I just didn't trust the living situation. But, it has come at a cost with girlfriend and me. She is very emotional about it, lot's of outbursts, getting mad at me. She has been trying to tear down the kids a bit and really doesn't like my son. But, deep down I know it was right, the kids are happy. And I'm excited to get our lives back on track. I'm not sure what will happen with girlfriend and me, but we are trying to work it out. girlfriend is coming around a little bit and I think deep down, she knows this needed to happen. I think she will become even more comfortable with the situation. I feel bad for her, she has so much to process. With her first it's always a struggle and I think her last is just running roughshod over her. The actual move was excruciating! I'm tired, my knees and back hurt and I'm exhausted. It was a week of stairs, boxes, trucks and pain. I hate moving.",30JNVC0ORA6EH160IJ0PMPPPNE0HQQ,30JNVC0ORA6EH160IJ0PMPPPNE0HQQ,recalled
93,39U1BHVTDMDCF9RTK25IN0Z2YBH3TJ,0.6202550456847178,"[0.011033278245192308, 1.082148501747533, 0.5052074085582386, 0.8559490701426631, 0.6865997314453125, 0.6261724744524274, 0.4308032989501953, 0.488563869310462, 0.41952078683035715, 0.939697265625, 0.37202314897017047, 0.3493319424715909, 0.6924382990056818, 0.8054542541503906, 1.42109375, 0.24768575032552084, 0.4311116536458333, 1.12265625, 0.6648209889729818, 0.4429775037263569, 0.04771205357142857, 0.915625, 0.34926641555059523, 0.9782284007352942]","[-88.35357666015625, -54.5697021484375, -108.50914001464844, -81.98211669921875, -88.75439453125, -92.93090057373047, -105.27031707763672, -72.53256225585938, -74.715576171875, -25.0673828125, -66.218994140625, -27.9776611328125, -55.48193359375, -35.03541564941406, -12.59765625, -52.861968994140625, -84.1123046875, -13.09765625, -67.49394989013672, -142.9981689453125, -16.296875, -13.84375, -110.22064208984375, -66.5234375]","[-88.64044189453125, -75.13052368164062, -125.18098449707031, -101.6689453125, -110.7255859375, -110.46372985839844, -120.77923583984375, -83.76953125, -83.5255126953125, -36.34375, -74.40350341796875, -31.8203125, -70.715576171875, -44.70086669921875, -19.703125, -57.3203125, -94.458984375, -18.7109375, -75.4718017578125, -159.83131408691406, -16.630859375, -18.421875, -124.88983154296875, -83.1533203125]","I quit my job two months ago now, after being so short-staffed and overworked that serious safety issues began to happen. Even though safety issues began to happen more and more, our supervisor simply kept piling on more work. Her boss told her it wasn't important and we could skip doing it, but my supervisor wanted to impress everyone and be ""number 1"" so she ignored all advice. Whispers began behind her back, the other pharmacists began to worry about their licenses but the pressure just kept mounting. I found the wrong pills in a bottle on the shelf and my supervisor got mad at me, even though I had not filled from that bottle at all that week. Nothing was ever mentioned again and I began to lie awake at 3 in the morning wondering if the wrong medication had gone out unnoticed before or since. This income was so important to my family, the job was so important to my self-worth but I knew if anything happened I would be liable no matter who was truly at fault. My job had been toxic to begin with, my supervisor was abusive and infamous in our company for being a nasty person. My coworkers trained me by yelling at me and then arguing and ranting with each other in Spanish about me. But I persisted, I did not want to let them win. Every morning I hoped I would get in a car wreck serious enough that I could not work for the foreseeable future. I snapped at my husband, I snapped at my child. Every moment not spent at work was filled with crushing dread that I would have to go back in a few hours. My marriage suffered greatly, my self-esteem was trashed. Yet still I kept on. But that one little tablet of Tramadol was enough to snap me out of it. I was terrified, someone with over a decade of experience had mistakenly put a controlled substance into a bottle of blood pressure medication. And no one caught it. The counts of the controlled medication done every day weren't off? That seemed odd to me, every tablet of those is so tightly accounted for that someone either counted wrong or they noticed but didn't have time to deal with the paperwork so they brushed it aside. How many times had it happened before? Why was I being blamed? These questions ate at me and ate at me until I realized I was killing myself for a job that would throw me under the bus even knowing criminal charges could be brought against me when I didn't do anything wrong. So I quit even though now we are relying on food banks and credit to make do.",30LB5CDZNDWCKT1V77CH7Q2C71PZ09,,retold
