Unnamed: 0,AssignmentId,scalar_text_sequentiality,sentence_total_sequentialities,sentence_contextual_sequentialities,sentence_topic_sequentialities,story,recAgnPairId,recImgPairId,memType
164,31EUONYN2WPGEQO48VPPCLLY7GNOVC,0.5762963385911845,"[0.026902553013392855, 0.366180419921875, 0.7467719184027778, 0.2918891906738281, 0.58515625, 0.17668383049242425, 0.10287873641304347, 0.23870652721774194, 0.03748372395833333, 0.29268973214285715, 0.65625, 2.6798095703125, 0.7273060191761364, 0.82734375, 0.8883928571428571]","[-87.34619140625, -58.28369140625, -32.166748046875, -88.4989013671875, -13.37890625, -120.73974609375, -82.796875, -99.140625, -50.89892578125, -56.06640625, -34.8515625, -16.5693359375, -25.04022216796875, -19.71484375, -20.0390625]","[-88.28778076171875, -64.142578125, -38.8876953125, -97.83935546875, -16.3046875, -126.5703125, -85.1630859375, -106.54052734375, -51.461181640625, -60.1640625, -40.1015625, -38.0078125, -33.04058837890625, -27.98828125, -26.2578125]","My wedding day was at the beggining of the year and though it wasnt all that i ecpected it was still a nice day and one that i will always remember. We got married in the court house that my husband worked on while he was roofing. My grandparents where the only ones able to come. They waited in the lobby with our youngest son who was just 2 months at the time while we took our 5 year old upstairs with us for the ceremony. It was short and simple. I wish that more family could have come to share the day with us but it was special and will be something t beat when we get our vows renewed in the future. When I was younger I did imagine me to at least have a nice white dress and a bridesmaid in a church. The fact that it wasnt in a church did bother me a little, and i wore a regular but nice red dress i got on sale for $40. I would have loved to have flowers because my husband always brings me red roses. Being that it was in between our birthdays will be nice for a anniversary. I am thankful that my kids where there. I am thankful that my grandparents where present. I am thankful to be able to legally marry my husband. And I am thankful that it was a nice day. In the future I will be thankful.",,31EUONYN2WPGEQO48VPPCLLY7GNOVC,recalled
286,3HSYG7LRBKKJ8O9DBZJP3VT8P83KK7,0.3601532765903458,"[-0.0087890625, 0.4761962890625, 0.1949883822737069, 0.7935546875, 0.168414306640625, 0.12474881685697116, 0.10406494140625, 0.09222550825639204, 1.0672433035714286, -0.045654296875, 0.07916581003289473, 1.3409598214285714, 0.335374755859375, 0.78759765625, -0.22353515625, 0.4758966619318182]","[-12.14111328125, -29.46142578125, -80.6781005859375, -13.1015625, -28.42132568359375, -66.01361083984375, -26.2451171875, -20.709884643554688, -17.841796875, -28.09375, -44.197265625, -11.72900390625, -65.58755493164062, -20.15234375, -25.6630859375, -20.99267578125]","[-12.07958984375, -35.17578125, -86.332763671875, -21.037109375, -31.78961181640625, -69.257080078125, -27.07763671875, -21.724365234375, -25.3125, -27.728515625, -45.701416015625, -21.11572265625, -73.971923828125, -26.453125, -23.427734375, -26.2275390625]","I lost my job several months ago. I was in the position for several years and was very comfortable. I thought I was good at my job and that I was welled liked and in position to stay with the company for as long as I liked. So, I was shocked when they let me go. I knew that the company was going through some financial difficulties but I never thought I would be let go. So, when I was called into my manger's office I never imagined she was about to tell me they were laying me off.  I thought they were more loyal than that.  It feels like I'm starting my life all over again. I'm confused and a bit overwhelmed.  I'm still looking for full time work.  I have a part time job and I make enough to get by but not enough for anything extra. I'm basically living paycheck to paycheck. I'm thinking about going back to school but money is so tight right now that's it's going to be a difficult path. I'm feeling stuck and a little hopeless. I hope I can find a full time job soon. So, that I can get my life back in order.",324G5B4FB4UT0JVPOCKYG69DUP770F,,retold
287,324G5B4FB4UT0JVPOCKYG69DUP770F,0.4466370803402028,"[0.008447265625, 1.0421006944444444, 0.020663791232638888, 0.5243389423076923, 1.1579861111111112, 0.26179055606617646, 0.45840992647058826, 0.5853271484375, 0.38817420372596156, 0.18880208333333334, 0.1915283203125, 0.23829868861607142, 0.12991536458333333, 0.8455322265625, 0.4138997395833333, 0.14205866274626358, 0.995556640625]","[-19.53515625, -27.05078125, -39.2335205078125, -53.28125, -27.2890625, -28.479248046875, -36.2275390625, -23.49560546875, -66.5595703125, -16.5546875, -52.426025390625, -19.25048828125, -31.19775390625, -39.8677978515625, -29.3525390625, -100.63616943359375, -21.60205078125]","[-19.61962890625, -36.4296875, -39.60546875, -60.09765625, -37.7109375, -32.9296875, -44.0205078125, -32.86083984375, -76.652099609375, -17.6875, -56.6396484375, -22.586669921875, -33.146484375, -52.55078125, -34.3193359375, -107.17086791992188, -31.5576171875]","I was let go from my job several months ago. I believe it's been exactly 5 months. I always thought I was really good at the job and I really enjoyed what I was doing. I was marketing analyst and enjoyed playing with number and looking for trends. I really liked helping my clients grow their companies. So, it came as a surprised when my boss told me I was being let go. The agency I worked for was doing well financially and they had to cut back on expenses. I knew they were having a tough time but I never thought it would affect me. I assumed if they had to lay anyone off it would newer hires and not people like me who had been with the company for years. I was really disappointed and surprised.  Now I'm left trying to find a new job but it's possible I might look into a new career path. Finding a new job hasn't been as easy as I thought it would. I have a part time job now and I'm struggling to pay the bills. I have some still have some savings left but it's starting to dry up. Things are starting to look pretty grim and I'm really afraid. There's a part of me who thinks I should go back to school and try a new career but I can't afford to go back to school So for right now I'm stuck and I'm trying to figure what to do next. Whatever it is I have to figure out something soon.",324G5B4FB4UT0JVPOCKYG69DUP770F,324G5B4FB4UT0JVPOCKYG69DUP770F,recalled
345,32UTUBMZ7HIWVWZV4QK361L0X1DBV7,0.7118205881500367,"[-0.018798828125, 0.42864990234375, 1.2911885579427083, 0.2785776499155405, 0.48953481820913464, 1.431640625, 0.17537109375, 0.4330357142857143, 0.607678865131579, 0.3015407986111111, 0.9796875, 1.0223214285714286, 0.42384033203125, 2.907421875, -0.07438151041666667]","[-35.345703125, -40.205810546875, -20.6434326171875, -80.170654296875, -80.8062744140625, -28.443359375, -62.58056640625, -26.8671875, -50.3486328125, -54.16015625, -16.4140625, -15.34375, -21.8536376953125, -8.025390625, -135.1796875]","[-35.08251953125, -47.9215087890625, -36.1376953125, -90.47802734375, -93.5341796875, -41.328125, -66.96484375, -29.8984375, -61.89453125, -59.587890625, -21.3125, -22.5, -26.092041015625, -22.5625, -132.501953125]","Last week my wife's water broke while we were at home eating dinner. She went into labor and I was running around like a crazy man trying to find her bag.  I finally got her into the car and headed to the hospital.  The hospital is only like ten minutes from my house, but on the way there, we got stopped in a line of cars that was waiting to let a family of ducks cross the road. My wife was trying to do her breathing, but kind of freaking out because she kept saying the baby was going to come any minute.  We finally got moving after like 10 minutes. I rushed her into the hospital where they immediately checked her and took her to the delivery room because there was no time to wait. The baby came so fast after that. My wife lost more blood than the doctor was comfortable with so we spent two days in the hospital. They felt it was okay to let me take my wife and baby boy home again after that. The nurses were really friendly. The doctor made sure to check everything. The baby was bigger than we thought he would be. He was 9 pounds. Even though having to wait for a group of ducks was awful at the time, it is such a great story to remember the whole thing knowing that my wife and son are just fine.",,32EYX73OY1VJYORKVXWOAUOKE9PRUQ,imagined
347,3YMTUJH0DT2XX5AXKGA1X5R9Q2GT4V,0.4933692053253821,"[-0.015159970238095238, 1.7046595982142858, 0.5384632457386364, -0.13463541666666667, 0.22971754807692307, 0.562890625, -0.0024192116477272725, 0.739208984375, -0.09465581720525568, 1.2356305803571428, 0.46407645089285715, 1.3939732142857142, 0.375, 0.4116007486979167, -0.0078125]","[-42.951171875, -16.8642578125, -57.62646484375, -39.693359375, -83.091796875, -24.748046875, -122.498291015625, -52.3837890625, -58.90081787109375, -24.3076171875, -20.00537109375, -23.212890625, -23.484375, -67.875, -1.796875]","[-42.6328125, -28.796875, -69.47265625, -37.673828125, -89.064453125, -30.376953125, -122.41845703125, -67.16796875, -56.818389892578125, -32.95703125, -23.25390625, -32.970703125, -26.109375, -77.75341796875, -1.7890625]","For the past 2 months I have been looking for a different job that pays more than my current position. Ideally it would have a shorter commute.  It would be ideal if I did not need to travel in to the city anymore for the new job as well.  I applied to over 10 jobs, and interviewed at 3 of those.  One of the jobs seemed like an ideal fit, no more commute to the large city, great benefits and I really enjoyed the interview.  I had been referred to this one by a friend. I decided to be extra pursuant of that position and requested a follow up interview via phone myself, and I was thrilled when they told me they had planned to call me.  At the second interview I met many more of the staff and they seemed very impressed with my skill set. Today I let my manager and coworkers know that I was resigning, and leaving the company in 2 weeks.  Some of my coworkers where beside themselves.  I found it hard to say goodbye.  A couple of them were very emotional.  Cleaning out my office will be difficult. However, we have scheduled a going away get together at the local pub on my last day and I look forward to that. Cheers!",,32KTQ2V7RE1UHGQPSE5GSZ7W4VN9MX,imagined
427,3B837J3LDPI3JBZG6S1OVT6WR96RS4,0.401952312317871,"[0.013020833333333334, 0.42279296875, 0.4690755208333333, 0.4560546875, 0.2015815147986779, 0.4715385437011719, 0.18265625, 0.16886393229166666, 0.68173828125, 0.2643229166666667, 0.2759182837701613, 0.23304332386363635, 0.5046011117788461, 0.46830610795454547, 0.21233575994318182, 0.832440185546875, 0.490234375, 0.8866170247395834]","[-23.69921875, -51.3681640625, -70.7744140625, -22.51171875, -76.37045288085938, -59.4674072265625, -74.943359375, -56.3389892578125, -10.10498046875, -38.8359375, -69.6129150390625, -29.2470703125, -34.778564453125, -24.1298828125, -66.85888671875, -54.325927734375, -75.30126953125, -24.741455078125]","[-23.89453125, -61.93798828125, -83.439453125, -26.16015625, -81.611572265625, -74.556640625, -79.509765625, -60.3917236328125, -13.513671875, -42.80078125, -78.1663818359375, -31.810546875, -41.33837890625, -29.28125, -71.5302734375, -70.9747314453125, -88.04736328125, -35.380859375]","Five months ago, I was given a promotion and a raise at my job. This came as a surprise as I have only been at this job for eight months and there are people who have been there longer. I do feel as though I've been putting in more work than the others that I work with, but I was expecting it any more. This is a really significant milestone for me. I felt nervous coming into this job because it was out of my wheelhouse in terms of things that I've done in the past. Because of this, I've found myself coming in earlier and staying later to make sure that I have a grasp on all the things that I need to do here. It seems like this persistence impressed my supervisors and they went to the boss to ask that I be given a promotion and a raise. This is really a culmination of the effort I've put in to be a better employee and I'm happy with the result. Of course, I am. It's a promotion and a raise after only a short time at the job. This also means that if I decide to move on from this job that I will look better in the eyes of potential employers who may be interested in my services. I took this job on a whim, to be honest. I was unhappy at my last job and wanted to find a chance. After a few months, this is where I ended up. Now, I'm excelling at this new job and finding that my supervisors are aware of what I am doing. I think that I can make a longer career out of my time here if I continue on this road. I know that this promotion and raise will only drive me to do more work and hopefully find myself getting another promotion and raise next year. If not, I'm happy with what I have for now.",32UTUBMZ7HIWVWZV4QK361LZ2PJBVS,,retold
555,3PDJHANYK62L7JNG3AMRGK8YYDP6HU,0.2759381373697662,"[0.11529071514423077, -0.2431640625, 0.8309044471153846, 0.17508079892113096, 0.2529781886509487, 0.4527118389423077, 0.31002987132352944, 0.5234375, 0.5029678344726562, 0.4210693359375, 0.118499755859375, 0.20519002278645834, 0.22685690487132354, 0.08166973407451923, 0.28085803985595703, 0.1606292724609375]","[-28.818603515625, -35.09375, -19.0986328125, -44.97955322265625, -53.62290954589844, -22.77880859375, -36.1552734375, -53.69140625, -53.5562744140625, -70.5286865234375, -63.350341796875, -38.897918701171875, -44.984375, -118.98822021484375, -64.54586791992188, -52.66680908203125]","[-30.3173828125, -32.17578125, -29.900390625, -48.65625, -60.706298828125, -28.6640625, -41.42578125, -65.20703125, -61.603759765625, -81.055419921875, -66.1943359375, -43.2069091796875, -48.8409423828125, -122.17333984375, -73.5333251953125, -55.87939453125]","I had my baby 10 days before my 23rd birthday. I was scared, nervous, excited, ready, not ready... I didn't know what to feel, it was all so overwhelming. It had been a difficult pregnancy, I was sick for most of it and felt like it dragged on forever. I was excited the whole time, though, because I knew I was making someone that would be important to me for the rest of my life. I could not wait to meet the little person that I was creating. Once she was here, I was so tired and in pain but I was so happy. She was perfect and cute and healthy, I had been so worried she would be born with a defect or disability. But she was so perfect, fat and sleepy and a full head of dark curls. I didn't want the nurses to take her out of the room or out of my sight, I wanted her beside me forever. I didn't expect to feel anything like this, I never really had an interest in children and getting pregnant was a mistake. But as soon as I saw her, I loved her and only wanted to protect her and make her happy. I never expected to feel the amount of love and care and concern that I did feel. Pregnancy was a miserable, sick time for me, and birth was painful and exhausting and overwhelming, but it was all so worth it to make someone so cute and perfect that brings me so much happiness. I know I'm a better person now than I was before I had her, she's taught me so much patience and care and how to be unselfish. It's hard to believe sometimes that I made her and she is mine for the rest of our lives.",33CID57105FOWWJOBT3R19PLU2RL3S,,retold
651,3NLZY2D53QBG3XPQ94FNEHIW2L3LQ9,1.3326009591751438,"[-0.0038488051470588237, 1.2412109375, 1.3498883928571428, 1.4899553571428572, 0.4615478515625, 1.21796875, 3.145543416341146, 1.3684895833333333, 2.7890625, 0.8369140625, 3.60546875, 1.5389378865559895, 1.11181640625, 1.3055245535714286, -0.11811967329545454, 1.08740234375, 0.22645399305555555]","[-42.0224609375, -18.755859375, -21.46484375, -18.4453125, -19.1103515625, -36.796875, -12.845489501953125, -22.0703125, -12.2578125, -30.17578125, -11.546875, -14.940460205078125, -21.6875, -17.552734375, -29.89501953125, -13.962890625, -22.84228515625]","[-41.95703125, -26.203125, -30.9140625, -28.875, -22.802734375, -48.9765625, -31.71875, -30.28125, -26.203125, -36.87109375, -25.96875, -33.40771484375, -30.58203125, -26.69140625, -28.595703125, -18.3125, -24.88037109375]","Two months ago, I was named the head of a new project at the work place. The position came with higher pay. This made me pay off my debt. I was so happy because of this. I celebrated by going to a fancy restaurant. I got some queso to start off the meal. The queso was very yummy. I got some beers to drink. They were nice to drink. I got a steak as the main meal. The steak was medium. It was one of the best steaks I have ever eaten. I got a nice chocolate cake for dessert. I gave the waiter a big tip. I can't wait to begin working on the new project. It should be fun. I have a lot of ideas for the project.",,33M4IA01QHNBFSLF027BU1NO58FRXM,imagined
671,3IGI0VL648636LFV643Y24RMI1GNO0,0.3955945835575624,"[-0.16899028577302633, 0.6734822591145834, 0.4329175447162829, 0.3216552734375, 0.14379185267857142, 0.787261962890625, 0.0771484375, 0.03488304501488095, 0.1560329861111111, 0.29324776785714285, 0.6041305541992188, 0.572113037109375, 0.27041015625, 0.59609375, 0.637786865234375, 0.8975481305803571]","[-54.02294921875, -20.8721923828125, -30.26324462890625, -55.0377197265625, -108.40625, -35.595458984375, -36.3017578125, -53.4058837890625, -24.14453125, -52.7890625, -56.923248291015625, -19.6024169921875, -25.982421875, -34.724609375, -18.903076171875, -37.117919921875]","[-50.8121337890625, -32.994873046875, -38.488677978515625, -60.505859375, -113.43896484375, -41.8935546875, -37.458984375, -54.138427734375, -25.548828125, -58.947265625, -69.005859375, -26.4677734375, -28.6865234375, -40.685546875, -24.00537109375, -49.68359375]","so basically i was sitting in the living room watching the game like i usually do on a sunday. My daughter comes up to me and says she has something really important to talk to me about. I noticed that she looked really nervous and fidgety, her eyes darting around the room. I leaned in and assured her that she could tell me anything, i'm her father! i smiled real big and took her hand, i knew she was bisexual already, i mean i could tell the way she was looking at the cheerleaders when we watched football together. i knew because it reminded me of me! Like i said shes my daughter and i just wanted her to be happy. i said i think it would be a good idea if we met this young lady and got to know her. She started crying and threw herself into my arms. Said she wasn't sure what to think because of the way everyone behaves towards people like her in the news. i told her to ignore those people they were just ignorant and that her life doesn't hurt anyone else. Shes such a good girl and i love her so much. i never want to see her worried like that again. But of course i don't, im her father. i know how cruel the world can be. i will always do everything i can to shield her from it...always.",,33OOO72IVI70S9NCDVGJG33WVU8CT7,imagined
672,3QAVNHZ3ENQOGHI9K8I1OH3RARXLA6,0.453278977042371,"[0.061848958333333336, 0.5657737038352273, 0.019810267857142856, 1.1808894230769231, -0.034342447916666664, 0.9725864955357143, 0.021452817049893467, 1.21644287109375, 0.92626953125, 0.3078038832720588, 0.5184461805555556, 0.23530360630580358, 0.003689236111111111, 0.8436414930555556, -0.14051649305555555, 0.4601847330729167, 0.5464583502875434]","[-12.1796875, -22.7855224609375, -25.603515625, -31.66796875, -32.24609375, -26.28173828125, -74.42120361328125, -15.4146728515625, -18.10888671875, -53.56787109375, -39.490234375, -69.0875244140625, -29.123046875, -28.88134765625, -70.791015625, -30.97119140625, -33.75530242919922]","[-12.55078125, -29.009033203125, -25.7421875, -47.01953125, -31.833984375, -33.08984375, -75.36512756347656, -27.5791015625, -26.4453125, -58.800537109375, -44.15625, -75.676025390625, -29.15625, -36.47412109375, -68.26171875, -36.493408203125, -43.591552734375]","It was a beautiful day outside. My daughter and I were taking care of her pet rabbits. She shyly handed me a note. I read it, and in it she disclosed that she was bisexual. I looked at her, and she had already started to cry. All I could do what hug her. All she could say was ""I didn't know how to tell you."" and ""Please don't be mad."" I assured her that of course I wasn't mad, and that I would always love her no matter what. I also told her how proud I was of her. I just wanted her to be healthy and happy. I did remind her about making good choices in her relationships regardless of who they are with. We just jugged and cried for a while. It did feel kind of like a punch in the gut, just because I thought I knew my daughter and I honestly didn't see it coming. Also, we are a conservative, christian family. Generally, we value and present traditional gender roles. She was scared to tell her dad, but together we brought the note in to him too. We had a good conversation and reaffirmed that we support her. I am glad that we have been able to be more open with each other since this happened.",33OOO72IVI70S9NCDVGJG33WVU8CT7,,retold
