,AssignmentId,scalar_text_sequentiality,sentence_total_sequentialities,sentence_contextual_sequentialities,sentence_topic_sequentialities,story,recAgnPairId,recImgPairId,Unnamed: 0
0,3CCZ6YKWR85W995J0FOUBXWA7JL95M,1.4040844879411545,"[0.031412760416666664, 0.47408353365384615, 1.344032689144737, 1.318248324924045, 4.019178771972657, 1.8473292759486608, 1.0008370535714286, 0.6398036663348858, 1.7528631036931819, 2.6331380208333335, 0.6268553300337358, 2.40384758843316, 0.5626569475446429, 0.9836324055989584, 0.6256031709558824, 2.0689174107142856, 1.927734375, 1.0133463541666667]","[-29.92431640625, -32.1064453125, -36.5107421875, -16.619430541992188, -6.052543640136719, -12.35467529296875, -4.802734375, -57.39160919189453, -14.8134765625, -7.611328125, -27.555313110351562, -6.1920318603515625, -53.30804443359375, -17.6573486328125, -32.306884765625, -15.478515625, -29.04296875, -27.181640625]","[-30.30126953125, -38.26953125, -62.04736328125, -40.347900390625, -26.1484375, -38.21728515625, -11.80859375, -74.02650451660156, -34.094970703125, -23.41015625, -41.34613037109375, -27.82666015625, -65.12384033203125, -29.4609375, -42.942138671875, -29.9609375, -48.3203125, -33.26171875]","In May, my brother and I got into a car accident. He had just arrived in town from overseas to visit for the summer. The day after he arrived, we were driving to one of our favorite taco shops to have lunch. On the way there, we were driving through an intersection when another driver ran a red light. We were t-boned. The other driver hit us on the passenger side, where I was sitting.  Fortunately, no one was seriously injured. My brother's car, which he loves dearly and only gets a chance to drive when he comes to visit, had some body damage. The other driver's car took the worst of the damage. Its front end was badly damaged. I had hit my head on the door frame, so I went to the hospital to make sure I was okay. It turned out that I had a minor concussion. There were no complications, aside from a bad headache, some diziness, and a lot of soreness. All things considered, we are lucky that it was not worse. Unfortunately, I have a lot of anxiety about driving and riding in cars from past experiences. This event brought all of that back. I have been especially anxious while traveling in vehicles lately. I hope that sensation improves soon.",,3CCZ6YKWR85W995J0FOUBXWA7JL95M,0.0
0,3FQ5JJ512MAKGUUG8CB5VNADY7UKNN,1.228910865248573,"[-0.08525390625, 0.6045654296875, 0.9081624348958334, 1.0356282552083333, 1.1279158158735796, 2.134765625, 1.372711181640625, 1.8194580078125, 1.4141909950657894, 1.5599466959635417, 1.8200239701704546, 2.0302734375, 0.881683349609375, 0.7510340073529411, 1.7705775669642858, 0.841903023097826, 0.9038988196331522]","[-33.8798828125, -45.472900390625, -19.1551513671875, -30.878662109375, -31.92340087890625, -17.51171875, -26.513671875, -17.48248291015625, -59.54443359375, -9.59832763671875, -15.321533203125, -8.240234375, -36.244415283203125, -38.7822265625, -13.19970703125, -59.73779296875, -65.3016357421875]","[-33.02734375, -60.5870361328125, -32.777587890625, -46.4130859375, -56.737548828125, -30.3203125, -48.47705078125, -37.49652099609375, -86.4140625, -18.9580078125, -35.341796875, -20.421875, -52.99639892578125, -51.5498046875, -25.59375, -79.1015625, -86.09130859375]",After waiting for so long I am finally an aunt!! Two months ago my brother and his lovely wife gave birth to a beautiful baby girl and they name her Claudia after our great grandmother. I was so surprised when they told me they were going to have a baby. They tried for a long time and really had thought they would never be parents. So many times they had to go to the fertility clinic and they would get their hopes up just to be disappointed.  But finally our little miracle arrived. I was so proud of my brother and how he handles the birth of his child. I was lucky enough to be invited into the delivery room. It was really amazing to watch the birth of little Claudia and Jill my brothers wife was so brave. She really did a great job. Claudia is now two months old and she is just amazing. She is so beautiful and sweet. It kind of makes me feel bad I never had any children of my own and probably never will. I chose to have a career and didn't really give much time to my personal relationships. But I absolutely love being an aunt. I have kept her on a few occasions so my brother and Jill can go out and get some much needed couple time. I do have to admit I like that I can have baby time then they pick her up and I have me time.,,3YMTUJH0DT2XX5AXKGA1X5R83I2T4O,0.0
0,308Q0PEVB9Z8LX0Y7Z7O060G2O4I9C,0.731479938907194,"[0.034233940972222224, 0.7673975626627604, 1.0973760431463069, 0.0863037109375, 0.7564773559570312, 1.2522176106770833, 0.53192138671875, 0.5097403690732759, 0.5803053114149306, 0.43081461588541664, 0.5008370535714286, 1.2747395833333333, 1.181640625, 1.6046468098958333, 0.5901442307692307, 0.5048828125]","[-42.8017578125, -54.06292724609375, -24.073394775390625, -66.7216796875, -26.796951293945312, -18.197998046875, -38.7451171875, -47.06494140625, -43.49932861328125, -41.74871826171875, -42.140625, -29.14453125, -54.9453125, -38.912353515625, -29.6171875, -80.05859375]","[-43.41796875, -72.48046875, -36.14453125, -68.44775390625, -38.90058898925781, -33.224609375, -47.255859375, -61.847412109375, -53.94482421875, -48.2109375, -49.15234375, -40.6171875, -78.578125, -62.9820556640625, -37.2890625, -91.166015625]","I have been feeling a little depressed about the way my life has been going this past year.  My job has been a total disappointment, I feel like I'm getting no where and my boss really treats me disrespectfully.  I am just working to get by and pay the bills. I've tried to figure out something I can do to help the community and also satisfy my budget needs.  After talking to a career counselor, I've decided to get my TEFL certification. I feel like this will make a big difference in my life.  I enrolled last month and am going to be starting my first class in a week. I am a little nervous to be making such a big change in my life, but I am optimistic that this will be a better change for me. The course will be taken at the Daytona State College which is not too far from my house.  I also think I may sign up for a couple of extra curricular activities.  Some of the groups include helping immigrants settle in their new lives in America. I will be helping to navigate around the city. Showing how to use the bus system and make local appointments and shop in the main stores in the area. I also get to help plan parties and celebration in honor of our new friends.  I am already feeling so much more positive and happy about my life. I hope I can really keep moving forward in life and fulfilling my needs to help and actually help people in return.",,3N1FSUEFL6MQGGE0YQAMS19M9PKD4Q,0.0
0,3U84XHCDIDZTJHJWQ8ZJJTSPXE7Z42,1.0691450254226007,"[0.0043986002604166664, 0.4006103515625, 1.1873209635416666, 1.44873046875, 1.58203125, 2.3563720703125, 0.8908284505208334, 1.4150501598011365, 0.6259346008300781, 1.546051025390625, 0.6387192862374442, 0.5703876201923077, 1.0174560546875, 1.13134765625, 0.36181640625, 1.025120785361842, 0.9716327373798077, 1.22265625, 1.1100323016826923, 1.2867542613636365, 1.9159712357954546, 0.8119680231267755]","[-27.051025390625, -16.4200439453125, -24.686767578125, -30.36328125, -12.4375, -16.5687255859375, -17.0205078125, -24.15216064453125, -10.612838745117188, -15.753875732421875, -31.690834045410156, -26.71484375, -32.0894775390625, -30.951171875, -16.8232421875, -29.85546875, -17.6036376953125, -13.5703125, -29.653564453125, -27.86328125, -22.86181640625, -50.89500427246094]","[-27.11700439453125, -18.423095703125, -42.49658203125, -41.953125, -18.765625, -28.3505859375, -27.71044921875, -39.71771240234375, -18.124053955078125, -29.6683349609375, -40.632904052734375, -34.1298828125, -45.31640625, -44.52734375, -20.44140625, -49.332763671875, -30.23486328125, -22.12890625, -44.083984375, -42.017578125, -43.9375, -68.75830078125]","Five months ago, I went through one of the worst periods in my life. I suffer from clinical depression. It is difficult to put into words how deep and dark that place can be. Everything that I typically enjoy doing faded away. Food tasted less delicious. My interest in sports faded. It seemed as though the light had gone out of my world. The people I am closest to became less important to me. I didn't want to get out of bed in the morning. I would either sleep too little or too much. I couldn't find any semblance of peace or enjoyment in my life. I talked to my doctor and he increased the dosage of my medication. It took almost 3 months to pull out of that deep depression. To people that have not experienced depression, it is absolutely crippling. Mental health is a topic that is not well understood. People think you are ""just down"" or ""blue"" but it goes much deeper than that. By the beginning of August, I started to feel like myself again. Light had entered my life once again. The experience made me so thankful to be out of that dark place. I have experienced 4 other similar episodes in my life. The most recent depression was the worst of the 5. I am just thankful to have it behind me and I pray it is a long time until I am afflicted again.",,3U84XHCDIDZTJHJWQ8ZJJTSPXE7Z42,0.0
0,3DR23U6WE60FP77Q9MME6R30453TEN,1.4237950102719947,"[0.00653076171875, 0.3741825648716518, 1.8893025716145833, 0.6860580444335938, 1.558642578125, 1.1022789996603262, 3.2265625, 2.0216064453125, 1.446533203125, 2.3824869791666665, 1.31431884765625, 0.5998077392578125, 2.488262469951923, 1.2707963423295454, 1.0224609375, 1.763671875, 1.3095569610595703, 0.6543811616443452, 1.9346642127403846]","[-32.240234375, -52.8367919921875, -20.7451171875, -48.882652282714844, -47.6943359375, -36.4393310546875, -4.546875, -7.14404296875, -28.845703125, -43.09765625, -20.0697021484375, -44.2099609375, -24.7646484375, -21.35546875, -28.2236328125, -19.337890625, -52.273651123046875, -38.3226318359375, -29.781982421875]","[-32.29248046875, -63.31390380859375, -43.416748046875, -63.28987121582031, -78.8671875, -61.791748046875, -14.2265625, -15.23046875, -40.41796875, -71.6875, -33.212890625, -53.806884765625, -57.112060546875, -35.334228515625, -43.560546875, -28.15625, -73.2265625, -52.06463623046875, -54.9326171875]","I have always been healthy and feeling well. When I became pregnant with my first child I determined to do everything possible to maintain my health as well as the the health of my developing child. This included regular visits to my OB/GYN for checkups. After one visit for routine tests, I got a text to contact the doctor's office as soon as possible. I called immediately, and shocked to be told the test result indicate that my baby may have Downs Syndrome. While still trying to process that news, the doctors told me the best thing I could do is to terminate the pregnancy. I was stunned. How could this be? I have been taking meticulous care of health. I had no statistical markers for risk of have a Downs child. I cried for day, not knowing what to do. Finally, I asked the doctor's office to send the test results indicating this diagnosis. It turns out, the test I took was not even for Downs. There was no way for the doctor to make that determination. The stress of this situation caused me to go into labor 3 months early. And Alex was born healthy. After a 2 weeks in MICU, he came home with and doing great. Now that I have the time and energy, I have hired a law firm that specializes in medical malpractice. The stress and hardship this doctor caused me should never happen to anyone.",,3JW0YLFXRU21YOXBPRLVFHHY00KWW3,0.0
0,3EFE17QCRDRQUHLDANPUHP4QY34HST,1.0731393605514346,"[0.069921875, 0.7647150213068182, 0.94051513671875, 1.6590711805555556, 0.6031806759717988, 0.7481753700657895, 1.5145929509943181, 1.3614566200657894, 0.9728934548117898, 1.2086656358506944, 1.06695556640625, 2.332373046875, 0.6825593647203947, 1.1704275948660714, 1.0015869140625]","[-30.47265625, -41.32373046875, -31.673095703125, -16.95849609375, -81.53659057617188, -43.33203125, -31.708251953125, -35.86865234375, -38.946929931640625, -37.1732177734375, -26.40673828125, -21.86279296875, -49.4613037109375, -25.915771484375, -9.5537109375]","[-31.171875, -58.1474609375, -50.4833984375, -46.82177734375, -106.26699829101562, -57.54736328125, -65.029296875, -61.736328125, -60.3505859375, -58.92919921875, -34.9423828125, -45.1865234375, -62.429931640625, -42.3017578125, -17.56640625]","Five months ago I had to go to a deposition. It was in the next town and I do not own a car so I had to take a very early bus. There was a bad ice storm that day and it took a lot longer than I expected to get there.  Since I was running late I did not have time to get anything to eat before the deposition. During the deposition I was asked a lot of questions about my memory of the events (which I do not want to get into too much detail) and they continually made me feel like a liar and incompetant. They kept on implying that I was a bad person and it was a big pain in the ass. Afterwords I had to catch another bus back and only had time to get a hot dog from a street vendor. It must have been a bad one because on the ride back I was throwing up the whole way.  Luckily a kind person in the next seat helped me and gave me water and some baby wipes to clean up with.  It was a horrible experience overall but could have been even worse without the kindness of that man. I have developed a hatred for busses.  I no longer feel so great about hot dogs either. MY advice to others would be to not trust street food, especially if you are already stressed out. The stomach can do nasty things to you if it is not treated well. Hopefully I will never go through that again.",,3TXMY6UCAFAN0TVKWRMOBYS93IHQCX,0.0
0,3QEMNNSB2YLNZ3WJ0O8TVDTXEHO7DE,0.8473597118632593,"[0.06341911764705882, 0.6121271306818182, 0.22784805297851562, 0.37872718362247243, 0.7678237915039062, 0.53594970703125, 0.7161647251674107, 0.9160675048828125, 0.5819814772832961, 1.04404296875, 1.0592842102050781, 0.6907293319702148, 3.3042805989583335, 1.0953044891357422, 1.2165096507352942, 0.30743505599650933, 0.8484260805191532, 1.10958984375, 0.872320556640625, 1.0716727120535714, 0.37484975961538464]","[-46.5458984375, -22.6435546875, -54.63719940185547, -113.82151794433594, -103.84759521484375, -23.05810546875, -56.92877197265625, -48.364837646484375, -85.7003173828125, -45.494140625, -26.30438232421875, -51.96599197387695, -26.15869140625, -42.421966552734375, -38.0819091796875, -125.60328674316406, -57.16705322265625, -63.38134765625, -33.7781982421875, -57.7412109375, -33.96484375]","[-47.6240234375, -29.376953125, -62.384033203125, -126.6982421875, -134.560546875, -29.489501953125, -76.98138427734375, -71.26652526855469, -110.14353942871094, -66.375, -43.2529296875, -65.78057861328125, -45.984375, -59.94683837890625, -58.7625732421875, -140.052734375, -83.46826171875, -91.12109375, -51.224609375, -87.748046875, -38.837890625]","Dear Diary,I know I haven't been around much lately but today is a good day. Today I got my 60 day chip for being sober. I feel pretty good about the fact that I was able to get back on the wagon, but I'm also pretty disappointed in the fact that I fell off to begin with. I'd say that's 8 years wasted, down the drain, but my support group says that I need to consider that addiction is an illness that never actually subsides. It will always be there with you, so it's important to be weary of triggers for relapse, but I was still an addict for those 8 years so it's not that I've failed. As you know, a year ago, my mother passed away. After she passed, her house was seized by the bank and that's where I had been living while I try to get my life in order. Karen came to the funeral and when I told her about my issues, she said she had just the thing to pick me up. I shouldn't have been hanging out with her to begin with, but with the passing of my mom, it seemed like she just wanted to reminisce about the good old days and I was really feeling the nostalgia. So, I went to the party with her and in my desperation, started drinking while we were there. It was a wild night, and I really wasn't in a good head space. I ended up passing out on the uber ride home and she had to practically carry me to my bathroom. We tipped the uber pretty well. I woke up on the bathroom floor and immediately regretted my night, but thought.. 'to hell with it' and went to the liquor store right away and stocked up. I drank for about 3 days straight thinking I'd be able to get back on the wagon myself, but those few days of acceptance led to months of acceptance and I found myself at work trying to hide my vodka in a water bottle. When my brother came to visit, he noticed all of the empty bottle in the trash and convinced me to take a week off and go to a rehab facility. I agreed and my time there was nice, they really helped me understand my triggers and forgive myself while taking responsibility for my actions. Since my release, I've been going to AA meetings and tonight I got my 60 day chip. I'm confident in my progress but I am still a little ashamed of the fact that I fell so far off the wagon after 8 years. I'm hoping things will get better with my new job and apartment.",,3O7L7BFSHFBPGTRFFANASK1Q5PHEIX,0.0
0,3Q5ZZ9ZEVP1WV4M9VNIGB11ZM8X58C,1.0118492612068908,"[0.04499162946428571, 0.5107696533203125, 1.55634765625, 1.8414699009486608, 1.1927083333333333, 0.4213131175321691, 0.96470947265625, 0.638916015625, 1.9884588068181819, 1.5015869140625, 1.242919921875, 0.374755859375, 1.0049706141153971, 0.8079723011363636, 1.0858487215909092]","[-36.2412109375, -33.903968811035156, -15.5703125, -20.08856201171875, -65.9296875, -18.256805419921875, -36.007080078125, -30.044921875, -17.88671875, -31.9375, -24.705078125, -18.64453125, -26.583643913269043, -21.28515625, -29.3173828125]","[-36.87109375, -41.565513610839844, -31.1337890625, -45.869140625, -87.3984375, -25.41912841796875, -55.30126953125, -37.7119140625, -39.759765625, -49.95654296875, -34.6484375, -21.642578125, -41.658203125, -30.1728515625, -41.26171875]","A memorable event in my life was back in May of 2019.  I have finally graduated from college and received a Bachelors degree in Accounting.  It took me five long years to complete that degree. Two years in community college and another three years in the CSU system. I had to fight hard for all the classes as registration filled out very quickly on enrollment dates.  For the first time I was able to see the light at the end of the tunnel. All my hard work paid off and I can finally say I have a accomplished one of my biggest goal. It was my graduation year and I felt very happy about it. My family and friends showed up to celebrate my big accomplishment. My significant other also came along to celebrate such a big event. They brought me thoughtful gifts and colorful flowers. We went to dinner with the whole family. They showered me with love and appreciation, which is what mattered the most.  From that day, I was ready for the real world. I was happy I concluded an important chapter in my life.",,3Q5ZZ9ZEVP1WV4M9VNIGB11ZM8X58C,0.0
0,3WAKVUDHUX29G575MJYI5DXKANU7UJ,1.4322785601815449,"[-0.155517578125, 0.6030717329545454, 1.44189453125, 0.9015066964285714, 1.077876697887074, 1.8530970982142858, 1.7999822443181819, 1.5949009486607142, 2.1424153645833335, 2.291015625, 1.6746961805555556, 2.2548095703125, 0.6778564453125, 2.23046875, 1.6120880126953125, 0.9162946428571429]","[-29.373046875, -25.84375, -20.703125, -30.302734375, -21.753707885742188, -10.2861328125, -18.1142578125, -21.792724609375, -9.9150390625, -10.3984375, -17.005859375, -12.9798583984375, -26.3115234375, -16.09765625, -16.681976318359375, -26.9921875]","[-28.12890625, -32.4775390625, -35.1220703125, -42.923828125, -33.6103515625, -23.2578125, -37.9140625, -32.95703125, -22.76953125, -19.5625, -32.078125, -24.25390625, -31.734375, -27.25, -32.8028564453125, -33.40625]","My little girl came at the right time. It was about six months ago, when I had her. It was a big blessing and I was so happy. I did not know if I could have the baby in a natural way. However, my husband was next to me all the while. This made the process so much easier. I was in pain, but his presence made it easy. He has always been a supporting rock. He held my hand through it. I pushed and pushed. The baby came out and she was so pretty. We named her Juju. This was a name of our good friend. She was happy and honored. We went home happy with our new bundle of joy. We love getting her in our arms.",,3KJYX6QCMAX2DFX7SIXK4P4CFHWVJG,0.0
0,3C44YUNSI2BC590JWA2AVZKHP2XDPL,1.2517453601402284,"[0.05413818359375, 2.1171875, 1.2261308942522322, 0.8096513748168945, 0.8315378824869791, 1.2125651041666667, 1.0068827661974677, 1.4948836251309043, 2.548828125, 0.888427734375, 1.3419548483455883, 1.604008724814967, 1.0083146528764204, 1.1404918323863635, 1.1401620047433036, 1.2407118853400736, 2.17926025390625, 0.6055049189814815, 1.33251953125]","[-59.7633056640625, -8.5703125, -31.95306396484375, -76.08609008789062, -60.3087158203125, -18.849609375, -41.47007751464844, -35.334561586380005, -32.361328125, -13.3837890625, -31.216552734375, -30.502105712890625, -79.60671997070312, -31.62646484375, -73.66366577148438, -22.19793701171875, -29.681640625, -86.2529296875, -10.708984375]","[-60.954345703125, -17.0390625, -49.118896484375, -101.99493408203125, -80.265625, -29.7626953125, -70.669677734375, -63.73735046386719, -65.49609375, -16.9375, -54.02978515625, -60.978271484375, -112.881103515625, -44.171875, -113.5693359375, -43.2900390625, -64.5498046875, -102.6015625, -16.0390625]","I am getting married in May, and my fiance and I recently visited the venue we are choosing for our wedding. We absolutely loved it. The building, inside and out, is beautiful, classy, and impressive. The woman we met with that gave us our tour was excited, personable, and relatable, and she answered our questions easily as we walked through the venue. The history of the place is magnificent, and the view of the mountains and river out the windows of the spaces were breathtaking. We loved everything about it, except the bathrooms. When we asked about the bathrooms that would be available to our guests she told us they would have to use the ones in the lobby of the hotel. It was fairly far from the rest of the spaces, but not an insurmountable problem. When we used these bathrooms after our tour though there was a problem. They were so tiny! It was difficult for me, a larger guy, to close the stall door behind me. There was no way a group of 100+ people would be able to use only those bathrooms. We bumped into our tour guide and asked about other options and she said she would get back to us about using the bathrooms on the level below the lobby, via elevator. We weren't really satisfied with this but continued looking around. We happened upon some super nice and roomy bathrooms as we were walking around the 2nd floor and realized they were just as close as the lobby bathrooms to our event space! Only a short walk and up a flight of stairs, or one could take the elevator. While still not overly convenient, it was certainly a better solution than the lobby bathrooms. I recently went back and visited again with my fiance's parent and sister to show them the venue and work out the nitty gritty details. We are very excited.",,3C44YUNSI2BC590JWA2AVZKHP2XDPL,0.0
