Unnamed: 0,AssignmentId,scalar_text_sequentiality,sentence_total_sequentialities,sentence_contextual_sequentialities,sentence_topic_sequentialities,story,recAgnPairId,recImgPairId,memType
12,35LDD5557BQEYC9GWBW5I8LCG5AKMA,0.2804559561848926,"[-0.4117469787597656, 0.03273690421626253, 0.4038899739583333, 0.18614027235243055, 0.20548502604166666, 0.6618923611111112, 0.231689453125, 0.6423921130952381, -0.00544456199363426, 0.35733269585503474, 0.6454050164473685, 0.37958084909539475, -1.3223876953125, -0.04754169170673077, 0.1582545230263158, 0.06749957540760869, 0.334912109375, 0.3993191189236111, 0.72578125, -0.049560546875, 2.2939453125]","[-36.68061828613281, -154.23812770843506, -55.334228515625, -47.279266357421875, -54.27978515625, -37.72265625, -67.0673828125, -78.017578125, -87.82516479492188, -143.9510040283203, -54.1142578125, -79.9176025390625, -25.4515380859375, -117.134521484375, -72.8544921875, -70.8828125, -96.734619140625, -93.9688720703125, -17.08984375, -23.341796875, -7.6943359375]","[-31.739654541015625, -155.97318363189697, -65.027587890625, -50.629791259765625, -56.74560546875, -43.6796875, -72.6279296875, -91.5078125, -87.67816162109375, -160.03097534179688, -66.376953125, -87.129638671875, -18.839599609375, -115.8984375, -75.861328125, -72.435302734375, -106.781982421875, -104.75048828125, -20.71875, -22.9453125, -19.1640625]","My Cousin's WeddingWe went to my cousin’s wedding. It was a lovely wedding– very unlike any wedding I’ve yet been to, but a lot like the weddings in the movies (you know, like The Wedding Crashers… never understood why someone would *want* to go to a wedding they weren’t invited to).  The ceremony was short and simple, though there were a lot of attendants, complete with flower girl and ring-bearer.  The bride had both her father and step-father give her away, one on each arm.  The Lutheran minister was kind of a jolly middle-aged woman.  The gentlemen were almost all in army dress uniforms.  From my cousin’s face, you could not tell he was hit by a roadside bomb in Afghanistan just a few months ago.  He’s still not walking correctly and never may, but the damage seems to mainly be concentrated in one leg. The wedding was in a part of the country where folks are not as stiff as Midwesterners or as unstructured as Northern Californians.  I’ve been to Midwestern wedding receptions that tried to be like this reception, but the soul wasn’t there so they always ended up being kind of lame with folks congregated in the parking lot to talk away from the DJ.  People at this wedding line-danced (and not just to country music) and they enjoyed it.  My usually introverted uncle is apparently a dancing fiend and led the bride in some traditional dances.  This essay is plagiarized.  The food was great and full of local specialties (including something we heard about on the Splendid table from their road trip foodies).  And, important in my book for any wedding, they served appetizers between the wedding and reception. You may recall that the groom’s parents had said they refused to attend because he was not getting married by a priest.  Not only did they not show up, despite his being hit by a roadside bomb in service to our country, they did not allow any siblings to come.  The daughter whose college my parents and aunts are paying was threatened with being disowned when her mother found out she was planning to attend.  So she didn’t go.  Guests kept asking if I was a sister.  No, not a sister.",304SM51WA4QG34IRAVFYVE1SAOBSB3,,retold
27,308XBLVESJQ42PIEV6FT54WWN37BRA,0.3784451299996962,"[-0.09598496380974264, -0.16993931361607142, 2.4728829520089284, 0.69921875, 0.04171485900878906, 0.2843674879807692, 0.017371544471153848, -0.016383244441105768, 0.38219633556547616, -0.00016276041666666666, -0.0302001953125, 0.223828125, 1.5173746744791667, 0.26451416015625, 0.8017403738839286, -0.3374167049632353]","[-28.7442626953125, -20.339111328125, -9.03759765625, -28.45654296875, -28.71794891357422, -44.39306640625, -28.315185546875, -67.36279296875, -51.10888671875, -25.80126953125, -22.7523193359375, -35.41015625, -18.21533203125, -58.478515625, -23.4658203125, -55.847900390625]","[-27.112518310546875, -17.9599609375, -26.3477783203125, -36.14794921875, -29.55224609375, -48.08984375, -28.541015625, -66.93682861328125, -59.135009765625, -25.7998046875, -22.4503173828125, -37.6484375, -36.423828125, -63.768798828125, -34.690185546875, -50.11181640625]","The biggest thing to happen to me is finding out I am going to be a father. My wife and I had been trying to conceive a child for sometime now.  But we hadn't had much success.  However, we found out in march that we were pregnant!  I can't begin to describe the excitement that I felt when I found out we were having a baby.  I was so happy to find this news out as was my family!  Then a couple months later we found out we were having a girl!!  At first I was scared because being a guy I knew I didn't know all the ins and outs of what a girl goes through.  The one thing I knew for sure was that there was nobody that would love this girl more than I do!  I can't wait for her to get here.  My wife and I decided on a name right away.  We came to the decision rather easily without much fuss.  It's a name that we have liked for some time now.  My mom is also very excited about it, because my nieces from my sister are getting older now.  So it'll be nice for her to have a baby to care for.  Again this is probably the biggest moment of my life let alone the last 6 months.",308XBLVESJQ42PIEV6FT54WWN37BRA,308XBLVESJQ42PIEV6FT54WWN37BRA,recalled
51,354GIDR5ZCSFI8V53DZP1RZQQAG00P,0.3837966614891112,"[-0.20259602864583334, 0.8570078974184783, 0.9311930338541666, -0.019337972005208332, 0.18683182565789475, 0.611328125, 0.4059855143229167, 0.0766839599609375, 0.8736979166666666, 0.6565259850543478, 0.65625, -0.006062825520833333, 0.19654430042613635, -0.008082339638157895, 0.5409805297851562]","[-61.225341796875, -48.1865234375, -52.1734619140625, -67.37548828125, -54.064453125, -33.3515625, -35.255126953125, -68.00691223144531, -17.8046875, -61.76806640625, -23.3359375, -29.72119140625, -64.921875, -49.270751953125, -36.204437255859375]","[-56.363037109375, -67.897705078125, -71.728515625, -66.911376953125, -57.6142578125, -43.1328125, -40.126953125, -69.92401123046875, -23.046875, -76.8681640625, -27.2734375, -29.6484375, -69.245849609375, -49.1171875, -47.0240478515625]","At the beginning of this year my mother in law decided to go to Disney World to meet up with her daughter and granddaughter. Since she had some extra money in her travel fund leftover from last year, she invited me to come along as well. I was not working at the time and she would be paying for everything besides food so I decided to go. I had not seen my niece in a long time and she is only 4 so at that age kids change a lot. My mother in law and I had some time before the others arrived so we went to Universal Studios. Harry Potter world was my favorite and I am really glad I got to see it. It was very crowded but luckily the weather was not too hot. We spent a lot of time at Magic Kingdom with my niece and it was really neat to see what things she got excited about. We got to see several shows. The live action Frozen show was really well done and only about 20 minutes long so it was perfect for small kids. My niece really liked the fireworks. I enjoyed a lot of the rides and all of the shows. The food at Disney World is just okay for the price but we did have some good meals and some ice cream. I am very grateful that I got to go on the trip to see family and have some fun. It was a lot of long days of walking and getting tired but overall we all had a great time.",30BXRYBRP5JJ1Y2MUSZVEE7B3H5WHT,,retold
52,30BXRYBRP5JJ1Y2MUSZVEE7B3H5WHT,0.5290585177280146,"[-0.061945376188858696, 0.6317174574908089, 0.4866727941176471, -0.014126247829861112, 1.90625, 0.0004327947443181818, 0.734375, 1.0638275146484375, 0.5534246535528273, 0.3857926993534483, 0.39544881184895836, 0.72894287109375, -0.009521484375, 1.5616861979166667, 0.14656753540039064, 0.511767578125, 0.20534769694010416, 0.296392822265625]","[-60.9495849609375, -27.27923583984375, -57.1875, -151.7100830078125, -4.14453125, -67.887451171875, -48.923828125, -56.91046142578125, -56.656646728515625, -98.25537109375, -48.534515380859375, -33.2327880859375, -30.037109375, -29.63623046875, -49.495975494384766, -48.2451171875, -41.8792724609375, -46.386810302734375]","[-59.52484130859375, -38.0184326171875, -65.4609375, -150.947265625, -13.67578125, -67.89697265625, -63.611328125, -78.18701171875, -68.278564453125, -109.443359375, -54.46624755859375, -41.9801025390625, -29.9609375, -43.69140625, -51.694488525390625, -55.921630859375, -46.8076171875, -50.83270263671875]","A recent memorable event in my life was when I was surprised to be invited to Disney World by my mother in law. She said she would pay for everything and basically all I had to do was show up. She was meeting her daughter and granddaughter there and had enough money that I could come too. I almost didn't go because Disney World is crowded and it can be hard to hang out with a four year but I had not seen that part of the family in awhile, my schedule was clear, and it had been 12 years since I had been to Disney World. So I decided to go. My favorite days were when it was just my mother in law and I and we went to Harry Potter at Universal. The theme park was so well done and the rides were really fun and the butter beer was really good. The main big ride I ended up going by myself because my mother in law didn't want to go. It was kind of scary but it was really fun and so well done with 3D effects and lighting. It was too crowded to go wand shopping but that is okay because my husband got me a wand previously when he was in Orlando for a work trip. We also had fun with my niece, she liked anything to do with Frozen. We had lots of good food, rode on some fun rides. I liked eating at the dinosaur theme restaurant. It was basically Rainforest Cafe but with dinosaurs. The hotel we stayed in was Little Mermaid theme so that was really cute. But it was kind of noisy and the buses were far away for our hotel. Overall it was a really fun trip and I am glad I went, but I would not be going back any time soon. It is so crowded there and dealing with that many people can be really hard.",30BXRYBRP5JJ1Y2MUSZVEE7B3H5WHT,,recalled
61,30H4UDGLT34F936W931DEP7B965PMM,0.4464344881795069,"[-0.12548828125, 0.11620857602074033, 0.16357421875, 0.632611083984375, 0.5536411830357143, 0.9690104166666667, 0.5340959821428571, 0.383636474609375, 0.6549207899305556, 0.42931224681712965, 0.447265625, 0.5017951516544118, 0.751122836408944, 0.5635880180027174, 0.12122300091911764]","[-15.6280517578125, -124.5420150756836, -135.48291015625, -50.4747314453125, -87.97412109375, -42.0, -77.453125, -94.814453125, -56.4912109375, -150.86376953125, -30.939697265625, -145.570068359375, -168.8330078125, -120.604248046875, -201.125]","[-14.2476806640625, -129.4227752685547, -144.31591796875, -63.126953125, -107.3515625, -56.53515625, -96.146484375, -107.0908203125, -68.27978515625, -174.046630859375, -38.543212890625, -171.16162109375, -212.39813232421875, -146.529296875, -209.3681640625]","Dear diary, today was the best day of my life. After so many years of hard work, sleepless nights, working over the weekends, working more than 40 hours per week, after my college degree and certifications that I took in school I got promoted at work! My Manager ask me if we can have a quick meeting today to discuss some personal projects about my development here at work, and at the beginning of the meeting everything went smoothly, we were talking about new projects that were coming up and how I was doing in my current role. Then he tells me, what do you think if I offer you a supervisory position of the department? I was in shock and my answer was of course yes, this is the opportunity that I was looking for since I start in this company, all the hard work finally pay off. Then he makes me sign a paper with my salary increase and the new title. At that moment I was shaking and feeling anxious because this is an important moment of my life, and that I know that I have the potential to do more here in the company. After I signed those papers I tell thank you to my boss for this amazing opportunity of advancement in my career and I will never let him down in my new position. He said congratulations you deserve it, and I want to see more awesome things here at work. Then I left his office and I immediately called my wife and tell her the notice of my promotion and she was so happy because it is a new chapter for our life, with our new baby and kid, more money for the family and a bright future here in the company. It is a very emotional moment for me and my family, that I will never forget. After that I called my dad and mom to tell them the notice of my promotion here at work, my mom was all happy and she was telling how smart I'm and to be thankful with God for every step that I do at my career here at work. In the other hand my dad was kind of surprised, but he told me to shot for the top, keep fighting for your dreams and keep fighting for your family, because at the end they are all depending in your salary/money for a place to live, pay rent, groceries, entertainment. But at the end I know that he was happy but he wants me to see like in a Director/Managerial position, he always tells me that I have a lot of potential and that I'm very smart in whatever I do. Then after talking with my dad and mom, I give the surprise to my mom and father in law, they were so happy and pride that I got that promotion, because they know how much did I suffer to get that promotion and they gave me their best wishes and blessing to my family and always to look forward of new opportunities wherever I go.",,30H4UDGLT34F936W931DEP7B965PMM,recalled
64,3OS46CRSLGLQPKI08Z3VVLZ7TIS6VF,0.5033873163088404,"[-0.18165283203125, 1.4248046875, 0.5597098214285714, 0.95625, 0.8731209891183036, -0.19029017857142858, -0.1734375, 0.20033094618055555, 0.404541015625, 0.39536830357142855, 0.5583251953125, 1.7233072916666667, 0.8591105143229166, 0.24469866071428573, 0.3966619318181818, 0.0033482142857142855]","[-28.43572998046875, -9.421875, -23.12109375, -14.8125, -13.864227294921875, -22.7109375, -18.5, -54.181640625, -19.029296875, -14.7578125, -24.356201171875, -13.46484375, -44.214111328125, -23.3125, -42.91015625, -20.6484375]","[-26.61920166015625, -15.12109375, -27.0390625, -19.59375, -19.97607421875, -21.37890625, -17.6328125, -57.78759765625, -22.265625, -17.525390625, -29.939453125, -23.8046875, -54.5234375, -25.025390625, -47.2734375, -20.671875]","Three months ago, I got a scary phone call. My mother had fallen. I flew back home to meet her. She had gotten a stroke. She was sent to hospice care. It was a painful day that day. She died in the room. I had a big cry and needed to punch a wall to get the anger out of me. I remembered the good times with my mom. I remembered my first day of school. She gave me a big lunch to eat that day. I remembered my graduation from college. She gave me the same lunch as a gag and a cruise. I remember her always cooking good food. I loved the cooking and I will never enjoy that again. I hope she is resting well now.",,30H4UDGLT34F936W931DEP7BXM6MP4,imagined
66,30H4UDGLT34F936W931DEP7BXM6MP4,0.3467368247475396,"[-0.18889508928571427, 0.5203857421875, 0.16839044744318182, 0.2630424499511719, 1.0033482142857142, -0.04352276141826923, -0.014035906110491072, 0.5501251220703125, 1.0985466452205883, -0.0, 0.3279296875, -0.14389821645375844, -0.09120765099158654, 1.69765625, 1.41328125, -0.3631184895833333, -0.30350167410714285]","[-17.998046875, -15.794921875, -35.310791015625, -29.10589599609375, -26.3828125, -79.752685546875, -139.92327880859375, -27.2347412109375, -52.89111328125, -2.453125, -27.4013671875, -118.05804443359375, -87.406982421875, -12.47265625, -13.12890625, -19.0400390625, -148.0908203125]","[-16.67578125, -19.9580078125, -37.1630859375, -33.3145751953125, -33.40625, -78.62109375, -139.33377075195312, -34.936492919921875, -71.56640625, -2.453125, -30.6806640625, -112.73381042480469, -85.03558349609375, -20.9609375, -20.1953125, -16.861328125, -135.34375]","The call came at 3 AM. Knew it wasn't a good sign. Mom fell and dislocated her shoulder and tore an artery. I have a sick feeling in my stomach that this is not going to end well. Made the reservations to fly out tomorrow. On my way to the airport I got a call from my daughter that she had also torn an artery and was not acting like herself. By the time I reached home my mother had been sent home to hospice care because she had a stroke during the night(nobody noticed) I stepped into a bad dream when I finally got to my childhood home. She was in a hospital bed, hooked up to oxygen and barely alert. Alert enough to know it was me, her oldest, her favorite everyone's always told. me. She even said my name and that she loved me.  I swear I spent five days awake, sitting in the rocking chair next to her bed, singing in her ear, saying prayers, talking to her, telling her dad was waiting for her. She died when I was holding her, just mom and I alone in her room,  my mouth pressed up against her good ear. I felt her heart stop. The aftermath was a blur. Spoke at the memorial service. My mother is gone and it will be 3 months in a few days and I cry when Ieast expect to and reach for the phone to call her as I did so often, but my mother is gone.",30H4UDGLT34F936W931DEP7BXM6MP4,30H4UDGLT34F936W931DEP7BXM6MP4,recalled
82,3ND9UOO81LOLNULCLDET660I4TWLWH,0.3990297379126098,"[-0.06698172433035714, 0.40591866629464285, 0.66318359375, 0.5551673041449653, 0.096875, 0.7789902460007441, 0.8891252790178571, 0.7138671875, 0.13346354166666666, -0.23299153645833334, 0.2774465460526316, 0.072021484375, 0.693359375, 0.8969350961538461, 0.10906600952148438]","[-36.96875, -36.53076171875, -28.1728515625, -36.00312805175781, -66.5078125, -63.416351318359375, -31.33447265625, -60.333984375, -43.8935546875, -33.90625, -66.4130859375, -90.766845703125, -42.572265625, -42.560546875, -90.832275390625]","[-36.031005859375, -42.213623046875, -34.8046875, -40.9996337890625, -67.9609375, -79.775146484375, -43.7822265625, -70.328125, -45.4951171875, -31.809326171875, -71.6845703125, -92.71142578125, -48.8125, -54.220703125, -94.3223876953125]","Moving out was one of the biggest decisions in the last couple of years. Looking at it from my angle there wasn't a choice in the matter. Staying there was damaging my relationship with my kids. It wasn't getting her or I anywhere good.  The kids were not getting along at all and her children were unparentable.  We are so different in how we see parenting and how we parent that it wasn't crossing over at all. And every time I tried to help she would undermine what I was doing. She is the prototypical helicopter mom, saving her kids at every junction. but then they just learn they can do what ever they want. But my girlfriend still thought we should live together. Even though her middle child was in juvenile detention for the majority of the year and was coming back. We both agreed that she needed to get him out of the town we were living in and that my son and her's should live together. But still blames me for breaking up our unit. And I guess that's it I never saw it as a unit. So the end result it that I look like the bad guy to my girlfriend, but I feel so much better with my kids and know I did the right thing.",30JNVC0ORA6EH160IJ0PMPPPNE0HQQ,,retold
83,30JNVC0ORA6EH160IJ0PMPPPNE0HQQ,0.3020148278860614,"[-0.1328667534722222, 0.5429144965277778, 0.18656099759615385, -0.06483289930555555, -0.26339975992838544, 0.7163899739583334, 0.1749706268310547, -0.1713189019097222, 0.48922293526785715, 0.388427734375, 0.2642303466796875, 0.502698396381579, 0.7827592329545454, 0.40771484375, 0.2103424072265625, 0.10852704729352679, 0.4639423076923077, 0.6866861979166666, 0.4453125]","[-34.11279296875, -48.56640625, -39.841796875, -14.4013671875, -58.068092346191406, -40.7978515625, -50.75396728515625, -69.955322265625, -42.36962890625, -28.011474609375, -42.2626953125, -56.42626953125, -30.646484375, -31.48046875, -78.38427734375, -29.975128173828125, -32.359375, -43.45703125, -11.8515625]","[-32.9169921875, -58.3388671875, -42.26708984375, -13.81787109375, -54.117095947265625, -49.39453125, -53.903438568115234, -66.87158203125, -49.21875, -32.2841796875, -47.54730224609375, -65.9775390625, -39.2568359375, -36.373046875, -82.80146789550781, -30.734817504882812, -38.390625, -51.697265625, -13.1875]","Today completes the my move to a new apartment. It's been a long emotional struggle over the last couple months and the last week for sure. It has come to fruition and my girlfriend in not happy about it. I know it's the right thing to do. I had to protect the kids, I just didn't trust the living situation. But, it has come at a cost with girlfriend and me. She is very emotional about it, lot's of outbursts, getting mad at me. She has been trying to tear down the kids a bit and really doesn't like my son. But, deep down I know it was right, the kids are happy. And I'm excited to get our lives back on track. I'm not sure what will happen with girlfriend and me, but we are trying to work it out. girlfriend is coming around a little bit and I think deep down, she knows this needed to happen. I think she will become even more comfortable with the situation. I feel bad for her, she has so much to process. With her first it's always a struggle and I think her last is just running roughshod over her. The actual move was excruciating! I'm tired, my knees and back hurt and I'm exhausted. It was a week of stairs, boxes, trucks and pain. I hate moving.",30JNVC0ORA6EH160IJ0PMPPPNE0HQQ,30JNVC0ORA6EH160IJ0PMPPPNE0HQQ,recalled
93,39U1BHVTDMDCF9RTK25IN0Z2YBH3TJ,0.5707751806492469,"[-0.17214437631460336, 1.3953781127929688, 0.5410551183363971, 0.7282379813816237, 0.4125518798828125, 0.5823595770474138, 0.3287348217434353, 0.5391527258831522, 0.30982862200055805, 0.6480712890625, 0.17484630237926135, 0.4231012517755682, 0.37242542613636365, 0.8354048295454546, 1.51328125, 0.3399747960707721, 0.14711507161458334, 0.8078125, 0.76953125, 0.6186427066200658, 0.5206473214285714, 1.259375, 0.13754417782738096, 0.4656767003676471]","[-92.18806457519531, -49.542388916015625, -116.93603515625, -81.96240997314453, -100.189453125, -93.83251953125, -106.12191390991211, -62.4765625, -80.39656829833984, -25.20654296875, -77.86322021484375, -26.50994873046875, -59.21728515625, -33.02734375, -14.49609375, -45.984222412109375, -90.816650390625, -13.59375, -68.0166015625, -150.242919921875, -13.06640625, -14.125, -132.776611328125, -73.10693359375]","[-87.71231079101562, -77.449951171875, -135.3319091796875, -98.71188354492188, -113.39111328125, -110.720947265625, -117.95636749267578, -74.8770751953125, -86.90296936035156, -32.9833984375, -81.7098388671875, -31.1640625, -67.41064453125, -42.216796875, -22.0625, -51.7637939453125, -94.347412109375, -17.6328125, -77.2509765625, -173.7513427734375, -16.7109375, -20.421875, -138.553466796875, -81.0234375]","I quit my job two months ago now, after being so short-staffed and overworked that serious safety issues began to happen. Even though safety issues began to happen more and more, our supervisor simply kept piling on more work. Her boss told her it wasn't important and we could skip doing it, but my supervisor wanted to impress everyone and be ""number 1"" so she ignored all advice. Whispers began behind her back, the other pharmacists began to worry about their licenses but the pressure just kept mounting. I found the wrong pills in a bottle on the shelf and my supervisor got mad at me, even though I had not filled from that bottle at all that week. Nothing was ever mentioned again and I began to lie awake at 3 in the morning wondering if the wrong medication had gone out unnoticed before or since. This income was so important to my family, the job was so important to my self-worth but I knew if anything happened I would be liable no matter who was truly at fault. My job had been toxic to begin with, my supervisor was abusive and infamous in our company for being a nasty person. My coworkers trained me by yelling at me and then arguing and ranting with each other in Spanish about me. But I persisted, I did not want to let them win. Every morning I hoped I would get in a car wreck serious enough that I could not work for the foreseeable future. I snapped at my husband, I snapped at my child. Every moment not spent at work was filled with crushing dread that I would have to go back in a few hours. My marriage suffered greatly, my self-esteem was trashed. Yet still I kept on. But that one little tablet of Tramadol was enough to snap me out of it. I was terrified, someone with over a decade of experience had mistakenly put a controlled substance into a bottle of blood pressure medication. And no one caught it. The counts of the controlled medication done every day weren't off? That seemed odd to me, every tablet of those is so tightly accounted for that someone either counted wrong or they noticed but didn't have time to deal with the paperwork so they brushed it aside. How many times had it happened before? Why was I being blamed? These questions ate at me and ate at me until I realized I was killing myself for a job that would throw me under the bus even knowing criminal charges could be brought against me when I didn't do anything wrong. So I quit even though now we are relying on food banks and credit to make do.",30LB5CDZNDWCKT1V77CH7Q2C71PZ09,,retold
