,AssignmentId,scalar_text_sequentiality,sentence_total_sequentialities,sentence_contextual_sequentialities,sentence_topic_sequentialities,story,recAgnPairId,recImgPairId,Unnamed: 0
0,3CCZ6YKWR85W995J0FOUBXWA7JL95M,1.2037756411476277,"[0.06563313802083333, 0.8970016479492188, 1.0143805308775469, 1.5367088317871094, 2.5162604649861655, 2.0467703683035716, 0.7738381491767036, 0.2825758046117322, 1.4518226782480876, 2.8348786490304128, -0.11590298739346591, 1.7848036939447576, 0.8405656814575195, 0.9922860952524039, 0.7571041709498355, 1.8638392857142858, 1.0407207409540813, 1.084674596786499]","[-33.000244140625, -29.480873107910156, -40.64867424964905, -20.622657775878906, -10.286348342895508, -19.63525390625, -5.627253532409668, -64.02602195739746, -22.304701566696167, -10.976638793945312, -46.97735595703125, -10.550730228424072, -50.80210304260254, -21.98016357421875, -43.40777587890625, -17.578125, -32.7674446105957, -23.3986759185791]","[-33.787841796875, -42.93589782714844, -62.96504592895508, -48.283416748046875, -25.3839111328125, -48.2900390625, -12.591796875, -72.2207202911377, -39.72657370567322, -30.820789337158203, -44.427490234375, -30.183570861816406, -70.97567939758301, -34.8798828125, -57.792755126953125, -30.625, -45.25609350204468, -32.076072692871094]","In May, my brother and I got into a car accident. He had just arrived in town from overseas to visit for the summer. The day after he arrived, we were driving to one of our favorite taco shops to have lunch. On the way there, we were driving through an intersection when another driver ran a red light. We were t-boned. The other driver hit us on the passenger side, where I was sitting.  Fortunately, no one was seriously injured. My brother's car, which he loves dearly and only gets a chance to drive when he comes to visit, had some body damage. The other driver's car took the worst of the damage. Its front end was badly damaged. I had hit my head on the door frame, so I went to the hospital to make sure I was okay. It turned out that I had a minor concussion. There were no complications, aside from a bad headache, some diziness, and a lot of soreness. All things considered, we are lucky that it was not worse. Unfortunately, I have a lot of anxiety about driving and riding in cars from past experiences. This event brought all of that back. I have been especially anxious while traveling in vehicles lately. I hope that sensation improves soon.",,3CCZ6YKWR85W995J0FOUBXWA7JL95M,0.0
0,3FQ5JJ512MAKGUUG8CB5VNADY7UKNN,1.1063266538201564,"[0.15280983664772727, 0.5801191658809267, 0.765478515625, 1.41859130859375, 1.0746514892578125, 1.9920251028878349, 0.291015625, 1.3067982991536458, 0.8617328297008168, 1.2986653645833333, 1.4909926194411058, 2.2786458333333335, 0.4975800765188117, 0.8182516296704611, 2.1243896484375, 0.63189697265625, 1.223908797554348]","[-40.912109375, -54.730194091796875, -21.378662109375, -31.73822021484375, -34.38987731933594, -18.882972717285156, -44.390625, -20.77740478515625, -75.24829864501953, -9.90234375, -19.985748291015625, -9.4375, -45.0568733215332, -44.60841250419617, -16.4580078125, -79.94677734375, -70.85107421875]","[-42.593017578125, -71.55364990234375, -32.86083984375, -53.01708984375, -61.25616455078125, -32.8271484375, -49.046875, -36.458984375, -94.2064208984375, -17.6943359375, -39.36865234375, -23.109375, -54.510894775390625, -59.336941838264465, -33.453125, -95.1123046875, -99.0009765625]",After waiting for so long I am finally an aunt!! Two months ago my brother and his lovely wife gave birth to a beautiful baby girl and they name her Claudia after our great grandmother. I was so surprised when they told me they were going to have a baby. They tried for a long time and really had thought they would never be parents. So many times they had to go to the fertility clinic and they would get their hopes up just to be disappointed.  But finally our little miracle arrived. I was so proud of my brother and how he handles the birth of his child. I was lucky enough to be invited into the delivery room. It was really amazing to watch the birth of little Claudia and Jill my brothers wife was so brave. She really did a great job. Claudia is now two months old and she is just amazing. She is so beautiful and sweet. It kind of makes me feel bad I never had any children of my own and probably never will. I chose to have a career and didn't really give much time to my personal relationships. But I absolutely love being an aunt. I have kept her on a few occasions so my brother and Jill can go out and get some much needed couple time. I do have to admit I like that I can have baby time then they pick her up and I have me time.,,3YMTUJH0DT2XX5AXKGA1X5R83I2T4O,0.0
0,308Q0PEVB9Z8LX0Y7Z7O060G2O4I9C,0.8154496953023621,"[0.023026315789473683, 0.4781720479329427, 1.18657120068868, -0.24107724144345238, 0.7210315704345703, 1.4146321614583333, 0.9307789522058824, 0.46343066615443074, 1.0244354248046874, 0.7757486979166667, 0.7883920108570772, 1.1046006944444444, 1.3593744798140093, 1.6158294677734375, 0.8879206730769231, 0.5143280029296875]","[-43.33984375, -60.563161849975586, -23.841832637786865, -74.3555908203125, -28.253807067871094, -18.37109375, -34.08203125, -50.82911825180054, -41.962646484375, -42.23486328125, -41.20854187011719, -30.6640625, -57.53919982910156, -45.218017578125, -33.03125, -76.3875732421875]","[-43.77734375, -74.90832328796387, -38.080687046051025, -69.29296875, -42.6744384765625, -35.3466796875, -49.9052734375, -65.19546890258789, -62.45135498046875, -53.87109375, -54.6112060546875, -40.60546875, -87.44543838500977, -71.0712890625, -44.57421875, -88.7314453125]","I have been feeling a little depressed about the way my life has been going this past year.  My job has been a total disappointment, I feel like I'm getting no where and my boss really treats me disrespectfully.  I am just working to get by and pay the bills. I've tried to figure out something I can do to help the community and also satisfy my budget needs.  After talking to a career counselor, I've decided to get my TEFL certification. I feel like this will make a big difference in my life.  I enrolled last month and am going to be starting my first class in a week. I am a little nervous to be making such a big change in my life, but I am optimistic that this will be a better change for me. The course will be taken at the Daytona State College which is not too far from my house.  I also think I may sign up for a couple of extra curricular activities.  Some of the groups include helping immigrants settle in their new lives in America. I will be helping to navigate around the city. Showing how to use the bus system and make local appointments and shop in the main stores in the area. I also get to help plan parties and celebration in honor of our new friends.  I am already feeling so much more positive and happy about my life. I hope I can really keep moving forward in life and fulfilling my needs to help and actually help people in return.",,3N1FSUEFL6MQGGE0YQAMS19M9PKD4Q,0.0
0,3U84XHCDIDZTJHJWQ8ZJJTSPXE7Z42,1.0075238640149546,"[-0.04098917643229167, 0.5265072413853237, 1.3786295572916667, 0.9118923611111112, 1.1615091959635417, 2.0208333333333335, 0.8165079752604166, 1.2044344815340908, 0.6414715785246629, 1.9733072916666667, 0.6398452029508703, 0.549334716796875, 0.8323887416294643, 0.8010856628417968, 0.8810369318181818, 1.384046052631579, 0.39663461538461536, 1.5786830357142858, 0.9653264454432896, 1.1939808238636365, 1.4044596354166667, 0.9445993041992188]","[-26.030609130859375, -14.813247680664062, -27.993408203125, -25.1484375, -13.518035888671875, -13.6640625, -20.463623046875, -26.8785400390625, -16.552189707756042, -22.83203125, -26.851004600524902, -27.25048828125, -31.2618408203125, -31.64005470275879, -18.556640625, -39.10205078125, -31.9501953125, -13.951171875, -31.872575759887695, -31.9912109375, -29.255859375, -53.15351486206055]","[-25.415771484375, -18.498798370361328, -48.6728515625, -33.35546875, -20.487091064453125, -25.7890625, -30.26171875, -40.1273193359375, -24.89132022857666, -40.591796875, -37.7283730506897, -35.490509033203125, -42.915283203125, -43.65633964538574, -28.248046875, -65.39892578125, -37.1064453125, -25.001953125, -45.38714599609375, -45.125, -46.109375, -76.76849746704102]","Five months ago, I went through one of the worst periods in my life. I suffer from clinical depression. It is difficult to put into words how deep and dark that place can be. Everything that I typically enjoy doing faded away. Food tasted less delicious. My interest in sports faded. It seemed as though the light had gone out of my world. The people I am closest to became less important to me. I didn't want to get out of bed in the morning. I would either sleep too little or too much. I couldn't find any semblance of peace or enjoyment in my life. I talked to my doctor and he increased the dosage of my medication. It took almost 3 months to pull out of that deep depression. To people that have not experienced depression, it is absolutely crippling. Mental health is a topic that is not well understood. People think you are ""just down"" or ""blue"" but it goes much deeper than that. By the beginning of August, I started to feel like myself again. Light had entered my life once again. The experience made me so thankful to be out of that dark place. I have experienced 4 other similar episodes in my life. The most recent depression was the worst of the 5. I am just thankful to have it behind me and I pray it is a long time until I am afflicted again.",,3U84XHCDIDZTJHJWQ8ZJJTSPXE7Z42,0.0
0,3DR23U6WE60FP77Q9MME6R30453TEN,1.141933640400465,"[0.061197916666666664, 0.39930313428243003, 1.446540117263794, 0.6508828943425958, 1.321940581003825, 1.3340525260338416, 1.4965375661849976, 1.93212890625, 0.5914794921875, 0.5874399038461539, 0.6767578125, 0.4455362955729167, 2.4070260184151784, 1.4769573211669922, 1.3234375, 2.1666336059570312, 1.5406637752757353, 0.6849034881591797, 1.1533203125]","[-32.81640625, -55.43027639389038, -18.24114227294922, -53.561920166015625, -53.017873764038086, -39.57889175415039, -6.079841494560242, -10.833984375, -30.0869140625, -70.59765625, -32.927734375, -46.23712158203125, -32.8333740234375, -20.669898986816406, -30.6650390625, -16.941055297851562, -54.1016845703125, -44.328481674194336, -47.12109375]","[-33.3671875, -67.40937042236328, -41.38578414916992, -67.88134384155273, -84.74444770812988, -74.26425743103027, -13.56252932548523, -18.5625, -36.001708984375, -78.234375, -39.6953125, -54.25677490234375, -66.53173828125, -38.39338684082031, -50.5166015625, -29.94085693359375, -80.29296875, -61.45106887817383, -63.267578125]","I have always been healthy and feeling well. When I became pregnant with my first child I determined to do everything possible to maintain my health as well as the the health of my developing child. This included regular visits to my OB/GYN for checkups. After one visit for routine tests, I got a text to contact the doctor's office as soon as possible. I called immediately, and shocked to be told the test result indicate that my baby may have Downs Syndrome. While still trying to process that news, the doctors told me the best thing I could do is to terminate the pregnancy. I was stunned. How could this be? I have been taking meticulous care of health. I had no statistical markers for risk of have a Downs child. I cried for day, not knowing what to do. Finally, I asked the doctor's office to send the test results indicating this diagnosis. It turns out, the test I took was not even for Downs. There was no way for the doctor to make that determination. The stress of this situation caused me to go into labor 3 months early. And Alex was born healthy. After a 2 weeks in MICU, he came home with and doing great. Now that I have the time and energy, I have hired a law firm that specializes in medical malpractice. The stress and hardship this doctor caused me should never happen to anyone.",,3JW0YLFXRU21YOXBPRLVFHHY00KWW3,0.0
0,3EFE17QCRDRQUHLDANPUHP4QY34HST,0.9082400786686644,"[-0.1690340909090909, 0.6924493963068182, 1.26004638671875, 2.0392528333162008, 0.584606585295304, 0.6937255859375, 0.746826171875, 1.5122841282894737, 0.996024169921875, 0.84158935546875, 0.7326723098754883, 1.192071533203125, 1.01287841796875, 0.7082604800953585, 0.7799479166666666]","[-38.603515625, -42.28662109375, -34.033447265625, -18.075485229492188, -84.39625930786133, -45.68798828125, -54.140625, -38.0068359375, -47.78155517578125, -41.912841796875, -30.210874557495117, -40.01251220703125, -49.449462890625, -37.12354278564453, -15.9453125]","[-36.744140625, -57.5205078125, -59.234375, -56.8212890625, -111.28816223144531, -59.5625, -70.57080078125, -66.740234375, -72.68215942382812, -58.74462890625, -37.53759765625, -51.9332275390625, -69.70703125, -49.163970947265625, -22.96484375]","Five months ago I had to go to a deposition. It was in the next town and I do not own a car so I had to take a very early bus. There was a bad ice storm that day and it took a lot longer than I expected to get there.  Since I was running late I did not have time to get anything to eat before the deposition. During the deposition I was asked a lot of questions about my memory of the events (which I do not want to get into too much detail) and they continually made me feel like a liar and incompetant. They kept on implying that I was a bad person and it was a big pain in the ass. Afterwords I had to catch another bus back and only had time to get a hot dog from a street vendor. It must have been a bad one because on the ride back I was throwing up the whole way.  Luckily a kind person in the next seat helped me and gave me water and some baby wipes to clean up with.  It was a horrible experience overall but could have been even worse without the kindness of that man. I have developed a hatred for busses.  I no longer feel so great about hot dogs either. MY advice to others would be to not trust street food, especially if you are already stressed out. The stomach can do nasty things to you if it is not treated well. Hopefully I will never go through that again.",,3TXMY6UCAFAN0TVKWRMOBYS93IHQCX,0.0
0,3QEMNNSB2YLNZ3WJ0O8TVDTXEHO7DE,0.7997684959733109,"[-0.10433466326106679, 0.6003605769230769, 0.4113639625343117, 0.48558530807495115, 0.9910973442925347, 0.5516459147135416, 0.7718378264328529, 0.8693344681351273, 0.2950062295223804, 0.6878784843113112, 0.931264737073113, 0.6114139971525773, 2.8423194885253906, 1.0419206619262695, 0.3272134881270559, 0.32065745267001067, 0.7917893353630515, 1.2034254807692308, 1.449712872505188, 0.678796491315288, 1.0368489583333333]","[-47.10535168647766, -47.8125, -63.07463836669922, -115.06119155883789, -97.45988464355469, -25.71728515625, -61.614662170410156, -57.88002014160156, -92.85131168365479, -50.51094055175781, -28.2114896774292, -55.38169193267822, -24.948944091796875, -41.208953857421875, -49.40087890625, -133.23015975952148, -61.77276611328125, -70.71875, -42.80153179168701, -68.05606746673584, -31.083984375]","[-44.80998909473419, -55.6171875, -78.29510498046875, -134.48460388183594, -142.05926513671875, -32.3370361328125, -83.99795913696289, -81.35205078125, -106.71660447120667, -66.33214569091797, -44.04299020767212, -69.4442138671875, -47.6875, -61.005446434020996, -55.61793518066406, -150.86631965637207, -88.693603515625, -102.0078125, -77.59464073181152, -89.09875869750977, -46.63671875]","Dear Diary,I know I haven't been around much lately but today is a good day. Today I got my 60 day chip for being sober. I feel pretty good about the fact that I was able to get back on the wagon, but I'm also pretty disappointed in the fact that I fell off to begin with. I'd say that's 8 years wasted, down the drain, but my support group says that I need to consider that addiction is an illness that never actually subsides. It will always be there with you, so it's important to be weary of triggers for relapse, but I was still an addict for those 8 years so it's not that I've failed. As you know, a year ago, my mother passed away. After she passed, her house was seized by the bank and that's where I had been living while I try to get my life in order. Karen came to the funeral and when I told her about my issues, she said she had just the thing to pick me up. I shouldn't have been hanging out with her to begin with, but with the passing of my mom, it seemed like she just wanted to reminisce about the good old days and I was really feeling the nostalgia. So, I went to the party with her and in my desperation, started drinking while we were there. It was a wild night, and I really wasn't in a good head space. I ended up passing out on the uber ride home and she had to practically carry me to my bathroom. We tipped the uber pretty well. I woke up on the bathroom floor and immediately regretted my night, but thought.. 'to hell with it' and went to the liquor store right away and stocked up. I drank for about 3 days straight thinking I'd be able to get back on the wagon myself, but those few days of acceptance led to months of acceptance and I found myself at work trying to hide my vodka in a water bottle. When my brother came to visit, he noticed all of the empty bottle in the trash and convinced me to take a week off and go to a rehab facility. I agreed and my time there was nice, they really helped me understand my triggers and forgive myself while taking responsibility for my actions. Since my release, I've been going to AA meetings and tonight I got my 60 day chip. I'm confident in my progress but I am still a little ashamed of the fact that I fell so far off the wagon after 8 years. I'm hoping things will get better with my new job and apartment.",,3O7L7BFSHFBPGTRFFANASK1Q5PHEIX,0.0
0,3Q5ZZ9ZEVP1WV4M9VNIGB11ZM8X58C,0.8241464036618462,"[0.009162454044117647, -0.1043391227722168, 1.354296875, 1.850846426827567, 0.798284912109375, 0.6778097713694853, 0.5349136352539062, 0.3126784104567308, 1.4535566476675181, 1.4548328106219952, 1.1768525730479846, 0.57763671875, 0.7538342195398667, 0.7098721590909091, 0.8019575639204546]","[-39.24304962158203, -44.22621154785156, -18.79296875, -24.636978149414062, -69.8638916015625, -22.547607421875, -50.922119140625, -29.97119140625, -18.875099182128906, -32.498321533203125, -26.061877250671387, -20.78515625, -30.87109375, -25.6796875, -31.942138671875]","[-39.39881134033203, -42.556785583496094, -32.3359375, -50.548828125, -85.82958984375, -34.07037353515625, -61.620391845703125, -34.0360107421875, -37.77133560180664, -51.41114807128906, -39.00725555419922, -25.40625, -43.686275482177734, -33.48828125, -40.763671875]","A memorable event in my life was back in May of 2019.  I have finally graduated from college and received a Bachelors degree in Accounting.  It took me five long years to complete that degree. Two years in community college and another three years in the CSU system. I had to fight hard for all the classes as registration filled out very quickly on enrollment dates.  For the first time I was able to see the light at the end of the tunnel. All my hard work paid off and I can finally say I have a accomplished one of my biggest goal. It was my graduation year and I felt very happy about it. My family and friends showed up to celebrate my big accomplishment. My significant other also came along to celebrate such a big event. They brought me thoughtful gifts and colorful flowers. We went to dinner with the whole family. They showered me with love and appreciation, which is what mattered the most.  From that day, I was ready for the real world. I was happy I concluded an important chapter in my life.",,3Q5ZZ9ZEVP1WV4M9VNIGB11ZM8X58C,0.0
0,3H7Z272LX8TV3LOB9R0YECSMYPVLPX,0.9466977319871716,"[-0.18020160381610578, 0.5580590692433444, 0.916827392578125, 0.9660964965820312, 0.8131791476545662, 0.31402192796979633, 0.7805838333932977, 0.9902537952769886, 1.1024486541748046, 0.6983536879221598, 1.1023123604910714, 1.1303209228949114, 1.543700049905216, 1.2884188565340908, 0.75298443933328, 1.2311868106617647, 1.2548828125, 0.6990926530626085, 1.2790323893229167, 1.4187846501668295, 1.2203140258789062]","[-44.760467529296875, -58.4867228269577, -31.67156982421875, -48.16620635986328, -81.47183609008789, -67.35940074920654, -42.79601287841797, -43.32402038574219, -48.17920112609863, -46.31242787837982, -35.026611328125, -37.25771141052246, -24.313282012939453, -42.31005859375, -40.3438161611557, -29.1370849609375, -48.380859375, -33.5081901550293, -52.4150390625, -29.02655053138733, -12.536041259765625]","[-42.4178466796875, -70.76402235031128, -40.83984375, -67.4881362915039, -105.05403137207031, -73.95386123657227, -57.627105712890625, -65.10960388183594, -75.74041748046875, -65.16797745227814, -50.458984375, -62.12477171421051, -50.556182861328125, -70.6552734375, -58.41544270515442, -50.0672607421875, -68.458984375, -46.09185791015625, -83.11181640625, -50.30832028388977, -27.1798095703125]","I spoke with Derek again today and he's doing better. His cast comes off in another couple of days and he's excited to get to walk without crutches. The damn cast was a menace to society! There have been tons of times when he's swung that thing around and nearly tripped me. It's also riddled with dirty drawings scribbled in marker and jokes poking fun at him falling off a cliff. I still can't believe he took that tumble, but Derek likes to act fearless. I also think he might have been a little drunk, but I could never really be sure. The strangest part is that it was a cliff that we've climbed a hundred times before. I have no idea how he slipped in a way that propelled him off the cliff face and onto the ground below. That's why I think he may have been drinking beforehand, it wouldn't be out of the realm of possibilities. When he hit the ground, we did chuckle a little bit. It didn't look like that bad of a fall and he landed on a soft part of the ground. Once he started moaning and whimpering, we knew it was pretty bad. We quickly ran down to check on him and his leg was bent up behind him in a very unnatural way. We had to call for an ambulance and they came into the park and took him out on a stretcher. That was almost two months ago and he's finally getting back to some normalcy. He hated having the cast at first but eventually it started to get him attention. Each time he told the story of how he fell, it got wilder and wilder. At one point I think he included something about a fight with a bear, but no one believed that version of the story. I'm happy that the fall didn't permanently injure him. I hope he learns to be more careful in the future.",,3ZY8KE4ISKPJZ21KN8HT1QGYU5NQVO,0.0
0,3WAKVUDHUX29G575MJYI5DXKANU7UJ,1.093224040082351,"[-0.23876953125, 0.7141335227272727, 1.2442411942915483, 1.0892159598214286, 1.4195667613636365, 1.6424386160714286, 1.3524502840909092, 1.4395926339285714, 1.2696940104166667, 0.515625, 1.3068576388888888, 2.167822265625, 0.725341796875, 0.5570882161458334, 0.56474609375, 1.7215401785714286]","[-35.140625, -27.671875, -23.06780242919922, -33.3154296875, -25.58447265625, -10.2724609375, -25.060546875, -23.1728515625, -12.8818359375, -17.046875, -27.17578125, -13.348388671875, -25.662109375, -19.44921875, -27.5478515625, -26.36328125]","[-33.23046875, -35.52734375, -36.75445556640625, -48.564453125, -41.19970703125, -21.76953125, -39.9375, -33.25, -20.5, -19.109375, -38.9375, -24.1875, -31.46484375, -22.791748046875, -33.1953125, -38.4140625]","My little girl came at the right time. It was about six months ago, when I had her. It was a big blessing and I was so happy. I did not know if I could have the baby in a natural way. However, my husband was next to me all the while. This made the process so much easier. I was in pain, but his presence made it easy. He has always been a supporting rock. He held my hand through it. I pushed and pushed. The baby came out and she was so pretty. We named her Juju. This was a name of our good friend. She was happy and honored. We went home happy with our new bundle of joy. We love getting her in our arms.",,3KJYX6QCMAX2DFX7SIXK4P4CFHWVJG,0.0
