Unnamed: 0.1,AssignmentId,scalar_text_sequentiality,sentence_total_sequentialities,sentence_contextual_sequentialities,sentence_topic_sequentialities,story,recAgnPairId,recImgPairId,Unnamed: 0
0,3018Q3ZVOJCZJFDMPSFXATCQG04RAI,1.7927846695363916,"[0.0, 0.8400318582852682, 1.6722194126674108, 1.5556925455729167, 1.1204615200267118, 2.8372247869318183, 1.6326676777430944, 3.6137907845633372, 1.7542201450892858, 2.545293172200521, 0.83138671875, 2.92626953125, 2.40692138671875, 1.4303152901785714, 1.7252752130681819]","[-36.611942291259766, -46.21519875526428, -25.82781982421875, -25.86773681640625, -37.3159898519516, -15.0263671875, -18.18202018737793, -22.2666015625, -25.59912109375, -22.61376953125, -52.99790954589844, -20.19921875, -25.8173828125, -10.14794921875, -25.24462890625]","[-36.611942291259766, -71.41615450382233, -49.2388916015625, -49.203125, -56.3638356924057, -46.23583984375, -41.03936767578125, -47.56313705444336, -50.158203125, -53.15728759765625, -73.78257751464844, -43.609375, -45.07275390625, -20.16015625, -44.22265625]","Five months ago, my niece and nephew were born.  They are my sister's first children, and I was so excited when she announced she was pregnant and I would be an aunt.  It was a huge shock when we learned she was having twins!  When they were born, I went to the hospital to visit with them.  I didn't stay long, even though she and her husband were exhausted.  They wanted to spend time alone as a new family.  I will never forget holding the babies for the first time.  My niece especially was tiny.  They were both premature, but she was only 5 pounds.  My nephew was a little bit bigger and seemed stronger.  We were all so grateful that there were no complications or health issues, which I learned can be common with twins.  They were both so perfect and tiny.  I was like holding tiny dolls.  I will never forget that day.  I love them more than I ever expected I would.",,3018Q3ZVOJCZJFDMPSFXATCQG04RAI,0.0
0,308Q0PEVB9Z8LX0Y7Z7O060FETEI96,1.1415417294572625,"[0.0, 0.6921992681243203, 1.4876680319959468, 1.0055856271223589, 0.7812146773705115, 0.9552561442057291, 1.64466216829088, 0.9539660107005726, 1.2664969308035714, 0.9037560356987847, 1.3759468078613282, 1.589449691772461, 1.2738635275099013, 0.9807213092672413, 1.4885556030273437, 1.9461639404296875, 1.2485669453938801, 0.8480230331420898, 1.2101145471845354, 1.2662086486816406, 1.0539573700197282]","[-90.57652235031128, -25.95878040790558, -18.81598663330078, -95.52091550827026, -47.7209529876709, -37.784149169921875, -15.307688236236572, -40.98691940307617, -31.75634765625, -55.84953308105469, -40.57765197753906, -25.34833526611328, -66.84854316711426, -72.73876953125, -43.32647705078125, -20.905548095703125, -33.989402770996094, -58.12013053894043, -36.82930040359497, -31.02081298828125, -72.39832830429077]","[-90.57652235031128, -41.187164306640625, -51.54468333721161, -139.76668310165405, -68.0325345993042, -54.978759765625, -30.109647750854492, -72.46779775619507, -49.4873046875, -80.25094604492188, -68.09658813476562, -57.1373291015625, -112.7076301574707, -101.1796875, -80.54036712646484, -40.3671875, -60.20930862426758, -83.56082153320312, -62.241705894470215, -51.2801513671875, -105.07100677490234]","A memorable event that I have recently had happen was when my four year old son had foot surgery this past Thursday. He was born with a condition called polydactylism, which means having extra fingers or toes. In my son's case, he was born with an extra pinky toe on his left foot. As a baby it was easier to manage, since babies obviously don't need shoes, but now as a preschooler his extra little toe would often hurt him while wearing tennis shoes. My husband and I always knew that he would need this surgery, but we were still worried when the day actually arrived. Neither he nor I, nor our older son, had ever needed surgery before. This was uncharted waters for us. When we arrived at the hospital Thursday morning, the nurses took his vitals to make sure he was healthy enough for surgery that day. Other than that, a lot of the time was just spent waiting. It made my husband and I feel sad because our son was hungry but he was not allowed to eat prior to the surgery. Thankfully the hospital did have a good amount of toys that helped keep him distracted. Finally around 12:30 in the afternoon he was taken back for his surgery. My husband and I were not allowed to go back with him, but the nurses and doctors made it fun for him by taking him back in a big push car. Once they got to the room, they put a small mask on his face with the strawberry scented gas he had picked out earlier. After he was asleep with the gas, they put the needle in his hand for the other anesthesia. Surgery only lasted about one hour. The nurse came to get my husband and I to take us to where our son was recovering. He's normally a really happy little guy, but unfortunately he was in a lot of pain and very confused coming out of his surgery. He ended up needing three shots of morphine in his IV to manage the discomfort. Thankfully it seemed to work quickly and soon we were on our way home. He seems to be recovering well and we're thankful his surgery was an over-all uneventful, yet memorable, experience.",308Q0PEVB9Z8LX0Y7Z7O060FETEI96,308Q0PEVB9Z8LX0Y7Z7O060FETEI96,0.0
0,3R6P78PK7LXD9L3HFHC26UOBSYBTGW,1.9015879595236025,"[0.0, 1.1066663106282553, 1.4105078246858385, 0.9875139508928571, 2.544211647727273, 3.047605514526367, 2.752488708496094, 1.1639973958333334, 1.7466550747553506, 2.2089341107536766, 1.5101553973029642, 3.4402236938476562, 1.8191830561711237, 2.4295789930555554, 2.756081321022727, 1.5016043526785714]","[-51.793609619140625, -31.701133728027344, -29.928287506103516, -33.2060546875, -25.998046875, -20.405296325683594, -15.998550415039062, -47.0595703125, -27.253814697265625, -28.1512451171875, -37.77126693725586, -19.119247436523438, -20.91116714477539, -15.5478515625, -24.80029296875, -51.81982421875]","[-51.793609619140625, -48.30112838745117, -55.31742835044861, -47.03125, -53.984375, -56.9765625, -43.5234375, -64.51953125, -53.453640818595886, -65.703125, -63.44390869140625, -53.521484375, -44.560546875, -37.4140625, -55.1171875, -83.353515625]",Over about a week ago I went to go shopping. I went to the local appliance store that's near my home. After arriving at the store I looked around a little bit to see what they had. I went to buy a griddle and there was only one left. I reached to put the last one in my cart. There was another lady there that also wanted a griddle. She stole the griddle from my cart. I was really feeling that move from her so I took it right back. I didn't think things would get that serious over a griddle. After getting the griddle back I browsed around the store a little bit more. I did find a few more things that I ended up grabbing to use. Things that would compliment my new griddle. So finally I went to the cashier to check out. I was finally ready to leave the store. I accomplished what I had came to the store for. I am very happy but also a bit conflicted about the woman who tried to take my griddle.,,308XBLVESJQ42PIEV6FT54WWOMSRBE,0.0
0,3Z4AIRP3C7ZNMNMY28SWOA5BESRX1F,1.1898152769638397,"[0.0, 0.43637884230840773, 1.193510283123363, 1.4120994918048382, 1.3409820556640626, 1.1837514241536458, 1.18682861328125, 1.2078230285644531, 1.2115846361432756, 1.2565176827566964, 2.3513387044270835, 1.4099365234375, 0.6432421875, 1.2710619387419329, 1.316888427734375, 1.5187413832720589, 1.6714833577473958, 0.7915364583333333, 1.1992923512178308, 1.1933081490652901]","[-72.513427734375, -28.340469360351562, -36.12847173213959, -60.57201564311981, -39.77384948730469, -47.67100524902344, -30.45068359375, -40.614376068115234, -51.88318634033203, -39.482666015625, -31.467529296875, -35.37249755859375, -45.951416015625, -35.8526725769043, -26.639923095703125, -35.515380859375, -14.36700439453125, -34.201171875, -46.13233947753906, -43.479522705078125]","[-72.513427734375, -37.504425048828125, -62.38569796085358, -105.75919938087463, -59.888580322265625, -72.52978515625, -49.43994140625, -70.80995178222656, -85.80755615234375, -57.07391357421875, -59.68359375, -63.57122802734375, -62.032470703125, -65.08709716796875, -46.39324951171875, -61.333984375, -34.4248046875, -46.07421875, -86.90827941894531, -68.53899383544922]","When someone moves out of the rental property next to me, I never know who's going to move in.  Most of the time, that's not a problem, but every now and then, it is.  I've had to put up with some incredibly obnoxious neighbors there in the past.  Consequently, I always hold my breath when someone's moving out until I know who's going to live there next, always hoping for the best.  This new neighbor moved in as fast as my old neighbors moved out.  I heard her over there the first day she was there and I walked over to introduce myself to her.  She's ten years older than I am, single, and very pleasant.  As it turns out, surprisingly, we know a lot of the same people and have a lot of interests in common.  Our values seem to be the same, and both of us want to be good neighbors, which is a relief to both of us.  (She was concerned about what type of person I was, too.)  My new neighbor and I quickly started becoming friends.  When we see each other outside, we always take a few minutes to exchange pleasantries and talk.  She has trouble doing some things because she has a bad back, so I've been helping her out whenever I can.  She's so grateful for that, she's gone out of her way to do some things for me.  She loves to cook and she's shared meals with me.  She has little dinner parties every other week or so and I'm always invited.  I've really enjoyed getting to know my new neighbor.  I always enjoy seeing her and I know she's there for me.  If I have to go away, I know she'll keep an eye on the place for me, and likewise, I'd do the same for her.  It makes living in such close proximity very comfortable, and that's worth its weight in gold.",30BXRYBRP5JJ1Y2MUSZVEE7BBFDHWQ,,0.0
0,30IQTZXKALSNFY1G6POWA5M1W8SX0M,1.2979258451566456,"[0.0, 0.7193855617357336, 1.2649643637917258, 0.9635799632352942, 1.1306334275465746, 1.4924051036005435, 1.528264095908717, 1.4301563898722331, 1.1568613688151042, 1.434935136274858, 1.6060496012369792, 1.5003865559895833, 2.671985525833933, 1.5957169966264204, 1.3721372385819752, 0.7712309882044792, 0.9816741943359375, 1.562109375, 0.7759712620785362, 2.0000697544642856]","[-67.39952087402344, -54.277679443359375, -47.94023132324219, -63.341796875, -49.492958068847656, -49.6517333984375, -47.84735107421875, -44.90294647216797, -70.00912475585938, -42.007232666015625, -36.26667785644531, -44.81982421875, -23.702123641967773, -39.84344482421875, -56.88406729698181, -60.233378291130066, -48.9525146484375, -53.3671875, -79.38336181640625, -29.2197265625]","[-67.39952087402344, -70.82354736328125, -75.76944732666016, -96.103515625, -78.8894271850586, -83.97705078125, -76.88436889648438, -79.22669982910156, -104.7149658203125, -73.5758056640625, -60.357421875, -80.8291015625, -74.4698486328125, -74.94921875, -89.81536102294922, -84.9127699136734, -72.5126953125, -84.609375, -108.87026977539062, -57.220703125]","Last month, I took a solo camping trip to the local state forest managed by the DEC. It was a great way to get away from the family, and I was very thrilled to be doing so. I brought my larger tent, as I felt the 2-man tent was not going to cut it. I had to find a clearing in the woods so that I could place it, and there was a nice spot about 300 feet in from the road. However, it was overshadowed by a 25 foot dead pine tree that was in the process of falling over. I pulled out my axe and helped it, knocking it down in about 10 minutes of work. I had to use my saw in certain parts due to the way the tree was angled. Once I finally got it down, I had plenty of firewood at my disposal, right next to my camp! I proceeded to de-limb the tree for kindling, and then sawed the larger main trunk of the tree for actual firewood. After clearing the area for about an hour, I now had a nice flat place to put my tent. I pitched my tent after sweeping the area with a few branches. When that was done, I decided to scour the area for large stones so that I could build a fire pit. I found about a dozen decent sized stones and carried them back to the campsite. I dug a small pit and arranged the stones around it, a wonderful start to my camping trip. From that point on, it was basically cooking, enjoying the scenery, and being along with my thoughts. I did some scouting around the area and found a very old graveyard, which I estimated to be at least 140 years old! The strange thing is that it was on top of a mountain, so someone had to come up here to build it. I feel it was an appropriate place, as the area was quite beautiful and had a wonderful view. I really enjoyed my camping trip up in the woods and got some much needed relaxation and time to myself, without the chattering of my wife and children to distract me. I plan on doing this again and cannot wait until my next trip.",,30IQTZXKALSNFY1G6POWA5M1W8SX0M,0.0
0,39GHHAVOMGD3J2ES8MWXVZ40SNE4J0,1.2893442378872997,"[0.0, 0.7429793221609933, 1.0941111246744792, 1.6323928833007812, 1.0423439025878907, 1.3459646436903212, 2.0275472005208335, 1.109344482421875, 0.8226633453369141, 0.9648195539202009, 1.9294704861111112, 1.2438725062779017, 1.2693359375, 2.0217574270148027, 1.5451700846354166, 1.7064165387834822, 1.1789761497860862, 0.7118877152265128, 2.108487215909091]","[-175.63731575012207, -69.68441772460938, -79.4307861328125, -41.1810302734375, -112.38227844238281, -51.43937683105469, -29.57568359375, -53.89996337890625, -142.8641014099121, -71.8673095703125, -49.5302734375, -52.58984375, -40.462890625, -51.7431640625, -44.32916259765625, -42.2718505859375, -51.9853515625, -122.49456787109375, -25.189453125]","[-175.63731575012207, -90.48783874511719, -105.689453125, -70.56410217285156, -154.07603454589844, -75.66674041748047, -53.90625, -73.8681640625, -183.9972686767578, -105.63599395751953, -84.2607421875, -87.41827392578125, -53.15625, -90.15655517578125, -67.5067138671875, -66.16168212890625, -76.74385070800781, -164.495943069458, -48.3828125]","my childhood friend Jennifer was a very gentle and loving friend of mine, when he started dating Nathan it started like a joke we both used to talk about how unserious Nathan was, and how careless and extravagant he was with his spending. He worked at an electronic shop as a sales representative so he did not make enough money yet he spends much more than he earns. It was that bad that i sometimes began to imagine how Jennifer managed to put up with all of his excesses .The most devastating problem about Nathan was that he was a chronic womanizer. In the course of there relationship he has cheated on Jennifer more than seven times, the ones i can still remember or would i say the ones he was caught and could not deny them. Jennifer was sometimes traumatized and always caught in an emotional blackmail. She suffered a lot during the six years of there relationship. I could not understand why she keeps condoling his act of cheating on her. So one day she cried and came to me to complain about how Nathan has just cheated on her i was so mad at her, Nathan and her entire relationship that i screamed at her attempting to give a  piece of my mind. I asked her what she was doing with that good for nothing man, she told me she loved him so much and that she has tried to stop loving him but cannot. the more she tries the more the love increases and how she can not live without him . In frustration i told her to leave my house and that i did not want to hear about Nathan and her relationship with him ever again. both after two years their relationship was still on. Nathan had apologized to her and she forgave him as always and there were back together. Nathan got some religion into his life, he is now a christian. Jennifer told me how everything about Nathan has tremendously changed. I saw the joy i hadn't seen in her for a long time i was happy for her. I was so shocked one morning when she told me that Nathan proposed and she accepted and she would want me to be her maid of honor on her wedding day i was honored to do it and so i was the Maid of Honor in my best friend's wedding. I stood by her and watched her marry her husband.",,30IQTZXKALSNFY1G6POWA5M1W8T0XQ,0.0
0,3QUO65DNQVAG1BZ435FKGZJGQGDOUZ,1.1209722157966526,"[0.0, 0.8712908092298006, 1.5387544631958008, 1.6215846972032026, 1.7454232722520828, 1.0272479388448927, 1.7199054181575775, 1.6106178977272727, 1.5472289323806763, 1.5288980858666557, 0.7501050923999987, 0.8111787275834517, 0.6818488495690482, 0.6773099184036255, 0.7327674229939779, 1.0713939269383748]","[-74.115234375, -35.89520263671875, -32.99711608886719, -31.93969202041626, -24.20978605747223, -36.79887044429779, -34.34045708179474, -18.529296875, -38.57928776741028, -41.97349548339844, -86.96612071990967, -25.015899658203125, -45.26018571853638, -71.13914513587952, -82.65266704559326, -28.03803324699402]","[-74.115234375, -52.44972801208496, -57.6171875, -67.61455535888672, -52.136558413505554, -55.28933334350586, -68.73856544494629, -36.24609375, -67.97663748264313, -84.7826418876648, -115.47011423110962, -33.938865661621094, -64.35195350646973, -91.45844268798828, -106.83399200439453, -47.323123931884766]","So basically my brother and I were in a car accident a while back coming off after seeing a movie.  Everyone ended up being alright, but it was pretty terrifying at the time.  It happened at night near the mall a few blocks from where I live.  We had just seen a movie and were coming back to my house when we were hit out of nowhere.  The driver of the other car got out and was visibly intoxicated.  He seemed very nervous and wanting to get out of there before the cops arrived.  There were some cops right down the street so it didn't take them long to arrive.  They asked a few questions and took a few pictures.  I saw in the distance that they were giving the other driver a field sobriety test.  After that, I just remember seeing them put the other driver in handcuffs and loading him into the back of a cruiser.  It actually ended up being a bit fortuitous, in that we received a decent payout from the other driver's insurance, most likely because he had been intoxicated.  Neither of us have any lasting injuries.  I had a little soreness in my neck for a few days, but the doctor said it was just some minor whiplash.  I actually haven't even thought about it since the last time I did the essay, since there really wasn't any lasting consequences.  The car was totaled out, but still drives fine (in fact, it was already totaled out before that due to some hail damage on the body).  I'm just relieved that nobody was hurt and it wasn't more severe.",30IQTZXKALSNFY1G6POWA5M1WIE0XV,,0.0
0,30JNVC0ORA6EH160IJ0PMPPPOFBQHD,1.4743454499587436,"[0.0, 1.1254608154296875, 1.1092752350701227, 0.9644114176432291, 1.169625244140625, 1.4552635616726346, 1.5228382457386365, 1.8751506805419922, 1.1243119673295454, 1.5543916099949886, 1.9567593661221592, 1.9, 0.9706429874195772, 1.116378286610479, 3.470703125, 2.4422743055555554, 1.4391538831922743, 1.0257124467329546, 1.9542747073703342, 1.5008186927208533, 1.5143753854851973, 1.2437779353215144]","[-78.30935668945312, -52.41691589355469, -66.2129135131836, -37.6640625, -68.1679573059082, -43.97652053833008, -47.62646484375, -46.492950439453125, -60.525390625, -63.72761821746826, -45.4754638671875, -44.96875, -49.00059509277344, -65.93001937866211, -4.55859375, -19.13671875, -49.43852233886719, -74.943603515625, -45.777645111083984, -90.18663024902344, -47.7998046875, -60.597808837890625]","[-78.30935668945312, -69.298828125, -86.1798677444458, -49.23699951171875, -97.40858840942383, -70.1712646484375, -81.12890625, -76.495361328125, -85.26025390625, -93.26105880737305, -88.524169921875, -73.46875, -65.50152587890625, -91.60671997070312, -11.5, -41.1171875, -75.34329223632812, -97.50927734375, -80.95458984375, -129.20791625976562, -76.57293701171875, -92.93603515625]","Two months ago, I drove to a few cities in the east coast for a summer campus visit with my kids. My kids are ready going to their college in next a few year. We scheduled for 9 university information sessions and the corresponding campus tours during this trip. We have greatly enjoyed this impressive and informative trip. We directly contacted with the teachers and students from these universities and learned a lot of new information about our interested university. This was a very important visit for my kids to prepare their university applications later on. As their parents, we also felt this visit was very helpful for us to prepare for the coming important events. We learned how to start the preparations for the promising universities earlier. My son has been aiming on his dream school, MIT, because his friends went to this school. I helped him to sort the candidate majors out and went through the admission pages carefully. After talked with the teachers and students there, my son recognized what were his strengths and weaknesses. He said he would start preparations of his standardized tests more earlier. He have made a detail plan for the next 3 years for this endeavor. I thought that it would be better for a family to arrange this kind of campus visit more earlier, i.e. 3 years prior to the university application. This kind of activities obviously encouraged my kids to be more active on their studies. As parents, we also could help them in more specific manors instead of non-focused ways. Through these visits, my kids had their direct experiences with the university campus life. We learned more detail about their interested majors in the candidate universities instead of just numbers such as accept rate and university ranking. We would narrow down the school list and re-visit some of them in the future. In summary, this trip was a very important for us to help the kids to prepare their college application in the coming years.",30JNVC0ORA6EH160IJ0PMPPPOFBQHD,,0.0
0,3WI0P0II62EXHMGY926Z0UKWHJGRDB,1.654583960206725,"[0.0, 0.8688395023345947, 1.2083089491900276, 1.9224964488636365, 2.0693359375, 2.3667534722222223, 2.8279622395833335, 1.2078475952148438, 1.5946181161063058, 1.185302734375, 1.508327066898346, 0.7893702983856201, 1.929440634591239, 2.3258132934570312, 3.1462921142578124, 1.8561126708984375, 1.3211062496358699]","[-38.1201171875, -27.559886932373047, -45.433448791503906, -16.5244140625, -19.859375, -20.15234375, -12.9228515625, -35.4134521484375, -33.65001678466797, -16.361328125, -27.22912621498108, -25.67797088623047, -13.891582489013672, -20.478012084960938, -17.264617919921875, -19.329925537109375, -17.30578625202179]","[-38.1201171875, -37.985960960388184, -65.97470092773438, -37.671875, -36.4140625, -41.453125, -29.890625, -54.739013671875, -55.97467041015625, -25.84375, -48.34570515155792, -35.15041446685791, -27.397666931152344, -43.73614501953125, -48.7275390625, -37.89105224609375, -31.837954998016357]",So two weeks ago was the 4th of July. I ended up at my grandparent's lake house. It was always nice and peaceful to watch the fireworks outside of the city. We always had a great time at the lake house. Getting to see old friends and family. It was really like a family get together. We did this every year. It had gotten really important because grandma and grandpa were getting old. We all wanted to get ourselves and our kids together for them. We have always been a close family. We spend most holidays together and always enjoy each others company. The 4th of July is everyone's favorite. It's during the summer. The kids can play and swim together. The adults get to catch up and drink. We always have a really nice barbecue. This is definitely one of my favorite holidays.,,30MVJZJNHNZ4G8K4PHSOC7FFG7Z9JS,0.0
0,32ZKVD547G9CJNXCKGEXN6TGJ41B3C,1.357512581704158,"[0.0, 1.0562162853422619, 1.3010749816894531, 0.5055101122174944, 2.451327323913574, 2.4710077139047475, 1.6914876302083333, 1.8443080357142858, 0.7037775039672851, 1.6648179914640344, 1.527099609375, 1.8681941032409668, 1.3778773716517858, 1.4075433640252977, 1.179617661696214, 0.6703416188557942]","[-51.4130859375, -46.94095993041992, -27.31707763671875, -87.36745071411133, -35.92060852050781, -37.404579162597656, -24.6552734375, -35.076171875, -131.77051544189453, -47.30549967288971, -30.673828125, -28.178731441497803, -28.392822265625, -61.98455810546875, -45.32383728027344, -85.23678207397461]","[-51.4130859375, -69.12150192260742, -48.13427734375, -105.06030464172363, -75.141845703125, -69.52767944335938, -44.953125, -60.896484375, -159.92161560058594, -85.5963134765625, -42.890625, -59.93803119659424, -47.68310546875, -91.54296875, -75.993896484375, -105.34703063964844]","It was the day before the 4th of July as we drove up into the mountains. It was my sister, her boyfriend, and myself getting ready to enjoy a very American vacation. The next day was the 4th of July fireworks on the lake. The town had a special event every year where people would take their families out on the boats and huddle up in a cove near the town fairgrounds. From the fairgrounds they would launch off tons and tons of fireworks. All in perfect view for the huddled up boats. It was incredible to watch and such a unique experience. There were more boats than I ever remembered there being in the past. Boats blast off their own choice of song as the nearly 45 minute show continued, much to the enjoyment of everyone after a 10 minute disappointing show the previous year. Many people would bring foods to snack on and some would even have grills aboard their boats. It was such an American smell. The smell of fireworks, delicious food and a summer breeze. Seeing the fireworks reflect off the water is truly something else. You could also relax in the water on a raft during the show with the pitch black water below. It's truly a one of a kind experience unique to the area and something I'd gladly do again next year. We spent the rest of the time at the lake enjoying warm weather and family time as well as travelling in town for some antique stores.",30MVJZJNHNZ4G8K4PHSOC7FFG7Z9JS,,0.0
